"PROVRES","SEXO","CAUSA","MAT","GRUPEDAD","CUENTA"
"74","1","I64","","11_50 a 54","1"
"99","1","I64","","99_Sin especificar","1"
"82","1","Q07","","01_Menor de 1 año","2"
"26","1","E14","","06_25 a 29","1"
"78","1","J22","","16_75 a 79","1"
"30","1","G80","","07_30 a 34","1"
"14","1","W23","","02_1 a 9","1"
"02","1","I74","","16_75 a 79","2"
"50","1","V43","","15_70 a 74","1"
"46","2","C34","","16_75 a 79","1"
"46","2","K80","","11_50 a 54","1"
"14","1","W74","","14_65 a 69","1"
"46","1","I49","","12_55 a 59","1"
"18","2","K83","","17_80 y más","3"
"58","1","K29","","15_70 a 74","1"
"98","1","V84","","07_30 a 34","1"
"22","1","R99","","15_70 a 74","57"
"06","1","J81","","08_35 a 39","9"
"06","2","V89","","12_55 a 59","2"
"70","2","I25","","10_45 a 49","1"
"86","2","N17","","12_55 a 59","1"
"30","1","A16","","10_45 a 49","1"
"66","2","C53","","11_50 a 54","4"
"82","2","Y26","","15_70 a 74","1"
"30","1","A41","","07_30 a 34","4"
"30","1","X30","","11_50 a 54","1"
"90","1","M06","","11_50 a 54","1"
"46","1","K76","","10_45 a 49","1"
"06","1","K70","","15_70 a 74","9"
"14","1","V13","","15_70 a 74","2"
"22","2","C56","","07_30 a 34","1"
"86","2","I82","","17_80 y más","1"
"38","1","R99","","02_1 a 9","3"
"74","1","G20","","15_70 a 74","2"
"54","2","R95","","02_1 a 9","1"
"02","1","I44","","16_75 a 79","2"
"02","2","D38","","17_80 y más","4"
"06","2","C26","","11_50 a 54","3"
"70","1","J18","","03_10 a 14","2"
"22","1","I67","","17_80 y más","17"
"06","1","I44","","14_65 a 69","5"
"06","2","F01","","14_65 a 69","1"
"66","2","I46","","08_35 a 39","1"
"38","1","I49","","17_80 y más","5"
"38","1","G12","","12_55 a 59","1"
"02","2","D42","","13_60 a 64","1"
"14","1","I51","","17_80 y más","20"
"02","1","C04","","15_70 a 74","1"
"14","1","K26","","13_60 a 64","1"
"38","1","E46","","15_70 a 74","1"
"50","1","I42","","10_45 a 49","3"
"70","1","V18","","10_45 a 49","1"
"90","1","A41","","15_70 a 74","28"
"42","2","G03","","17_80 y más","1"
"50","1","Q90","","01_Menor de 1 año","1"
"66","2","C91","","02_1 a 9","1"
"54","1","K76","","11_50 a 54","1"
"18","1","E10","","10_45 a 49","2"
"70","1","E46","","11_50 a 54","1"
"74","2","V43","","08_35 a 39","1"
"86","1","I49","","14_65 a 69","5"
"02","2","I21","","13_60 a 64","49"
"02","2","I70","","17_80 y más","44"
"86","1","I50","","15_70 a 74","19"
"58","1","F17","","09_40 a 44","1"
"38","1","Y09","","10_45 a 49","1"
"06","2","N17","","16_75 a 79","26"
"18","2","V89","","04_15 a 19","2"
"14","2","C67","","10_45 a 49","1"
"18","1","V89","","14_65 a 69","2"
"02","2","B22","","10_45 a 49","2"
"22","1","V88","","12_55 a 59","1"
"06","1","K73","","99_Sin especificar","1"
"06","2","W19","","16_75 a 79","1"
"06","2","B24","","12_55 a 59","12"
"22","1","K70","","14_65 a 69","4"
"74","2","X70","","09_40 a 44","2"
"78","2","A41","","13_60 a 64","3"
"86","2","E11","","10_45 a 49","1"
"54","1","J18","","09_40 a 44","1"
"82","2","V43","","05_20 a 24","1"
"70","1","G93","","17_80 y más","2"
"38","2","K65","","05_20 a 24","1"
"50","1","I62","","13_60 a 64","1"
"62","1","I50","","16_75 a 79","22"
"54","2","M06","","09_40 a 44","1"
"06","2","G06","","13_60 a 64","1"
"10","2","K55","","16_75 a 79","1"
"34","1","C97","","13_60 a 64","1"
"62","1","I61","","15_70 a 74","4"
"02","1","E83","","17_80 y más","1"
"06","2","W84","","06_25 a 29","3"
"02","2","J18","","05_20 a 24","1"
"50","2","C54","","17_80 y más","7"
"86","1","N19","","11_50 a 54","5"
"26","2","X59","","04_15 a 19","1"
"62","2","K83","","09_40 a 44","1"
"78","1","K85","","16_75 a 79","1"
"30","1","I11","","14_65 a 69","6"
"30","1","I25","","16_75 a 79","7"
"62","1","I42","","15_70 a 74","2"
"66","2","I47","","14_65 a 69","1"
"06","1","I67","","17_80 y más","286"
"66","1","I46","","12_55 a 59","5"
"70","1","I12","","17_80 y más","2"
"58","2","J18","","13_60 a 64","4"
"06","1","C24","","11_50 a 54","5"
"06","2","G03","","05_20 a 24","1"
"78","1","Y34","","07_30 a 34","2"
"94","1","K56","","12_55 a 59","1"
"02","1","Q79","","01_Menor de 1 año","8"
"50","1","J44","","10_45 a 49","2"
"30","2","N19","","12_55 a 59","2"
"42","2","J44","","16_75 a 79","7"
"50","1","W79","","13_60 a 64","1"
"10","2","C85","","15_70 a 74","1"
"99","1","I42","","13_60 a 64","4"
"22","1","D37","","09_40 a 44","1"
"62","1","X95","","09_40 a 44","2"
"22","1","C62","","09_40 a 44","1"
"26","2","A41","","15_70 a 74","5"
"82","1","Y26","","12_55 a 59","4"
"34","2","C32","","14_65 a 69","1"
"02","2","I99","","13_60 a 64","1"
"06","1","X49","","01_Menor de 1 año","1"
"22","1","J44","","13_60 a 64","15"
"66","2","C53","","10_45 a 49","2"
"14","1","K86","","14_65 a 69","1"
"22","2","R99","","99_Sin especificar","1"
"50","1","K65","","11_50 a 54","1"
"38","1","G93","","06_25 a 29","1"
"66","1","Q25","","01_Menor de 1 año","3"
"14","1","X59","","06_25 a 29","6"
"66","2","J44","","12_55 a 59","4"
"30","2","N39","","13_60 a 64","3"
"86","2","G24","","12_55 a 59","1"
"14","1","J81","","10_45 a 49","1"
"42","2","K92","","15_70 a 74","1"
"30","2","A41","","10_45 a 49","4"
"78","1","C25","","13_60 a 64","1"
"58","1","Y30","","04_15 a 19","1"
"18","1","X70","","11_50 a 54","2"
"66","2","V89","","12_55 a 59","1"
"78","1","X59","","12_55 a 59","1"
"82","2","N92","","14_65 a 69","1"
"06","1","M19","","17_80 y más","3"
"14","1","V43","","10_45 a 49","2"
"14","2","V23","","08_35 a 39","1"
"74","1","K65","","17_80 y más","1"
"06","1","I80","","17_80 y más","3"
"50","1","C79","","08_35 a 39","1"
"62","1","N18","","09_40 a 44","1"
"82","1","C44","","17_80 y más","12"
"82","1","A49","","13_60 a 64","1"
"82","2","C54","","08_35 a 39","1"
"90","2","G70","","10_45 a 49","1"
"94","2","Q20","","01_Menor de 1 año","1"
"50","1","D64","","15_70 a 74","1"
"06","1","I35","","09_40 a 44","1"
"06","1","W80","","04_15 a 19","1"
"14","1","I48","","13_60 a 64","1"
"34","1","A09","","16_75 a 79","1"
"54","2","V49","","05_20 a 24","3"
"42","1","C92","","15_70 a 74","1"
"66","2","B24","","06_25 a 29","1"
"86","1","V28","","05_20 a 24","1"
"90","1","Y24","","16_75 a 79","1"
"06","1","W76","","07_30 a 34","1"
"14","1","L08","","15_70 a 74","2"
"50","1","W70","","15_70 a 74","1"
"38","1","D69","","10_45 a 49","1"
"86","2","B57","","16_75 a 79","1"
"50","2","J44","","15_70 a 74","13"
"34","1","C43","","15_70 a 74","1"
"30","2","I69","","13_60 a 64","1"
"82","2","M32","","09_40 a 44","2"
"06","2","F10","","13_60 a 64","4"
"06","2","X59","","16_75 a 79","48"
"06","2","M32","","16_75 a 79","1"
"66","2","I61","","12_55 a 59","4"
"82","2","Q24","","02_1 a 9","1"
"82","2","R10","","14_65 a 69","3"
"50","2","C07","","17_80 y más","2"
"06","1","C95","","06_25 a 29","3"
"82","2","C20","","10_45 a 49","2"
"38","2","K56","","15_70 a 74","4"
"02","2","G30","","14_65 a 69","2"
"66","2","I42","","17_80 y más","13"
"06","2","I51","","16_75 a 79","55"
"06","1","I63","","14_65 a 69","8"
"58","2","C02","","16_75 a 79","1"
"86","1","C20","","16_75 a 79","1"
"58","1","M16","","17_80 y más","5"
"14","2","I60","","08_35 a 39","6"
"14","1","M86","","16_75 a 79","1"
"02","2","V09","","15_70 a 74","1"
"82","2","M13","","17_80 y más","1"
"42","1","I21","","06_25 a 29","1"
"14","1","I12","","15_70 a 74","3"
"30","1","R60","","10_45 a 49","1"
"90","1","J13","","12_55 a 59","1"
"06","1","C10","","13_60 a 64","3"
"06","1","J90","","16_75 a 79","8"
"14","2","C19","","15_70 a 74","1"
"06","2","I26","","17_80 y más","123"
"22","2","I85","","14_65 a 69","1"
"06","1","R73","","17_80 y más","2"
"66","2","K43","","14_65 a 69","1"
"38","2","C34","","17_80 y más","2"
"50","2","C79","","08_35 a 39","1"
"90","2","I45","","06_25 a 29","1"
"18","1","J69","","15_70 a 74","5"
"82","1","C19","","13_60 a 64","1"
"94","1","K70","","10_45 a 49","1"
"02","2","Y17","","16_75 a 79","1"
"70","1","K25","","12_55 a 59","1"
"14","2","C92","","12_55 a 59","2"
"58","2","J98","","11_50 a 54","1"
"82","2","C49","","16_75 a 79","2"
"90","1","I47","","16_75 a 79","1"
"26","2","I61","","14_65 a 69","1"
"90","1","X99","","02_1 a 9","1"
"54","1","I24","","13_60 a 64","1"
"54","1","I64","","06_25 a 29","1"
"22","1","C80","","13_60 a 64","6"
"14","2","I47","","11_50 a 54","11"
"66","2","J45","","12_55 a 59","1"
"82","1","P21","","01_Menor de 1 año","3"
"50","2","C24","","13_60 a 64","2"
"18","1","N19","","09_40 a 44","1"
"22","1","X53","","17_80 y más","1"
"50","2","N70","","10_45 a 49","1"
"50","1","C22","","12_55 a 59","2"
"06","9","A41","","17_80 y más","2"
"14","1","I50","","14_65 a 69","56"
"34","1","W74","","12_55 a 59","3"
"98","1","J81","","11_50 a 54","1"
"50","2","C16","","17_80 y más","12"
"74","1","I71","","13_60 a 64","1"
"50","2","C24","","17_80 y más","5"
"18","1","Y34","","07_30 a 34","1"
"22","1","C67","","13_60 a 64","1"
"82","2","I25","","17_80 y más","96"
"58","2","Y00","","13_60 a 64","1"
"22","2","V02","","12_55 a 59","1"
"02","1","G40","","08_35 a 39","1"
"30","1","I24","","16_75 a 79","3"
"06","1","W87","","05_20 a 24","12"
"14","1","C41","","11_50 a 54","3"
"14","1","V74","","13_60 a 64","1"
"26","1","C80","","07_30 a 34","1"
"06","1","B37","","16_75 a 79","1"
"62","1","R68","","15_70 a 74","1"
"66","1","C79","","17_80 y más","1"
"06","1","G40","","07_30 a 34","3"
"78","1","J18","","10_45 a 49","1"
"02","1","Y34","","06_25 a 29","9"
"34","2","V24","","02_1 a 9","1"
"86","2","X68","","16_75 a 79","1"
"82","2","E44","","17_80 y más","1"
"06","1","I49","","15_70 a 74","77"
"86","2","G45","","16_75 a 79","1"
"99","2","L89","","16_75 a 79","1"
"02","2","C57","","08_35 a 39","1"
"30","1","C80","","13_60 a 64","14"
"70","1","V48","","11_50 a 54","1"
"02","1","J22","","16_75 a 79","2"
"58","1","I61","","17_80 y más","2"
"74","2","J98","","15_70 a 74","1"
"38","2","C91","","02_1 a 9","1"
"06","1","D45","","17_80 y más","1"
"06","2","B00","","16_75 a 79","1"
"90","2","G98","","17_80 y más","2"
"14","1","R99","","15_70 a 74","35"
"06","1","G04","","17_80 y más","2"
"70","1","K65","","11_50 a 54","1"
"50","2","K85","","12_55 a 59","1"
"26","1","I10","","09_40 a 44","1"
"54","1","X95","","11_50 a 54","1"
"06","2","C96","","14_65 a 69","1"
"34","1","L89","","12_55 a 59","1"
"06","2","I26","","13_60 a 64","17"
"50","2","I25","","13_60 a 64","7"
"30","1","C80","","15_70 a 74","11"
"34","2","R99","","15_70 a 74","3"
"50","1","K92","","07_30 a 34","1"
"70","1","K85","","12_55 a 59","1"
"58","1","C62","","09_40 a 44","1"
"26","2","E14","","11_50 a 54","1"
"14","2","K51","","14_65 a 69","1"
"42","1","C15","","17_80 y más","5"
"66","1","J32","","17_80 y más","1"
"30","2","R02","","17_80 y más","1"
"90","1","K38","","12_55 a 59","1"
"50","2","R98","","14_65 a 69","2"
"86","1","C22","","10_45 a 49","1"
"50","1","V38","","15_70 a 74","1"
"78","1","N18","","13_60 a 64","1"
"38","1","Q00","","01_Menor de 1 año","2"
"82","1","Y28","","10_45 a 49","2"
"70","1","V22","","07_30 a 34","1"
"82","2","I61","","16_75 a 79","27"
"42","1","C90","","15_70 a 74","1"
"30","1","C26","","13_60 a 64","1"
"90","1","K72","","09_40 a 44","1"
"70","1","C16","","15_70 a 74","5"
"06","2","G61","","09_40 a 44","1"
"18","2","C25","","14_65 a 69","4"
"18","9","R99","","07_30 a 34","1"
"30","1","G80","","03_10 a 14","2"
"86","1","I21","","16_75 a 79","8"
"54","1","X95","","03_10 a 14","1"
"66","1","I24","","15_70 a 74","1"
"82","2","K92","","13_60 a 64","5"
"86","2","C71","","11_50 a 54","1"
"82","2","C20","","15_70 a 74","4"
"82","1","I12","","13_60 a 64","1"
"02","1","K29","","07_30 a 34","1"
"50","1","J20","","17_80 y más","1"
"54","2","K92","","16_75 a 79","9"
"62","1","R68","","13_60 a 64","1"
"66","1","E78","","14_65 a 69","1"
"70","2","I25","","07_30 a 34","1"
"22","1","N18","","17_80 y más","15"
"62","1","C92","","17_80 y más","1"
"06","1","J42","","11_50 a 54","1"
"02","2","C85","","16_75 a 79","8"
"62","1","K76","","12_55 a 59","4"
"82","2","W74","","02_1 a 9","1"
"82","1","N04","","02_1 a 9","1"
"82","2","K92","","11_50 a 54","2"
"90","1","W32","","04_15 a 19","1"
"46","1","F03","","17_80 y más","1"
"02","2","J96","","15_70 a 74","54"
"82","2","I26","","10_45 a 49","3"
"18","1","M06","","16_75 a 79","2"
"22","2","C71","","02_1 a 9","1"
"02","1","C26","","10_45 a 49","1"
"62","1","I89","","01_Menor de 1 año","1"
"50","1","C41","","17_80 y más","1"
"58","1","C61","","16_75 a 79","14"
"26","1","C80","","14_65 a 69","3"
"26","1","C20","","10_45 a 49","1"
"06","2","W84","","05_20 a 24","4"
"54","1","W87","","03_10 a 14","1"
"86","1","J84","","13_60 a 64","1"
"50","2","C72","","10_45 a 49","1"
"02","1","M87","","17_80 y más","1"
"62","2","K22","","15_70 a 74","1"
"58","1","K76","","16_75 a 79","1"
"54","1","V03","","05_20 a 24","2"
"66","2","C53","","15_70 a 74","4"
"38","2","I95","","17_80 y más","2"
"26","2","V48","","16_75 a 79","1"
"18","1","R09","","17_80 y más","1"
"34","2","I21","","16_75 a 79","4"
"30","2","I62","","14_65 a 69","1"
"46","2","I64","","09_40 a 44","1"
"14","2","C78","","13_60 a 64","1"
"14","2","Y24","","06_25 a 29","2"
"62","2","M32","","16_75 a 79","1"
"70","2","I50","","12_55 a 59","2"
"14","1","A41","","01_Menor de 1 año","1"
"22","2","J12","","01_Menor de 1 año","1"
"02","2","C18","","12_55 a 59","20"
"06","1","A49","","12_55 a 59","1"
"62","1","C50","","17_80 y más","1"
"99","1","C80","","14_65 a 69","1"
"06","1","R55","","99_Sin especificar","1"
"82","2","K70","","17_80 y más","2"
"02","1","G80","","02_1 a 9","1"
"90","1","K56","","13_60 a 64","3"
"06","2","K92","","13_60 a 64","28"
"06","1","X74","","03_10 a 14","1"
"82","1","A17","","06_25 a 29","1"
"06","1","N18","","14_65 a 69","67"
"50","2","D64","","17_80 y más","3"
"86","1","V28","","11_50 a 54","1"
"90","2","N17","","15_70 a 74","9"
"26","1","V29","","07_30 a 34","1"
"02","1","C92","","09_40 a 44","1"
"50","2","D43","","02_1 a 9","2"
"42","1","J81","","04_15 a 19","1"
"82","2","Y06","","16_75 a 79","1"
"02","1","C76","","13_60 a 64","1"
"62","1","K65","","12_55 a 59","1"
"82","2","I25","","14_65 a 69","10"
"02","1","N17","","17_80 y más","109"
"06","1","C05","","15_70 a 74","2"
"02","2","J69","","15_70 a 74","18"
"54","1","K55","","15_70 a 74","3"
"30","1","E11","","14_65 a 69","4"
"18","1","X74","","14_65 a 69","2"
"14","1","K57","","13_60 a 64","1"
"26","1","E66","","14_65 a 69","1"
"06","1","V49","","12_55 a 59","39"
"62","2","K76","","16_75 a 79","1"
"18","1","Y21","","10_45 a 49","1"
"74","1","E12","","14_65 a 69","1"
"82","1","Q33","","02_1 a 9","1"
"82","1","K41","","13_60 a 64","1"
"02","2","D61","","14_65 a 69","3"
"66","2","N19","","03_10 a 14","1"
"14","1","C32","","06_25 a 29","1"
"82","2","C24","","17_80 y más","11"
"74","1","J18","","15_70 a 74","29"
"74","1","C34","","17_80 y más","13"
"06","1","B58","","08_35 a 39","1"
"74","1","G93","","16_75 a 79","1"
"14","2","C73","","15_70 a 74","1"
"06","1","N12","","13_60 a 64","1"
"42","2","G30","","14_65 a 69","2"
"10","2","I35","","16_75 a 79","1"
"06","1","W84","","08_35 a 39","16"
"50","1","N39","","16_75 a 79","4"
"06","1","C09","","13_60 a 64","2"
"34","2","N19","","13_60 a 64","3"
"02","2","G93","","17_80 y más","16"
"50","2","Y83","","14_65 a 69","3"
"34","1","D02","","15_70 a 74","1"
"10","2","D58","","10_45 a 49","1"
"06","2","B20","","10_45 a 49","10"
"22","2","G70","","12_55 a 59","1"
"66","2","A16","","05_20 a 24","1"
"78","1","I67","","14_65 a 69","2"
"18","2","G91","","16_75 a 79","1"
"06","1","Y20","","10_45 a 49","2"
"50","2","W73","","16_75 a 79","1"
"58","1","E10","","15_70 a 74","1"
"54","2","I64","","10_45 a 49","10"
"50","1","R99","","06_25 a 29","2"
"82","2","B22","","07_30 a 34","2"
"98","2","J84","","06_25 a 29","1"
"82","2","I62","","16_75 a 79","3"
"86","1","K56","","17_80 y más","1"
"02","1","J81","","03_10 a 14","1"
"94","1","I64","","10_45 a 49","1"
"62","1","C74","","14_65 a 69","1"
"58","2","C24","","16_75 a 79","1"
"30","2","Y17","","08_35 a 39","1"
"38","1","C68","","17_80 y más","2"
"06","2","X95","","07_30 a 34","1"
"26","1","C85","","14_65 a 69","1"
"74","1","F03","","17_80 y más","1"
"14","2","G03","","08_35 a 39","2"
"50","1","I10","","07_30 a 34","1"
"42","1","C81","","12_55 a 59","2"
"70","1","C61","","15_70 a 74","9"
"50","1","I26","","16_75 a 79","4"
"54","2","V03","","15_70 a 74","1"
"02","2","I27","","10_45 a 49","1"
"14","2","C18","","08_35 a 39","4"
"02","1","E27","","17_80 y más","2"
"66","1","K85","","14_65 a 69","2"
"46","2","O99","M","08_35 a 39","1"
"06","1","C62","","04_15 a 19","5"
"06","1","E43","","17_80 y más","2"
"14","2","F03","","14_65 a 69","1"
"82","1","E10","","08_35 a 39","2"
"14","1","I50","","02_1 a 9","1"
"06","9","I50","","12_55 a 59","2"
"82","2","A41","","01_Menor de 1 año","5"
"18","1","C15","","17_80 y más","2"
"82","1","J96","","16_75 a 79","22"
"99","1","I42","","14_65 a 69","1"
"06","2","Y83","","16_75 a 79","5"
"14","1","G91","","12_55 a 59","2"
"82","2","K27","","15_70 a 74","2"
"06","2","J45","","05_20 a 24","1"
"02","1","I24","","13_60 a 64","3"
"54","2","C80","","15_70 a 74","7"
"54","2","I26","","12_55 a 59","1"
"26","1","K85","","10_45 a 49","1"
"06","1","K56","","17_80 y más","89"
"22","2","C67","","07_30 a 34","1"
"18","1","J96","","05_20 a 24","1"
"38","1","V68","","07_30 a 34","1"
"06","2","N82","","17_80 y más","1"
"70","2","O96","T","08_35 a 39","1"
"82","1","B37","","01_Menor de 1 año","1"
"06","2","C49","","13_60 a 64","5"
"62","1","E88","","02_1 a 9","1"
"58","1","W79","","17_80 y más","1"
"50","1","C61","","10_45 a 49","1"
"02","2","I49","","17_80 y más","254"
"74","1","C67","","16_75 a 79","2"
"02","2","B20","","05_20 a 24","1"
"99","1","V03","","14_65 a 69","1"
"82","1","I24","","12_55 a 59","4"
"34","1","P08","","01_Menor de 1 año","1"
"82","2","X95","","11_50 a 54","1"
"22","1","V89","","15_70 a 74","3"
"14","1","Q03","","01_Menor de 1 año","3"
"22","1","X94","","04_15 a 19","2"
"82","2","A04","","17_80 y más","3"
"42","2","J40","","17_80 y más","1"
"22","1","C44","","17_80 y más","3"
"86","1","J43","","14_65 a 69","1"
"10","2","C50","","15_70 a 74","5"
"06","1","J44","","13_60 a 64","128"
"58","2","K70","","11_50 a 54","2"
"26","2","X70","","05_20 a 24","2"
"82","2","M34","","12_55 a 59","2"
"86","2","J90","","16_75 a 79","1"
"06","2","B45","","14_65 a 69","1"
"06","2","Q74","","01_Menor de 1 año","1"
"82","1","G00","","02_1 a 9","1"
"34","1","V22","","10_45 a 49","1"
"06","1","W19","","15_70 a 74","2"
"50","2","W78","","16_75 a 79","1"
"82","2","K66","","17_80 y más","20"
"90","2","I25","","15_70 a 74","2"
"22","1","I61","","17_80 y más","6"
"10","1","C76","","12_55 a 59","1"
"22","1","Y43","","12_55 a 59","1"
"06","1","D43","","11_50 a 54","16"
"06","2","I95","","16_75 a 79","3"
"06","2","C55","","05_20 a 24","1"
"42","1","V64","","09_40 a 44","1"
"90","2","G91","","08_35 a 39","1"
"38","2","C25","","14_65 a 69","2"
"06","2","K70","","09_40 a 44","2"
"70","2","C80","","17_80 y más","7"
"86","1","N04","","02_1 a 9","1"
"22","1","X00","","15_70 a 74","1"
"06","1","D38","","17_80 y más","3"
"18","1","I67","","09_40 a 44","1"
"90","2","C51","","17_80 y más","4"
"06","1","X47","","14_65 a 69","2"
"46","1","V89","","05_20 a 24","4"
"02","2","I60","","16_75 a 79","11"
"38","2","C92","","13_60 a 64","1"
"02","1","C20","","13_60 a 64","12"
"66","2","V89","","05_20 a 24","4"
"90","1","K74","","10_45 a 49","5"
"02","2","J15","","16_75 a 79","3"
"26","2","I49","","12_55 a 59","2"
"62","2","X60","","05_20 a 24","1"
"82","1","R57","","13_60 a 64","5"
"82","1","C25","","10_45 a 49","4"
"18","1","J69","","16_75 a 79","4"
"14","1","V47","","04_15 a 19","2"
"06","2","R73","","12_55 a 59","1"
"30","2","C26","","17_80 y más","4"
"90","1","J44","","15_70 a 74","13"
"14","1","M00","","05_20 a 24","1"
"06","2","E14","","99_Sin especificar","3"
"58","1","G30","","17_80 y más","7"
"06","1","E85","","13_60 a 64","2"
"54","2","C85","","12_55 a 59","1"
"10","2","I10","","12_55 a 59","2"
"70","2","C92","","13_60 a 64","1"
"06","2","C92","","07_30 a 34","6"
"06","2","I12","","16_75 a 79","1"
"22","1","N15","","17_80 y más","1"
"70","1","R96","","15_70 a 74","2"
"70","1","C44","","13_60 a 64","1"
"82","2","G40","","15_70 a 74","3"
"78","1","P23","","01_Menor de 1 año","1"
"70","1","X59","","04_15 a 19","1"
"06","1","J45","","12_55 a 59","2"
"50","1","K72","","02_1 a 9","1"
"14","2","G98","","11_50 a 54","1"
"06","1","C93","","16_75 a 79","1"
"26","1","V49","","06_25 a 29","4"
"82","1","V53","","16_75 a 79","1"
"66","1","N17","","14_65 a 69","1"
"66","2","C91","","09_40 a 44","1"
"46","1","V19","","16_75 a 79","1"
"90","2","K85","","12_55 a 59","1"
"38","2","G04","","04_15 a 19","1"
"82","1","Y08","","12_55 a 59","1"
"50","1","I69","","17_80 y más","18"
"06","1","C92","","04_15 a 19","4"
"66","2","C64","","17_80 y más","3"
"98","1","C80","","02_1 a 9","1"
"02","2","J18","","13_60 a 64","34"
"14","2","X80","","05_20 a 24","1"
"66","2","O06","M","05_20 a 24","1"
"82","2","V44","","07_30 a 34","1"
"58","1","W23","","13_60 a 64","1"
"46","2","I67","","13_60 a 64","1"
"82","2","L08","","10_45 a 49","1"
"06","1","J96","","07_30 a 34","22"
"02","2","K85","","11_50 a 54","1"
"22","2","C26","","17_80 y más","2"
"66","2","K65","","07_30 a 34","1"
"82","1","X74","","05_20 a 24","4"
"82","1","V49","","08_35 a 39","4"
"50","2","N39","","14_65 a 69","1"
"70","2","A41","","07_30 a 34","1"
"58","2","M06","","14_65 a 69","2"
"86","1","X59","","15_70 a 74","1"
"66","2","K76","","14_65 a 69","1"
"06","2","I21","","14_65 a 69","197"
"18","1","D43","","13_60 a 64","3"
"02","2","K92","","09_40 a 44","1"
"18","1","C04","","13_60 a 64","1"
"66","1","X70","","03_10 a 14","3"
"74","1","E11","","11_50 a 54","3"
"90","1","J18","","17_80 y más","53"
"90","1","C02","","14_65 a 69","1"
"06","2","C64","","16_75 a 79","41"
"30","1","C92","","16_75 a 79","2"
"34","2","I85","","15_70 a 74","1"
"02","2","P27","","01_Menor de 1 año","1"
"94","1","J90","","11_50 a 54","1"
"34","2","J98","","16_75 a 79","5"
"18","2","X74","","09_40 a 44","1"
"50","1","C76","","13_60 a 64","1"
"50","2","J18","","04_15 a 19","1"
"90","1","J81","","13_60 a 64","3"
"78","1","X70","","02_1 a 9","1"
"06","1","G20","","14_65 a 69","7"
"82","1","C67","","14_65 a 69","10"
"50","2","K80","","15_70 a 74","2"
"62","2","K76","","13_60 a 64","1"
"42","1","X99","","13_60 a 64","1"
"34","2","W74","","11_50 a 54","1"
"62","1","C90","","14_65 a 69","3"
"66","2","N28","","11_50 a 54","1"
"86","2","C16","","14_65 a 69","4"
"86","2","E43","","16_75 a 79","3"
"78","1","I21","","11_50 a 54","4"
"06","1","I82","","16_75 a 79","3"
"90","1","G03","","06_25 a 29","1"
"02","1","C96","","13_60 a 64","1"
"22","1","G93","","09_40 a 44","1"
"14","1","X99","","08_35 a 39","1"
"06","2","G04","","09_40 a 44","2"
"66","1","Y04","","17_80 y más","1"
"86","2","C55","","13_60 a 64","2"
"42","1","V44","","10_45 a 49","1"
"34","2","J98","","14_65 a 69","1"
"38","1","I48","","17_80 y más","1"
"06","1","G58","","11_50 a 54","2"
"46","1","Q89","","01_Menor de 1 año","2"
"02","1","K75","","17_80 y más","2"
"58","2","C95","","15_70 a 74","1"
"78","2","I11","","17_80 y más","6"
"22","2","C76","","15_70 a 74","1"
"86","1","J18","","08_35 a 39","2"
"98","2","J96","","16_75 a 79","1"
"06","2","W74","","02_1 a 9","2"
"58","1","I20","","12_55 a 59","1"
"18","2","E11","","15_70 a 74","3"
"90","1","C75","","13_60 a 64","1"
"66","2","I64","","15_70 a 74","6"
"06","2","I64","","03_10 a 14","1"
"66","1","P01","","01_Menor de 1 año","1"
"82","2","K51","","09_40 a 44","1"
"70","2","C90","","16_75 a 79","2"
"06","2","D41","","17_80 y más","2"
"22","1","K85","","16_75 a 79","1"
"66","1","K65","","15_70 a 74","4"
"82","2","E46","","13_60 a 64","1"
"06","1","Y34","","11_50 a 54","18"
"06","1","C92","","17_80 y más","24"
"02","1","K72","","10_45 a 49","3"
"02","1","K74","","09_40 a 44","3"
"06","1","J80","","16_75 a 79","1"
"82","1","K51","","11_50 a 54","1"
"90","2","I70","","17_80 y más","2"
"38","1","I42","","12_55 a 59","3"
"02","2","D43","","02_1 a 9","1"
"14","2","E16","","14_65 a 69","1"
"18","1","C64","","99_Sin especificar","1"
"22","1","X09","","04_15 a 19","1"
"82","2","V48","","04_15 a 19","1"
"82","1","B20","","09_40 a 44","5"
"02","1","K63","","15_70 a 74","1"
"06","2","I77","","17_80 y más","43"
"54","1","E10","","13_60 a 64","1"
"30","2","A41","","15_70 a 74","14"
"06","9","V05","","11_50 a 54","3"
"70","1","E86","","11_50 a 54","1"
"30","1","K70","","15_70 a 74","5"
"38","1","E14","","15_70 a 74","2"
"06","2","P74","","01_Menor de 1 año","2"
"06","2","C41","","08_35 a 39","1"
"26","1","K74","","17_80 y más","1"
"38","1","N05","","15_70 a 74","1"
"86","2","V89","","02_1 a 9","1"
"34","1","V27","","01_Menor de 1 año","1"
"90","2","M32","","04_15 a 19","3"
"50","1","C34","","11_50 a 54","14"
"50","1","I42","","15_70 a 74","13"
"06","2","D69","","14_65 a 69","3"
"90","2","V43","","11_50 a 54","2"
"06","2","L12","","17_80 y más","1"
"86","1","J18","","01_Menor de 1 año","3"
"90","2","G93","","17_80 y más","1"
"86","1","R96","","17_80 y más","6"
"14","2","K74","","17_80 y más","12"
"10","2","B36","","10_45 a 49","1"
"66","2","M06","","17_80 y más","1"
"82","2","J80","","17_80 y más","8"
