"PROVRES","SEXO","CAUSA","MAT","GRUPEDAD","CUENTA"
"98","2","I72","","11_50 a 54","1"
"58","2","C85","","13_60 a 64","1"
"90","1","C41","","16_75 a 79","1"
"06","1","I26","","13_60 a 64","15"
"30","1","P21","","01_Menor de 1 año","9"
"02","2","J18","","06_25 a 29","3"
"06","9","C32","","14_65 a 69","1"
"86","2","I61","","14_65 a 69","1"
"06","2","I12","","14_65 a 69","2"
"26","2","K70","","10_45 a 49","1"
"42","1","I50","","08_35 a 39","1"
"74","1","X74","","04_15 a 19","1"
"02","2","K66","","17_80 y más","1"
"22","1","K72","","12_55 a 59","5"
"02","1","I71","","16_75 a 79","27"
"30","1","V20","","04_15 a 19","1"
"38","1","B23","","09_40 a 44","2"
"42","2","J96","","13_60 a 64","1"
"46","2","D38","","11_50 a 54","1"
"82","2","N18","","07_30 a 34","1"
"98","1","I64","","15_70 a 74","1"
"34","1","A41","","11_50 a 54","1"
"50","2","C18","","16_75 a 79","18"
"70","2","I25","","15_70 a 74","4"
"18","1","C25","","14_65 a 69","5"
"18","2","A16","","11_50 a 54","1"
"58","2","W10","","11_50 a 54","1"
"66","2","C55","","09_40 a 44","2"
"82","2","Y24","","03_10 a 14","1"
"18","2","P26","","01_Menor de 1 año","11"
"30","1","I33","","07_30 a 34","1"
"74","1","N39","","13_60 a 64","2"
"82","1","I50","","14_65 a 69","45"
"94","1","C06","","13_60 a 64","1"
"50","2","I49","","17_80 y más","23"
"06","2","C15","","15_70 a 74","23"
"06","2","G93","","17_80 y más","10"
"10","1","V27","","04_15 a 19","2"
"82","2","E14","","10_45 a 49","6"
"10","2","E86","","13_60 a 64","1"
"06","1","K81","","06_25 a 29","1"
"30","1","I35","","13_60 a 64","1"
"34","2","J18","","09_40 a 44","1"
"50","1","C25","","07_30 a 34","1"
"90","2","N19","","17_80 y más","15"
"06","2","D37","","13_60 a 64","4"
"06","2","K65","","17_80 y más","34"
"58","2","E43","","17_80 y más","2"
"26","1","C34","","07_30 a 34","1"
"30","2","I11","","17_80 y más","32"
"14","1","I21","","13_60 a 64","94"
"54","1","K92","","16_75 a 79","5"
"90","1","C25","","12_55 a 59","6"
"66","1","C22","","16_75 a 79","7"
"34","1","C67","","13_60 a 64","2"
"02","2","C81","","15_70 a 74","1"
"18","1","G40","","99_Sin especificar","2"
"38","1","I61","","07_30 a 34","1"
"50","1","R10","","14_65 a 69","2"
"90","2","I64","","15_70 a 74","24"
"86","2","E14","","10_45 a 49","1"
"82","2","C71","","17_80 y más","8"
"14","2","P27","","01_Menor de 1 año","2"
"22","1","K74","","08_35 a 39","1"
"62","1","C15","","16_75 a 79","5"
"50","1","C39","","15_70 a 74","1"
"58","2","K44","","17_80 y más","1"
"30","1","G20","","16_75 a 79","4"
"54","2","P76","","01_Menor de 1 año","1"
"82","1","I11","","16_75 a 79","27"
"34","2","G20","","15_70 a 74","2"
"06","1","N39","","12_55 a 59","9"
"10","2","I61","","08_35 a 39","1"
"02","1","A81","","11_50 a 54","1"
"06","1","I71","","16_75 a 79","83"
"30","2","D61","","15_70 a 74","2"
"62","1","X59","","08_35 a 39","3"
"86","1","V89","","99_Sin especificar","1"
"18","1","X59","","01_Menor de 1 año","1"
"26","2","J18","","14_65 a 69","6"
"70","1","C18","","13_60 a 64","2"
"82","1","R64","","16_75 a 79","1"
"06","2","K72","","12_55 a 59","15"
"86","2","C24","","16_75 a 79","1"
"06","1","X70","","15_70 a 74","13"
"42","2","R09","","17_80 y más","1"
"50","2","N18","","03_10 a 14","1"
"66","1","K59","","16_75 a 79","1"
"94","1","I21","","15_70 a 74","1"
"14","1","I35","","17_80 y más","11"
"42","1","X70","","17_80 y más","1"
"78","1","I42","","10_45 a 49","3"
"74","2","C34","","14_65 a 69","2"
"38","2","C25","","13_60 a 64","2"
"50","2","C23","","17_80 y más","2"
"02","2","I47","","15_70 a 74","2"
"78","1","C01","","16_75 a 79","1"
"22","1","N13","","01_Menor de 1 año","1"
"50","1","I61","","17_80 y más","20"
"99","2","I50","","17_80 y más","11"
"86","2","V24","","06_25 a 29","1"
"82","1","J84","","16_75 a 79","6"
"58","2","W54","","02_1 a 9","1"
"06","1","E71","","17_80 y más","1"
"38","1","J96","","12_55 a 59","1"
"22","2","I50","","03_10 a 14","1"
"70","1","R99","","01_Menor de 1 año","1"
"14","1","X73","","05_20 a 24","2"
"06","1","I60","","07_30 a 34","3"
"06","1","C80","","02_1 a 9","2"
"74","1","P00","","01_Menor de 1 año","2"
"30","2","I05","","17_80 y más","1"
"50","2","J45","","11_50 a 54","1"
"14","1","J81","","06_25 a 29","1"
"18","1","P96","","01_Menor de 1 año","3"
"14","1","C34","","10_45 a 49","16"
"90","1","K25","","11_50 a 54","1"
"26","2","C71","","12_55 a 59","1"
"90","1","A41","","07_30 a 34","1"
"82","1","I73","","14_65 a 69","2"
"94","1","C34","","13_60 a 64","2"
"90","2","I95","","15_70 a 74","1"
"30","2","C56","","04_15 a 19","1"
"06","2","C32","","09_40 a 44","1"
"06","1","X91","","12_55 a 59","1"
"30","1","X74","","11_50 a 54","2"
"86","2","C95","","09_40 a 44","1"
"62","1","C22","","15_70 a 74","2"
"26","2","J98","","12_55 a 59","2"
"30","2","R68","","07_30 a 34","1"
"18","1","C25","","12_55 a 59","4"
"70","2","C40","","04_15 a 19","1"
"14","1","I40","","01_Menor de 1 año","1"
"14","1","C32","","12_55 a 59","13"
"50","2","C80","","15_70 a 74","8"
"34","2","X97","","17_80 y más","1"
"02","1","C43","","07_30 a 34","1"
"26","1","I64","","09_40 a 44","1"
"54","1","X70","","06_25 a 29","8"
"86","2","I50","","13_60 a 64","4"
"02","2","E87","","16_75 a 79","5"
"06","1","N39","","09_40 a 44","2"
"06","9","J81","","13_60 a 64","1"
"54","1","K85","","10_45 a 49","3"
"66","1","C64","","13_60 a 64","1"
"90","1","X64","","04_15 a 19","1"
"50","1","J69","","08_35 a 39","1"
"30","2","V23","","10_45 a 49","1"
"30","1","R98","","04_15 a 19","7"
"10","2","E14","","16_75 a 79","7"
"14","2","N18","","10_45 a 49","2"
"38","2","J98","","02_1 a 9","1"
"50","1","I48","","17_80 y más","4"
"54","1","K56","","09_40 a 44","2"
"54","2","C55","","16_75 a 79","2"
"82","1","B23","","09_40 a 44","1"
"06","1","C30","","14_65 a 69","1"
"62","2","G31","","17_80 y más","1"
"06","1","N19","","08_35 a 39","4"
"30","1","P77","","01_Menor de 1 año","1"
"46","1","W84","","12_55 a 59","1"
"02","2","K81","","14_65 a 69","1"
"54","1","G80","","03_10 a 14","1"
"06","1","M86","","12_55 a 59","3"
"34","2","I21","","10_45 a 49","1"
"62","1","C67","","13_60 a 64","1"
"66","1","A16","","15_70 a 74","6"
"02","1","C67","","17_80 y más","48"
"06","1","G71","","11_50 a 54","1"
"90","2","X59","","16_75 a 79","4"
"82","1","V87","","03_10 a 14","1"
"26","1","C80","","10_45 a 49","1"
"02","1","I44","","17_80 y más","9"
"90","1","I74","","16_75 a 79","1"
"82","1","I64","","07_30 a 34","1"
"14","1","W84","","10_45 a 49","1"
"06","2","I48","","12_55 a 59","1"
"46","1","I64","","16_75 a 79","5"
"50","2","I60","","11_50 a 54","2"
"62","2","I67","","16_75 a 79","4"
"02","1","J96","","14_65 a 69","32"
"14","2","D44","","17_80 y más","1"
"82","2","A16","","10_45 a 49","1"
"14","1","C62","","06_25 a 29","3"
"14","1","C44","","17_80 y más","11"
"54","2","C51","","17_80 y más","2"
"54","1","I10","","11_50 a 54","7"
"62","2","R98","","15_70 a 74","4"
"82","2","I27","","07_30 a 34","2"
"06","1","W70","","02_1 a 9","1"
"86","1","I63","","17_80 y más","2"
"22","1","C09","","15_70 a 74","1"
"14","2","I69","","16_75 a 79","2"
"30","1","G93","","03_10 a 14","1"
"14","2","O99","M","04_15 a 19","1"
"90","1","Q24","","14_65 a 69","1"
"86","1","D43","","14_65 a 69","2"
"86","2","D58","","16_75 a 79","1"
"58","1","K56","","14_65 a 69","1"
"62","1","I71","","14_65 a 69","2"
"90","1","J69","","16_75 a 79","4"
"06","2","X80","","16_75 a 79","1"
"99","1","K72","","14_65 a 69","1"
"82","2","K85","","14_65 a 69","2"
"70","1","R57","","17_80 y más","1"
"06","1","C21","","12_55 a 59","1"
"06","1","C43","","11_50 a 54","10"
"06","2","I27","","11_50 a 54","2"
"10","1","N17","","17_80 y más","8"
"06","2","I71","","08_35 a 39","1"
"62","1","R99","","11_50 a 54","3"
"82","2","K44","","17_80 y más","2"
"06","1","C23","","09_40 a 44","1"
"50","1","W31","","09_40 a 44","1"
"10","1","V42","","02_1 a 9","1"
"86","2","B18","","15_70 a 74","1"
"58","2","C25","","14_65 a 69","2"
"14","1","B18","","16_75 a 79","1"
"34","1","Y34","","05_20 a 24","1"
"86","1","V89","","17_80 y más","1"
"66","2","X70","","10_45 a 49","4"
"74","1","X74","","14_65 a 69","1"
"06","1","G93","","01_Menor de 1 año","7"
"26","2","J15","","17_80 y más","1"
"30","2","J69","","13_60 a 64","1"
"78","1","E11","","14_65 a 69","2"
"82","2","C92","","02_1 a 9","1"
"06","1","E14","","13_60 a 64","109"
"06","2","L08","","16_75 a 79","4"
"34","1","J15","","04_15 a 19","1"
"62","2","C16","","14_65 a 69","1"
"02","2","I33","","15_70 a 74","1"
"70","1","Q24","","10_45 a 49","1"
"58","2","C90","","11_50 a 54","1"
"30","2","C43","","13_60 a 64","1"
"26","1","X31","","08_35 a 39","1"
"06","2","F20","","15_70 a 74","1"
"34","2","K57","","17_80 y más","1"
"22","2","I51","","13_60 a 64","2"
"42","1","Q25","","07_30 a 34","1"
"06","2","R56","","11_50 a 54","1"
"50","2","N18","","11_50 a 54","3"
"14","1","V43","","11_50 a 54","1"
"14","2","K66","","17_80 y más","1"
"06","2","A41","","15_70 a 74","273"
"90","1","X99","","09_40 a 44","2"
"30","2","I77","","17_80 y más","2"
"14","1","Y33","","07_30 a 34","1"
"90","1","J46","","14_65 a 69","1"
"30","1","R99","","12_55 a 59","40"
"62","2","I60","","14_65 a 69","4"
"22","2","K80","","15_70 a 74","1"
"30","2","G30","","14_65 a 69","4"
"46","2","K74","","14_65 a 69","1"
"06","1","C97","","12_55 a 59","7"
"58","2","C50","","09_40 a 44","4"
"22","1","X59","","07_30 a 34","2"
"54","1","C71","","02_1 a 9","3"
"02","2","C24","","12_55 a 59","1"
"70","2","I44","","16_75 a 79","2"
"06","1","C00","","13_60 a 64","1"
"30","2","A41","","11_50 a 54","1"
"54","1","X59","","10_45 a 49","4"
"70","2","J18","","11_50 a 54","1"
"62","1","Y20","","99_Sin especificar","1"
"66","1","I60","","14_65 a 69","3"
"62","1","W34","","04_15 a 19","1"
"14","1","I60","","07_30 a 34","2"
"50","2","I51","","10_45 a 49","1"
"14","1","C50","","14_65 a 69","1"
"22","1","G91","","10_45 a 49","1"
"86","1","I42","","16_75 a 79","6"
"18","2","J44","","14_65 a 69","5"
"06","1","K27","","14_65 a 69","2"
"22","2","R57","","14_65 a 69","1"
"94","1","W13","","05_20 a 24","1"
"62","2","I61","","16_75 a 79","2"
"38","2","E11","","15_70 a 74","3"
"50","1","K26","","17_80 y más","1"
"50","1","J43","","17_80 y más","3"
"14","2","J18","","09_40 a 44","4"
"70","1","V74","","04_15 a 19","1"
"74","1","P21","","01_Menor de 1 año","2"
"58","1","I61","","12_55 a 59","4"
"66","1","C18","","16_75 a 79","2"
"02","2","C71","","13_60 a 64","6"
"62","2","I44","","16_75 a 79","1"
"70","1","E12","","17_80 y más","1"
"26","1","V09","","15_70 a 74","1"
"42","2","K65","","16_75 a 79","1"
"66","2","J81","","16_75 a 79","4"
"86","2","R10","","16_75 a 79","1"
"14","1","K82","","13_60 a 64","1"
"46","1","J84","","12_55 a 59","1"
"14","1","C15","","17_80 y más","19"
"42","1","I63","","15_70 a 74","1"
"82","1","I21","","12_55 a 59","56"
"94","1","I21","","13_60 a 64","1"
"06","2","C26","","10_45 a 49","1"
"74","1","V47","","05_20 a 24","1"
"06","1","I63","","11_50 a 54","3"
"02","2","I62","","17_80 y más","17"
"06","1","G40","","10_45 a 49","3"
"54","1","J96","","15_70 a 74","4"
"02","2","I49","","16_75 a 79","45"
"10","2","I60","","15_70 a 74","1"
"82","1","N18","","16_75 a 79","26"
"82","2","D47","","12_55 a 59","1"
"22","1","C79","","14_65 a 69","1"
"42","2","C14","","15_70 a 74","2"
"99","1","X99","","07_30 a 34","2"
"90","1","G71","","10_45 a 49","1"
"42","2","R99","","16_75 a 79","1"
"90","1","X59","","08_35 a 39","4"
"90","1","V80","","02_1 a 9","1"
"70","1","C80","","12_55 a 59","1"
"54","2","J18","","08_35 a 39","2"
"58","1","C62","","07_30 a 34","1"
"06","1","C17","","09_40 a 44","1"
"22","2","B57","","13_60 a 64","1"
"58","1","P02","","01_Menor de 1 año","3"
"26","2","I51","","16_75 a 79","1"
"54","1","C43","","17_80 y más","1"
"14","2","C20","","10_45 a 49","1"
"90","2","P39","","01_Menor de 1 año","2"
"22","1","A16","","14_65 a 69","3"
"54","2","E86","","16_75 a 79","2"
"54","2","K25","","16_75 a 79","3"
"14","2","C18","","11_50 a 54","10"
"26","1","B20","","08_35 a 39","2"
"70","1","A41","","02_1 a 9","1"
"06","1","I73","","15_70 a 74","1"
"90","2","J18","","03_10 a 14","1"
"70","1","V43","","10_45 a 49","1"
"18","1","V89","","13_60 a 64","3"
"42","1","C44","","12_55 a 59","3"
"66","1","K70","","16_75 a 79","4"
"06","1","I38","","14_65 a 69","1"
"38","1","N18","","17_80 y más","6"
"86","2","D64","","14_65 a 69","1"
"30","2","V22","","04_15 a 19","1"
"50","1","B20","","13_60 a 64","1"
"42","1","C16","","14_65 a 69","1"
"06","1","A41","","16_75 a 79","423"
"90","1","R99","","03_10 a 14","4"
"86","2","C50","","99_Sin especificar","1"
"06","1","X95","","11_50 a 54","10"
"70","1","K85","","08_35 a 39","1"
"34","2","K29","","15_70 a 74","1"
"06","1","K72","","16_75 a 79","34"
"30","1","J15","","15_70 a 74","5"
"02","2","J94","","15_70 a 74","1"
"50","1","C95","","17_80 y más","2"
"22","1","Y34","","08_35 a 39","1"
"50","2","C50","","08_35 a 39","9"
"50","1","V03","","07_30 a 34","1"
"82","1","X59","","05_20 a 24","20"
"02","2","C92","","02_1 a 9","3"
"06","2","K55","","13_60 a 64","4"
"70","2","I63","","15_70 a 74","1"
"82","1","V89","","05_20 a 24","34"
"06","1","Y28","","10_45 a 49","7"
"74","1","G10","","11_50 a 54","1"
"30","2","C34","","16_75 a 79","8"
"14","2","C19","","16_75 a 79","1"
"06","2","I34","","14_65 a 69","1"
"18","1","I50","","10_45 a 49","4"
"82","2","C80","","02_1 a 9","1"
"14","1","I25","","10_45 a 49","7"
"50","1","Y83","","06_25 a 29","1"
"02","1","I20","","11_50 a 54","2"
"46","2","I60","","13_60 a 64","1"
"06","2","V05","","07_30 a 34","6"
"10","2","L93","","13_60 a 64","1"
"14","1","I26","","15_70 a 74","7"
"06","2","J45","","07_30 a 34","2"
"06","2","C85","","06_25 a 29","3"
"54","9","C16","","15_70 a 74","1"
"70","1","E14","","17_80 y más","16"
"06","2","W74","","16_75 a 79","1"
"06","1","Y09","","09_40 a 44","13"
"66","1","J44","","17_80 y más","15"
"06","1","X59","","09_40 a 44","57"
"99","1","V05","","06_25 a 29","3"
"02","2","I31","","13_60 a 64","1"
"58","2","I21","","17_80 y más","6"
"14","2","V24","","09_40 a 44","1"
"86","1","R99","","02_1 a 9","2"
"70","2","K55","","12_55 a 59","1"
"50","1","R98","","14_65 a 69","2"
"06","2","E84","","01_Menor de 1 año","1"
"62","1","X70","","15_70 a 74","1"
"62","2","K72","","13_60 a 64","1"
"06","1","K70","","08_35 a 39","2"
"22","2","E23","","13_60 a 64","1"
"58","1","C15","","17_80 y más","2"
"26","1","J69","","13_60 a 64","1"
"90","2","X70","","07_30 a 34","1"
"02","2","Y34","","14_65 a 69","1"
"99","1","I50","","04_15 a 19","1"
"82","2","C52","","06_25 a 29","1"
"58","1","K57","","14_65 a 69","1"
"94","2","C50","","15_70 a 74","1"
"66","1","X74","","08_35 a 39","2"
"90","2","O95","M","05_20 a 24","1"
"70","1","C69","","14_65 a 69","1"
"30","1","C49","","17_80 y más","1"
"42","2","W80","","17_80 y más","1"
"38","2","J45","","12_55 a 59","1"
"42","2","I24","","17_80 y más","1"
"86","2","K85","","16_75 a 79","1"
"06","1","J18","","14_65 a 69","218"
"82","2","I60","","17_80 y más","3"
"90","1","X91","","11_50 a 54","1"
"22","1","C24","","17_80 y más","1"
"74","1","I10","","14_65 a 69","2"
"82","1","C41","","11_50 a 54","1"
"42","2","A41","","15_70 a 74","4"
"02","2","J18","","17_80 y más","1257"
"82","2","C21","","16_75 a 79","1"
"86","1","J18","","13_60 a 64","10"
"86","1","J81","","11_50 a 54","2"
"82","2","Y24","","14_65 a 69","1"
"06","1","X47","","16_75 a 79","1"
"30","1","W74","","06_25 a 29","1"
"02","1","G93","","05_20 a 24","3"
"02","2","Q24","","02_1 a 9","1"
"02","1","C60","","15_70 a 74","1"
"82","1","I80","","16_75 a 79","1"
"10","1","J42","","11_50 a 54","1"
"26","1","D70","","16_75 a 79","1"
"34","1","I69","","16_75 a 79","4"
"42","2","I60","","15_70 a 74","1"
"50","2","C75","","11_50 a 54","1"
"02","1","I80","","16_75 a 79","3"
"70","1","C18","","14_65 a 69","4"
"58","2","D43","","02_1 a 9","1"
"46","1","J90","","17_80 y más","1"
"62","1","R10","","10_45 a 49","1"
"18","2","W74","","02_1 a 9","2"
"58","2","X74","","04_15 a 19","1"
"14","2","R96","","10_45 a 49","1"
"90","2","I64","","04_15 a 19","1"
"82","1","K76","","10_45 a 49","4"
"38","2","K81","","16_75 a 79","1"
"22","1","J18","","09_40 a 44","4"
"14","1","V89","","08_35 a 39","3"
"34","1","W70","","08_35 a 39","1"
"22","1","C64","","17_80 y más","4"
"30","2","C45","","14_65 a 69","1"
"14","1","C71","","14_65 a 69","5"
"06","1","V64","","14_65 a 69","1"
"02","2","A49","","16_75 a 79","2"
"99","1","W74","","05_20 a 24","2"
"22","2","P52","","01_Menor de 1 año","1"
"66","2","C54","","16_75 a 79","1"
"50","1","Y26","","10_45 a 49","1"
"14","2","M35","","04_15 a 19","1"
"54","2","P20","","01_Menor de 1 año","1"
"94","1","I38","","10_45 a 49","1"
"06","2","C45","","10_45 a 49","1"
"82","2","K43","","15_70 a 74","1"
"14","1","C71","","17_80 y más","8"
"06","1","I21","","11_50 a 54","245"
"14","2","E85","","02_1 a 9","1"
"90","2","C24","","14_65 a 69","1"
"18","2","K65","","12_55 a 59","2"
"06","2","J81","","09_40 a 44","4"
"38","1","I42","","07_30 a 34","1"
"58","1","Q61","","01_Menor de 1 año","1"
"14","2","M06","","13_60 a 64","3"
"02","1","C07","","12_55 a 59","1"
"10","2","I26","","17_80 y más","3"
"06","1","R02","","17_80 y más","11"
"46","1","E14","","12_55 a 59","2"
"86","1","C25","","11_50 a 54","5"
"46","1","I50","","11_50 a 54","1"
"90","2","I11","","14_65 a 69","2"
"02","2","C52","","13_60 a 64","1"
"06","2","W80","","17_80 y más","2"
"38","2","R99","","05_20 a 24","1"
"38","2","G30","","16_75 a 79","2"
"66","1","X59","","14_65 a 69","2"
"02","1","J90","","16_75 a 79","2"
"06","1","V05","","15_70 a 74","6"
"82","1","R41","","12_55 a 59","1"
"54","1","V49","","15_70 a 74","1"
"50","2","E14","","09_40 a 44","2"
"58","2","I61","","13_60 a 64","1"
"22","1","E84","","03_10 a 14","1"
"14","1","I47","","04_15 a 19","1"
"50","2","C26","","16_75 a 79","1"
"86","1","I42","","10_45 a 49","1"
"50","1","Y83","","11_50 a 54","4"
"86","1","R96","","16_75 a 79","3"
"62","1","X69","","08_35 a 39","1"
"26","2","G70","","16_75 a 79","1"
"14","1","C95","","04_15 a 19","1"
"34","1","E14","","17_80 y más","8"
"34","1","N18","","15_70 a 74","3"
"14","1","L03","","17_80 y más","1"
"06","1","Y09","","13_60 a 64","8"
"18","2","C55","","14_65 a 69","1"
"14","1","X99","","11_50 a 54","1"
"74","2","C55","","09_40 a 44","1"
"50","2","A41","","09_40 a 44","1"
"02","1","P08","","01_Menor de 1 año","1"
"02","1","J96","","16_75 a 79","71"
"74","1","P02","","01_Menor de 1 año","2"
"14","1","C25","","11_50 a 54","3"
"99","1","W70","","07_30 a 34","1"
"74","2","I42","","17_80 y más","5"
"70","1","J42","","13_60 a 64","1"
"90","2","J21","","01_Menor de 1 año","2"
"22","1","P21","","01_Menor de 1 año","4"
"54","1","C71","","11_50 a 54","2"
"78","1","J18","","12_55 a 59","3"
"90","2","C16","","17_80 y más","8"
"06","2","J46","","10_45 a 49","2"
"14","1","G70","","16_75 a 79","1"
"06","2","Q92","","02_1 a 9","1"
"62","1","X95","","05_20 a 24","3"
"02","1","K22","","17_80 y más","1"
"10","2","C56","","16_75 a 79","1"
"30","1","N42","","17_80 y más","1"
"14","2","I47","","12_55 a 59","17"
"06","2","B57","","11_50 a 54","1"
"22","1","A16","","15_70 a 74","5"
"34","2","D43","","17_80 y más","1"
"74","2","A09","","17_80 y más","4"
"78","1","J44","","15_70 a 74","1"
"02","2","L89","","17_80 y más","55"
"70","2","I25","","04_15 a 19","1"
"82","2","I12","","15_70 a 74","1"
"02","1","C18","","14_65 a 69","43"
"18","1","I10","","14_65 a 69","7"
"22","1","G40","","11_50 a 54","1"
"82","1","G00","","01_Menor de 1 año","7"
"66","2","C34","","12_55 a 59","5"
"06","1","C83","","04_15 a 19","1"
"90","1","I44","","16_75 a 79","1"
"38","2","K25","","11_50 a 54","1"
"06","1","V64","","08_35 a 39","2"
"74","1","C71","","09_40 a 44","1"
"06","1","I31","","14_65 a 69","5"
"06","2","J85","","16_75 a 79","1"
"06","2","C82","","16_75 a 79","1"
"42","2","G98","","17_80 y más","2"
"30","2","I69","","12_55 a 59","2"
"62","1","K74","","14_65 a 69","7"
"42","2","J96","","11_50 a 54","1"
"06","2","L08","","08_35 a 39","1"
"06","2","Y28","","13_60 a 64","1"
"14","2","K92","","11_50 a 54","3"
"58","2","I35","","17_80 y más","4"
"86","2","C38","","16_75 a 79","1"
"82","1","C43","","16_75 a 79","4"
"58","1","E10","","11_50 a 54","1"
"90","2","N15","","15_70 a 74","1"
"82","1","D47","","12_55 a 59","1"
"14","1","W74","","06_25 a 29","2"
"98","1","V89","","06_25 a 29","2"
"14","2","C85","","17_80 y más","13"
"14","1","C61","","13_60 a 64","30"
"62","1","K90","","12_55 a 59","1"
"06","1","C92","","15_70 a 74","11"
"82","2","D64","","14_65 a 69","2"
"06","1","C21","","14_65 a 69","4"
"14","1","C83","","12_55 a 59","1"
"82","2","X71","","12_55 a 59","1"
"54","1","K56","","16_75 a 79","2"
"50","1","W13","","07_30 a 34","1"
"02","2","M06","","10_45 a 49","1"
"06","1","I08","","17_80 y más","2"
"34","2","V14","","04_15 a 19","1"
"42","1","N19","","17_80 y más","6"
"62","1","C15","","12_55 a 59","2"
"46","1","I64","","13_60 a 64","2"
"18","2","R99","","08_35 a 39","4"
"50","2","C48","","12_55 a 59","3"
"50","2","I71","","15_70 a 74","2"
"86","1","G30","","16_75 a 79","1"
"82","1","G00","","12_55 a 59","3"
"18","1","X74","","11_50 a 54","1"
"14","2","I61","","16_75 a 79","27"
"99","1","K72","","12_55 a 59","5"
"06","2","N17","","10_45 a 49","6"
"66","1","E46","","14_65 a 69","1"
"02","1","E83","","12_55 a 59","1"
"90","1","K27","","07_30 a 34","1"
"70","1","J43","","13_60 a 64","1"
"22","1","C64","","12_55 a 59","1"
"34","1","V54","","13_60 a 64","1"
"54","2","C83","","02_1 a 9","1"
"82","1","Q61","","11_50 a 54","1"
"50","1","C15","","11_50 a 54","3"
"98","1","C64","","15_70 a 74","1"
"30","2","I25","","17_80 y más","45"
"02","2","I33","","16_75 a 79","7"
"86","2","D39","","14_65 a 69","1"
"06","2","O75","M","04_15 a 19","1"
"82","1","Q22","","01_Menor de 1 año","1"
"62","1","C97","","12_55 a 59","1"
"14","2","D70","","12_55 a 59","1"
"82","1","X61","","08_35 a 39","1"
"82","2","I85","","12_55 a 59","1"
"06","2","I50","","14_65 a 69","519"
"06","2","G93","","01_Menor de 1 año","2"
"30","1","W74","","03_10 a 14","2"
"30","1","C95","","09_40 a 44","1"
"82","2","C04","","14_65 a 69","1"
"14","1","C71","","03_10 a 14","1"
"18","2","I95","","17_80 y más","1"
"58","1","N18","","17_80 y más","6"
"86","2","C91","","05_20 a 24","1"
"90","1","X59","","03_10 a 14","2"
"06","2","K85","","14_65 a 69","5"
"82","2","K46","","14_65 a 69","1"
"14","2","O45","M","07_30 a 34","1"
"06","1","I70","","15_70 a 74","2"
"46","1","I24","","15_70 a 74","1"
"50","2","G30","","14_65 a 69","3"
"66","1","J18","","14_65 a 69","15"
"18","2","C64","","17_80 y más","1"
"82","1","K92","","13_60 a 64","11"
"22","1","E11","","13_60 a 64","7"
"82","2","Q45","","15_70 a 74","1"
"82","2","I74","","14_65 a 69","1"
"26","2","N39","","14_65 a 69","1"
"14","1","N26","","17_80 y más","1"
"46","2","Y60","","13_60 a 64","1"
"06","2","D37","","11_50 a 54","2"
"02","2","K55","","13_60 a 64","1"
"99","1","B20","","08_35 a 39","1"
"66","1","V99","","05_20 a 24","2"
"50","2","V24","","10_45 a 49","1"
"06","1","C24","","04_15 a 19","1"
"30","1","E14","","10_45 a 49","2"
"02","1","C15","","15_70 a 74","9"
"82","2","N18","","14_65 a 69","10"
"34","2","Q24","","02_1 a 9","3"
"06","2","C34","","16_75 a 79","122"
"90","2","C92","","17_80 y más","1"
"26","1","K92","","17_80 y más","6"
"06","1","C26","","10_45 a 49","3"
"62","1","I42","","05_20 a 24","1"
"74","1","C18","","10_45 a 49","1"
"82","1","J18","","10_45 a 49","10"
"18","1","X59","","02_1 a 9","1"
"90","1","Q34","","01_Menor de 1 año","1"
"42","1","A86","","08_35 a 39","1"
"06","1","C15","","10_45 a 49","14"
"14","1","Q43","","16_75 a 79","1"
"18","1","C18","","09_40 a 44","2"
"06","1","I07","","14_65 a 69","1"
"86","2","I47","","17_80 y más","2"
"02","2","C78","","11_50 a 54","1"
"02","1","C26","","15_70 a 74","1"
"82","1","J98","","15_70 a 74","22"
"54","1","C92","","04_15 a 19","2"
"26","1","X74","","05_20 a 24","2"
"50","1","C49","","16_75 a 79","2"
"62","1","F03","","14_65 a 69","1"
"38","2","Y09","","04_15 a 19","1"
"34","1","K31","","15_70 a 74","1"
"50","2","C75","","13_60 a 64","2"
"38","1","I67","","04_15 a 19","1"
"70","1","W87","","05_20 a 24","1"
"06","1","D66","","11_50 a 54","2"
"90","2","Q00","","01_Menor de 1 año","2"
"82","1","J80","","17_80 y más","2"
"86","1","P25","","01_Menor de 1 año","3"
"86","1","V89","","15_70 a 74","1"
"02","2","C34","","08_35 a 39","1"
"50","2","R98","","08_35 a 39","1"
"30","2","B20","","09_40 a 44","1"
"38","1","K71","","12_55 a 59","1"
"50","1","R99","","14_65 a 69","8"
"18","1","F10","","15_70 a 74","4"
"02","2","K85","","12_55 a 59","3"
"54","2","I61","","09_40 a 44","1"
"62","1","V23","","09_40 a 44","1"
"50","1","I60","","08_35 a 39","2"
"26","2","C18","","14_65 a 69","1"
"30","1","V63","","05_20 a 24","1"
"34","1","K80","","17_80 y más","1"
"02","2","C16","","12_55 a 59","3"
"06","1","V46","","10_45 a 49","1"
"10","1","C18","","16_75 a 79","3"
"58","2","G80","","05_20 a 24","1"
"22","2","C53","","14_65 a 69","3"
"82","1","M06","","13_60 a 64","1"
"54","2","G06","","02_1 a 9","1"
"18","1","C44","","15_70 a 74","1"
"18","1","I26","","15_70 a 74","1"
