"PROVRES","SEXO","CAUSA","MAT","GRUPEDAD","CUENTA"
"06","2","G03","","11_50 a 54","1"
"26","1","X59","","14_65 a 69","1"
"02","1","G80","","03_10 a 14","1"
"02","1","D29","","14_65 a 69","1"
"06","2","G82","","16_75 a 79","1"
"74","1","C15","","13_60 a 64","4"
"78","1","C20","","09_40 a 44","1"
"58","2","C34","","12_55 a 59","7"
"82","2","C53","","06_25 a 29","2"
"86","2","X99","","07_30 a 34","1"
"82","2","J93","","08_35 a 39","2"
"06","2","J18","","16_75 a 79","745"
"34","1","L89","","07_30 a 34","1"
"06","2","K29","","15_70 a 74","1"
"70","2","C22","","17_80 y más","5"
"74","2","C34","","17_80 y más","4"
"82","1","V12","","16_75 a 79","1"
"66","1","V24","","07_30 a 34","1"
"06","2","W87","","14_65 a 69","1"
"18","2","P78","","01_Menor de 1 año","3"
"30","1","J11","","11_50 a 54","1"
"38","2","I47","","17_80 y más","1"
"06","2","I63","","11_50 a 54","2"
"06","1","Y09","","03_10 a 14","1"
"70","1","C24","","14_65 a 69","1"
"86","1","K72","","09_40 a 44","1"
"30","1","C85","","13_60 a 64","4"
"30","1","A41","","06_25 a 29","1"
"82","1","C44","","16_75 a 79","1"
"30","2","R99","","17_80 y más","484"
"30","1","K92","","14_65 a 69","5"
"02","1","C64","","17_80 y más","23"
"06","1","I64","","14_65 a 69","194"
"62","2","J98","","16_75 a 79","1"
"86","2","J44","","16_75 a 79","9"
"26","1","X70","","17_80 y más","1"
"06","2","C64","","99_Sin especificar","1"
"82","2","M32","","05_20 a 24","2"
"90","2","R99","","14_65 a 69","4"
"82","1","E10","","12_55 a 59","2"
"82","2","C95","","08_35 a 39","1"
"38","2","L08","","15_70 a 74","1"
"50","1","D47","","17_80 y más","1"
"90","2","C64","","14_65 a 69","2"
"26","1","I49","","11_50 a 54","2"
"06","2","F72","","06_25 a 29","1"
"58","2","C18","","10_45 a 49","2"
"30","2","J44","","14_65 a 69","12"
"34","2","Y34","","06_25 a 29","1"
"22","2","I60","","13_60 a 64","4"
"98","1","I62","","06_25 a 29","1"
"14","1","C15","","16_75 a 79","8"
"22","2","E84","","04_15 a 19","1"
"06","1","G93","","10_45 a 49","1"
"82","2","J15","","16_75 a 79","25"
"26","2","C56","","17_80 y más","3"
"06","2","B23","","12_55 a 59","1"
"06","1","F79","","14_65 a 69","1"
"90","1","I21","","10_45 a 49","12"
"22","2","V23","","05_20 a 24","2"
"38","2","C53","","13_60 a 64","4"
"14","1","X79","","11_50 a 54","1"
"02","1","J98","","13_60 a 64","8"
"06","1","V05","","07_30 a 34","2"
"58","2","X70","","05_20 a 24","1"
"30","1","A16","","11_50 a 54","1"
"06","2","R64","","99_Sin especificar","1"
"82","1","C62","","06_25 a 29","6"
"82","2","M60","","13_60 a 64","1"
"02","2","C49","","14_65 a 69","2"
"10","2","I50","","14_65 a 69","1"
"82","1","Y26","","11_50 a 54","1"
"06","2","Y28","","08_35 a 39","1"
"14","1","G93","","10_45 a 49","1"
"26","1","V03","","05_20 a 24","1"
"50","2","B22","","08_35 a 39","1"
"50","1","G12","","16_75 a 79","1"
"66","1","I62","","13_60 a 64","2"
"90","2","I50","","09_40 a 44","3"
"14","2","P57","","01_Menor de 1 año","1"
"18","2","N17","","15_70 a 74","1"
"06","2","R53","","16_75 a 79","2"
"30","1","I25","","14_65 a 69","11"
"22","1","I26","","17_80 y más","4"
"46","2","C50","","12_55 a 59","5"
"18","2","I10","","11_50 a 54","2"
"66","1","C23","","15_70 a 74","5"
"26","1","N39","","17_80 y más","13"
"06","1","C32","","99_Sin especificar","5"
"82","2","K22","","17_80 y más","1"
"82","1","E11","","11_50 a 54","2"
"50","2","D37","","16_75 a 79","11"
"54","1","C23","","17_80 y más","1"
"06","1","N17","","15_70 a 74","37"
"10","2","I26","","17_80 y más","5"
"70","1","B57","","16_75 a 79","1"
"30","1","C71","","12_55 a 59","4"
"22","2","D37","","17_80 y más","3"
"82","2","J86","","15_70 a 74","1"
"26","1","R10","","15_70 a 74","1"
"06","1","C67","","12_55 a 59","37"
"10","1","X09","","11_50 a 54","1"
"14","1","W84","","16_75 a 79","4"
"06","1","K26","","09_40 a 44","1"
"14","1","K26","","12_55 a 59","2"
"22","2","Q33","","01_Menor de 1 año","3"
"70","1","E14","","17_80 y más","27"
"82","1","V48","","14_65 a 69","1"
"06","1","I51","","17_80 y más","148"
"18","2","G40","","11_50 a 54","1"
"14","2","V43","","03_10 a 14","1"
"18","2","K70","","17_80 y más","2"
"82","2","K81","","13_60 a 64","1"
"54","2","P78","","01_Menor de 1 año","1"
"82","2","I60","","17_80 y más","11"
"30","1","J81","","01_Menor de 1 año","1"
"30","1","X70","","06_25 a 29","14"
"30","2","V54","","10_45 a 49","1"
"22","1","V23","","14_65 a 69","1"
"10","1","Q91","","01_Menor de 1 año","1"
"34","2","C20","","12_55 a 59","1"
"98","1","J98","","09_40 a 44","1"
"50","2","J96","","14_65 a 69","3"
"62","1","E14","","13_60 a 64","3"
"74","2","I25","","12_55 a 59","1"
"02","2","C02","","09_40 a 44","1"
"30","2","D48","","17_80 y más","4"
"02","2","A49","","15_70 a 74","1"
"42","2","W80","","17_80 y más","1"
"14","2","B23","","10_45 a 49","3"
"82","2","K56","","14_65 a 69","3"
"02","1","P24","","01_Menor de 1 año","1"
"06","1","J96","","01_Menor de 1 año","5"
"86","2","I63","","14_65 a 69","2"
"06","2","K65","","03_10 a 14","1"
"06","1","C60","","17_80 y más","17"
"22","2","I61","","16_75 a 79","5"
"02","2","C92","","15_70 a 74","3"
"42","1","J18","","17_80 y más","81"
"46","1","I61","","17_80 y más","3"
"50","2","M32","","17_80 y más","1"
"66","2","C55","","07_30 a 34","1"
"02","1","G93","","16_75 a 79","4"
"90","1","C90","","12_55 a 59","3"
"26","2","K63","","15_70 a 74","2"
"66","1","K63","","12_55 a 59","2"
"74","2","E11","","13_60 a 64","1"
"02","2","C76","","17_80 y más","4"
"66","2","C91","","03_10 a 14","1"
"86","2","I21","","99_Sin especificar","1"
"26","2","I42","","09_40 a 44","1"
"06","1","I49","","01_Menor de 1 año","1"
"70","2","I24","","16_75 a 79","2"
"74","1","G20","","15_70 a 74","1"
"82","1","G93","","02_1 a 9","2"
"90","1","M31","","08_35 a 39","1"
"22","1","X70","","06_25 a 29","4"
"62","2","A41","","17_80 y más","15"
"18","1","K63","","14_65 a 69","1"
"70","2","K74","","16_75 a 79","6"
"74","2","I12","","17_80 y más","1"
"02","2","C18","","17_80 y más","178"
"22","2","N03","","17_80 y más","1"
"18","2","K42","","16_75 a 79","1"
"66","1","L89","","12_55 a 59","2"
"50","2","G93","","05_20 a 24","1"
"02","1","J42","","15_70 a 74","1"
"58","2","I67","","13_60 a 64","3"
"90","1","I67","","13_60 a 64","7"
"66","2","C85","","17_80 y más","5"
"06","2","O62","M","09_40 a 44","1"
"14","2","J15","","09_40 a 44","1"
"34","2","P07","","01_Menor de 1 año","4"
"06","2","K55","","13_60 a 64","10"
"38","2","B20","","12_55 a 59","1"
"18","1","C20","","17_80 y más","1"
"02","1","C26","","08_35 a 39","1"
"14","1","X70","","14_65 a 69","5"
"10","2","Y30","","11_50 a 54","1"
"82","1","V89","","09_40 a 44","7"
"78","1","J68","","10_45 a 49","1"
"02","2","C02","","17_80 y más","4"
"74","1","V23","","06_25 a 29","1"
"02","2","K22","","17_80 y más","5"
"70","2","C23","","14_65 a 69","3"
"66","1","J18","","11_50 a 54","11"
"06","1","J15","","08_35 a 39","5"
"90","2","J81","","11_50 a 54","2"
"70","2","I67","","15_70 a 74","5"
"30","2","G12","","01_Menor de 1 año","1"
"02","1","I47","","09_40 a 44","1"
"66","1","K86","","15_70 a 74","1"
"02","2","C48","","17_80 y más","1"
"06","1","K62","","14_65 a 69","1"
"06","2","Y34","","01_Menor de 1 año","4"
"86","2","C25","","12_55 a 59","2"
"82","1","K70","","07_30 a 34","3"
"14","1","K75","","14_65 a 69","1"
"14","2","V58","","11_50 a 54","1"
"02","1","I50","","17_80 y más","564"
"86","1","R99","","05_20 a 24","3"
"54","1","K92","","12_55 a 59","6"
"22","1","E10","","14_65 a 69","1"
"06","2","J15","","14_65 a 69","29"
"38","2","K92","","13_60 a 64","2"
"50","1","F10","","15_70 a 74","3"
"70","1","Q87","","02_1 a 9","1"
"14","2","E10","","06_25 a 29","1"
"38","1","I21","","14_65 a 69","5"
"98","2","I25","","17_80 y más","1"
"82","1","X82","","16_75 a 79","1"
"02","2","M35","","17_80 y más","1"
"82","2","Y17","","05_20 a 24","1"
"34","1","K65","","12_55 a 59","1"
"02","1","C34","","09_40 a 44","6"
"82","1","C07","","17_80 y más","6"
"14","1","K35","","12_55 a 59","1"
"82","1","C81","","17_80 y más","1"
"42","2","I35","","16_75 a 79","1"
"02","1","K66","","10_45 a 49","1"
"06","1","G08","","11_50 a 54","1"
"90","1","J22","","08_35 a 39","3"
"38","1","W84","","08_35 a 39","2"
"30","2","R58","","17_80 y más","1"
"78","1","C48","","14_65 a 69","1"
"22","2","K83","","15_70 a 74","1"
"06","1","J98","","11_50 a 54","19"
"06","1","J13","","14_65 a 69","1"
"58","1","I50","","12_55 a 59","2"
"06","1","E34","","01_Menor de 1 año","1"
"78","2","X70","","09_40 a 44","1"
"50","2","C43","","09_40 a 44","1"
"54","2","V03","","02_1 a 9","2"
"06","1","Y28","","07_30 a 34","2"
"30","2","P05","","01_Menor de 1 año","2"
"06","2","C25","","12_55 a 59","59"
"02","2","Q25","","17_80 y más","1"
"30","1","J18","","12_55 a 59","15"
"06","2","V23","","05_20 a 24","1"
"82","2","J86","","11_50 a 54","1"
"30","1","K55","","11_50 a 54","1"
"06","1","N18","","12_55 a 59","28"
"34","1","D37","","15_70 a 74","1"
"22","1","K51","","16_75 a 79","2"
"42","2","E11","","15_70 a 74","1"
"14","1","J81","","15_70 a 74","15"
"70","1","K71","","12_55 a 59","1"
"26","1","I77","","14_65 a 69","1"
"18","1","J98","","15_70 a 74","9"
"22","2","J96","","15_70 a 74","4"
"02","2","K27","","16_75 a 79","1"
"70","1","W18","","10_45 a 49","1"
"02","1","I24","","14_65 a 69","5"
"50","1","N39","","16_75 a 79","3"
"02","1","M62","","17_80 y más","1"
"82","2","I49","","13_60 a 64","10"
"06","2","C92","","13_60 a 64","12"
"66","2","I61","","17_80 y más","11"
"86","2","C24","","15_70 a 74","1"
"18","2","N32","","13_60 a 64","1"
"82","2","C18","","17_80 y más","113"
"78","2","J18","","17_80 y más","36"
"82","2","A41","","14_65 a 69","34"
"06","1","Q85","","02_1 a 9","1"
"14","1","I33","","15_70 a 74","3"
"82","1","A48","","14_65 a 69","1"
"82","1","R60","","05_20 a 24","1"
"10","1","R09","","01_Menor de 1 año","1"
"02","1","C16","","16_75 a 79","11"
"18","2","J18","","16_75 a 79","34"
"50","1","C64","","15_70 a 74","7"
"30","2","K72","","12_55 a 59","1"
"06","2","C24","","11_50 a 54","10"
"06","1","R11","","17_80 y más","1"
"06","1","K50","","17_80 y más","1"
"70","2","E46","","11_50 a 54","1"
"70","2","I44","","17_80 y más","3"
"58","2","I26","","17_80 y más","1"
"82","2","Y34","","04_15 a 19","1"
"22","2","E14","","15_70 a 74","13"
"02","1","C34","","14_65 a 69","119"
"70","2","E66","","12_55 a 59","1"
"82","1","C34","","09_40 a 44","5"
"82","1","N18","","08_35 a 39","1"
"70","1","I42","","12_55 a 59","2"
"86","2","C53","","13_60 a 64","2"
"66","1","C80","","17_80 y más","7"
"10","9","R99","","17_80 y más","1"
"82","1","I61","","09_40 a 44","2"
"22","1","V89","","11_50 a 54","6"
"02","1","V48","","07_30 a 34","1"
"02","1","W84","","13_60 a 64","1"
"74","1","C61","","15_70 a 74","8"
"50","1","C44","","16_75 a 79","1"
"06","1","I74","","17_80 y más","13"
"06","2","C47","","08_35 a 39","1"
"02","2","C53","","11_50 a 54","11"
"14","1","D64","","15_70 a 74","2"
"90","2","C64","","11_50 a 54","1"
"06","1","I10","","08_35 a 39","4"
"06","1","C26","","14_65 a 69","9"
"58","2","C22","","14_65 a 69","1"
"02","2","I60","","14_65 a 69","1"
"10","1","I64","","13_60 a 64","2"
"70","1","W19","","17_80 y más","1"
"02","1","R68","","13_60 a 64","4"
"50","1","W23","","05_20 a 24","1"
"06","2","C21","","17_80 y más","4"
"14","2","B20","","10_45 a 49","1"
"22","2","R54","","17_80 y más","3"
"06","2","I95","","13_60 a 64","1"
"06","1","Q42","","01_Menor de 1 año","2"
"78","1","C80","","15_70 a 74","2"
"06","1","V24","","08_35 a 39","1"
"14","2","C16","","15_70 a 74","12"
"06","1","G91","","09_40 a 44","2"
"30","2","G04","","02_1 a 9","1"
"66","2","K85","","15_70 a 74","2"
"90","1","K74","","17_80 y más","12"
"74","2","P77","","01_Menor de 1 año","1"
"18","1","Y26","","09_40 a 44","2"
"06","2","C71","","02_1 a 9","3"
"42","1","I51","","13_60 a 64","3"
"90","2","C38","","15_70 a 74","2"
"06","2","N17","","09_40 a 44","3"
"50","1","C62","","05_20 a 24","2"
"14","1","N18","","13_60 a 64","18"
"58","1","C15","","13_60 a 64","1"
"50","1","I40","","15_70 a 74","1"
"14","2","C91","","15_70 a 74","4"
"22","1","G20","","12_55 a 59","1"
"02","1","J84","","17_80 y más","16"
"06","9","X47","","02_1 a 9","1"
"14","1","C80","","12_55 a 59","8"
"18","2","N39","","14_65 a 69","2"
"22","2","I64","","12_55 a 59","3"
"22","2","A16","","15_70 a 74","1"
"22","1","D38","","17_80 y más","5"
"34","2","J81","","15_70 a 74","1"
"58","1","V48","","05_20 a 24","3"
"82","1","V89","","07_30 a 34","9"
"82","2","C92","","15_70 a 74","4"
"82","2","I42","","09_40 a 44","1"
"02","2","A41","","09_40 a 44","2"
"62","2","Y21","","03_10 a 14","1"
"06","2","B19","","13_60 a 64","1"
"58","1","K92","","13_60 a 64","1"
"50","2","N17","","10_45 a 49","1"
"66","2","I64","","11_50 a 54","3"
"86","1","K37","","07_30 a 34","1"
"86","1","R18","","11_50 a 54","1"
"06","2","C49","","12_55 a 59","6"
"38","1","E14","","10_45 a 49","3"
"06","2","C32","","13_60 a 64","7"
"82","2","F03","","15_70 a 74","4"
"14","1","C26","","12_55 a 59","1"
"02","1","I24","","17_80 y más","10"
"22","1","C32","","11_50 a 54","2"
"42","1","K81","","17_80 y más","1"
"66","2","I67","","10_45 a 49","1"
"90","1","X09","","05_20 a 24","2"
"86","2","C55","","15_70 a 74","1"
"06","1","V49","","06_25 a 29","43"
"14","1","J69","","16_75 a 79","7"
"62","1","C34","","17_80 y más","16"
"06","2","E11","","11_50 a 54","3"
"90","1","C20","","15_70 a 74","1"
"90","1","J96","","09_40 a 44","1"
"46","1","J44","","15_70 a 74","1"
"14","2","C25","","14_65 a 69","18"
"10","2","C75","","15_70 a 74","1"
"70","2","J69","","02_1 a 9","1"
"06","2","G20","","16_75 a 79","21"
"14","2","K72","","17_80 y más","15"
"14","2","J98","","05_20 a 24","1"
"22","2","I11","","13_60 a 64","1"
"10","2","E14","","12_55 a 59","1"
"86","2","C25","","13_60 a 64","3"
"82","1","C91","","16_75 a 79","1"
"34","1","K65","","13_60 a 64","2"
"54","2","I10","","12_55 a 59","1"
"14","2","C22","","02_1 a 9","2"
"06","1","D47","","16_75 a 79","9"
"66","1","D46","","14_65 a 69","1"
"82","1","D41","","09_40 a 44","1"
"82","2","I85","","04_15 a 19","1"
"66","2","J18","","06_25 a 29","2"
"02","1","C34","","07_30 a 34","2"
"86","1","I51","","17_80 y más","10"
"06","1","A41","","14_65 a 69","300"
"34","1","B57","","15_70 a 74","3"
"22","2","M32","","08_35 a 39","2"
"02","2","C64","","10_45 a 49","1"
"82","1","I50","","17_80 y más","315"
"70","2","I64","","12_55 a 59","1"
"14","1","X76","","17_80 y más","1"
"66","1","P78","","01_Menor de 1 año","1"
"38","2","M43","","14_65 a 69","1"
"70","2","B99","","17_80 y más","1"
"14","1","K31","","11_50 a 54","1"
"90","1","W87","","07_30 a 34","1"
"82","2","E86","","17_80 y más","85"
"82","1","C20","","14_65 a 69","5"
"82","2","I62","","15_70 a 74","3"
"18","1","C92","","10_45 a 49","2"
"02","2","G93","","03_10 a 14","1"
"86","2","C56","","17_80 y más","3"
"06","9","K85","","16_75 a 79","1"
"90","1","Y24","","04_15 a 19","3"
"46","2","J98","","15_70 a 74","1"
"34","2","B57","","11_50 a 54","1"
"06","1","X70","","12_55 a 59","27"
"62","2","C26","","13_60 a 64","1"
"10","1","E46","","17_80 y más","5"
"74","2","I42","","10_45 a 49","1"
"86","1","W69","","04_15 a 19","1"
"18","2","X99","","08_35 a 39","1"
"22","2","I10","","12_55 a 59","2"
"54","2","I70","","17_80 y más","5"
"98","1","J81","","16_75 a 79","1"
"06","1","C90","","08_35 a 39","1"
"10","1","I21","","16_75 a 79","11"
"82","1","C41","","13_60 a 64","1"
"02","1","I47","","14_65 a 69","19"
"46","2","C22","","14_65 a 69","1"
"99","1","Y34","","09_40 a 44","3"
"02","1","J22","","14_65 a 69","1"
"06","1","X49","","10_45 a 49","1"
"82","1","C14","","12_55 a 59","3"
"70","2","C44","","17_80 y más","3"
"38","2","J18","","15_70 a 74","26"
"02","1","C22","","11_50 a 54","3"
"18","1","I49","","15_70 a 74","5"
"46","2","I64","","12_55 a 59","1"
"22","1","C91","","16_75 a 79","1"
"62","2","B17","","08_35 a 39","1"
"82","2","V22","","14_65 a 69","1"
"90","2","I95","","17_80 y más","13"
"26","2","I11","","17_80 y más","8"
"54","1","K80","","17_80 y más","1"
"18","2","M32","","07_30 a 34","1"
"90","1","K76","","17_80 y más","8"
"34","2","X09","","12_55 a 59","1"
"18","2","J84","","12_55 a 59","1"
"78","1","J18","","14_65 a 69","2"
"06","2","X59","","06_25 a 29","11"
"74","1","V64","","06_25 a 29","1"
"86","1","J96","","05_20 a 24","1"
"50","1","C43","","12_55 a 59","2"
"62","1","C15","","10_45 a 49","2"
"02","2","R68","","12_55 a 59","3"
"86","1","J98","","15_70 a 74","6"
"02","2","C26","","17_80 y más","4"
"74","2","I48","","16_75 a 79","1"
"22","2","I67","","16_75 a 79","11"
"06","1","I60","","07_30 a 34","5"
"50","2","X64","","05_20 a 24","1"
"18","1","C60","","15_70 a 74","1"
"06","2","C69","","02_1 a 9","1"
"99","2","I42","","06_25 a 29","1"
"14","2","I38","","17_80 y más","3"
"14","1","C90","","08_35 a 39","1"
"94","1","C90","","14_65 a 69","1"
"34","1","I70","","15_70 a 74","2"
"14","1","I13","","14_65 a 69","1"
"34","2","Y83","","10_45 a 49","1"
"42","1","I21","","10_45 a 49","1"
"06","2","E86","","14_65 a 69","13"
"82","2","I74","","17_80 y más","6"
"26","1","R18","","16_75 a 79","1"
"30","2","I24","","12_55 a 59","1"
"54","1","I61","","16_75 a 79","10"
"02","2","K65","","05_20 a 24","1"
"06","2","G00","","14_65 a 69","1"
"90","2","C91","","17_80 y más","1"
"82","2","J20","","16_75 a 79","1"
"02","2","C00","","17_80 y más","1"
"06","1","C62","","17_80 y más","3"
"82","1","M91","","02_1 a 9","1"
"06","2","C56","","12_55 a 59","70"
"50","1","B19","","11_50 a 54","1"
"90","1","Y83","","13_60 a 64","2"
"78","1","K74","","13_60 a 64","1"
"82","2","D43","","13_60 a 64","7"
"66","1","K83","","15_70 a 74","1"
"22","1","I20","","15_70 a 74","2"
"38","1","R99","","11_50 a 54","18"
"98","2","B24","","06_25 a 29","1"
"18","1","J18","","11_50 a 54","10"
"82","1","D73","","16_75 a 79","1"
"42","1","E11","","17_80 y más","1"
"02","1","I61","","05_20 a 24","1"
"06","1","K57","","11_50 a 54","2"
"06","2","K62","","09_40 a 44","1"
"66","2","J44","","10_45 a 49","2"
"58","1","C34","","17_80 y más","7"
"06","1","A49","","13_60 a 64","1"
"06","2","W19","","13_60 a 64","1"
"02","2","C71","","06_25 a 29","1"
"82","2","A40","","01_Menor de 1 año","1"
"10","2","D84","","13_60 a 64","1"
"06","1","J81","","04_15 a 19","3"
"06","2","R09","","13_60 a 64","4"
"10","1","X70","","09_40 a 44","2"
"30","1","I25","","13_60 a 64","7"
"42","1","I26","","16_75 a 79","4"
"02","1","J15","","10_45 a 49","1"
"02","1","R56","","06_25 a 29","1"
"06","1","X59","","14_65 a 69","25"
"02","1","D58","","16_75 a 79","1"
"06","2","N17","","13_60 a 64","15"
"06","1","C48","","11_50 a 54","3"
"86","1","W74","","14_65 a 69","1"
"66","2","C80","","17_80 y más","4"
"02","1","D67","","13_60 a 64","1"
"82","1","C19","","15_70 a 74","1"
"22","1","V13","","15_70 a 74","1"
"98","2","I31","","13_60 a 64","1"
"26","2","G20","","16_75 a 79","1"
"78","1","X95","","07_30 a 34","2"
"22","2","I61","","17_80 y más","22"
"06","1","J84","","07_30 a 34","1"
"10","2","K74","","12_55 a 59","2"
"50","2","I21","","09_40 a 44","6"
"06","2","D37","","14_65 a 69","9"
"02","1","J18","","06_25 a 29","4"
"86","2","C53","","12_55 a 59","1"
"46","1","I50","","09_40 a 44","4"
"06","1","C85","","11_50 a 54","13"
"34","2","D48","","07_30 a 34","1"
"06","1","X09","","12_55 a 59","4"
"98","2","J96","","15_70 a 74","3"
"14","1","G03","","15_70 a 74","1"
"30","1","Y34","","09_40 a 44","2"
"26","1","X70","","07_30 a 34","2"
"06","1","C91","","06_25 a 29","6"
"50","2","V03","","11_50 a 54","1"
"82","2","Q21","","02_1 a 9","1"
"30","2","X70","","09_40 a 44","1"
"66","2","K42","","17_80 y más","1"
"82","1","I21","","11_50 a 54","33"
"86","1","I50","","10_45 a 49","4"
"02","1","N17","","08_35 a 39","1"
"70","2","C49","","05_20 a 24","1"
"70","1","J84","","15_70 a 74","1"
"66","2","E06","","14_65 a 69","1"
"02","2","B18","","14_65 a 69","1"
"02","1","J13","","15_70 a 74","1"
"34","1","R99","","17_80 y más","33"
"78","1","R98","","10_45 a 49","1"
"74","2","R18","","02_1 a 9","1"
"10","1","W19","","05_20 a 24","1"
"14","2","I33","","03_10 a 14","1"
"14","1","J94","","17_80 y más","3"
"58","1","I21","","10_45 a 49","2"
"70","2","I60","","08_35 a 39","1"
"18","1","C91","","15_70 a 74","1"
"78","1","W78","","08_35 a 39","1"
"02","2","J98","","12_55 a 59","2"
"98","2","J96","","17_80 y más","5"
"90","1","K92","","16_75 a 79","14"
"30","1","I62","","13_60 a 64","2"
"30","1","N19","","13_60 a 64","2"
"90","2","I60","","14_65 a 69","2"
"46","2","K65","","17_80 y más","1"
"30","1","E14","","12_55 a 59","11"
"02","1","E14","","14_65 a 69","14"
"22","1","I63","","16_75 a 79","1"
"22","2","C85","","15_70 a 74","1"
"06","1","C96","","09_40 a 44","1"
"06","1","V03","","06_25 a 29","2"
"06","1","C68","","15_70 a 74","2"
"18","2","Y83","","17_80 y más","4"
"06","2","C11","","16_75 a 79","1"
"78","2","A41","","11_50 a 54","1"
"06","1","R10","","15_70 a 74","17"
"10","1","I50","","17_80 y más","39"
"82","1","E66","","11_50 a 54","1"
"06","2","K76","","16_75 a 79","9"
"62","2","C91","","09_40 a 44","1"
"14","1","V43","","16_75 a 79","1"
"82","1","B20","","08_35 a 39","2"
"42","1","C62","","05_20 a 24","1"
"06","1","C30","","10_45 a 49","1"
"82","1","G40","","15_70 a 74","1"
"90","2","C81","","13_60 a 64","1"
"38","2","L89","","17_80 y más","6"
"74","1","I21","","11_50 a 54","8"
"14","2","I61","","17_80 y más","66"
"70","1","C18","","15_70 a 74","6"
"90","2","M32","","06_25 a 29","1"
"10","1","P39","","01_Menor de 1 año","1"
"22","1","D00","","17_80 y más","1"
"06","1","I26","","14_65 a 69","20"
"46","1","I51","","14_65 a 69","1"
"86","1","J69","","11_50 a 54","1"
"06","2","M34","","17_80 y más","4"
"90","1","C34","","09_40 a 44","2"
"34","1","P91","","01_Menor de 1 año","2"
"50","1","K81","","17_80 y más","1"
"14","2","K92","","09_40 a 44","5"
"58","1","D73","","10_45 a 49","1"
"86","2","I61","","17_80 y más","13"
"54","1","C41","","03_10 a 14","1"
"66","1","W87","","08_35 a 39","3"
"06","2","Q44","","01_Menor de 1 año","4"
"58","2","K56","","16_75 a 79","2"
"98","2","I49","","15_70 a 74","2"
"58","2","P04","","01_Menor de 1 año","2"
"02","1","C10","","12_55 a 59","2"
"50","2","C53","","13_60 a 64","6"
"02","2","W74","","13_60 a 64","1"
"06","1","C18","","07_30 a 34","14"
"50","1","X00","","08_35 a 39","1"
"02","2","C21","","12_55 a 59","1"
"18","9","P36","","01_Menor de 1 año","1"
"90","2","M19","","14_65 a 69","1"
"38","2","I48","","17_80 y más","2"
"22","1","I25","","15_70 a 74","2"
"54","1","V43","","17_80 y más","1"
"62","2","Q89","","01_Menor de 1 año","2"
"30","1","I61","","10_45 a 49","2"
"06","1","I10","","17_80 y más","331"
"98","1","I50","","13_60 a 64","7"
"50","2","N18","","12_55 a 59","4"
"58","2","I21","","15_70 a 74","1"
"70","1","C92","","17_80 y más","1"
"34","1","J96","","16_75 a 79","2"
"82","2","J44","","10_45 a 49","1"
"18","1","K74","","14_65 a 69","9"
"66","2","D59","","05_20 a 24","1"
"02","2","C11","","17_80 y más","1"
"66","1","B20","","05_20 a 24","1"
"74","1","I27","","13_60 a 64","1"
"30","2","I26","","11_50 a 54","2"
"06","1","K83","","17_80 y más","21"
"30","1","K65","","11_50 a 54","1"
"86","2","C53","","11_50 a 54","1"
"06","1","I10","","16_75 a 79","104"
"46","2","C64","","17_80 y más","3"
"70","1","A41","","09_40 a 44","1"
"74","1","C15","","16_75 a 79","2"
"34","2","I50","","14_65 a 69","6"
"50","1","K66","","12_55 a 59","2"
"50","2","G80","","09_40 a 44","1"
"99","1","R99","","04_15 a 19","1"
"90","1","C80","","17_80 y más","9"
"22","2","C91","","06_25 a 29","1"
"82","2","C26","","15_70 a 74","2"
"86","2","K76","","17_80 y más","2"
"34","2","I21","","16_75 a 79","7"
"50","2","Y34","","09_40 a 44","1"
"70","1","I72","","15_70 a 74","1"
"14","2","K92","","02_1 a 9","1"
"18","1","V27","","08_35 a 39","1"
"30","2","K81","","17_80 y más","1"
"70","2","I67","","11_50 a 54","2"
"82","2","L03","","12_55 a 59","1"
"02","1","C20","","10_45 a 49","4"
"34","1","X59","","05_20 a 24","3"
"38","1","J81","","17_80 y más","2"
"54","2","I71","","13_60 a 64","2"
"06","2","C95","","02_1 a 9","2"
"90","1","K74","","08_35 a 39","2"
"14","1","X59","","16_75 a 79","9"
"86","2","J96","","09_40 a 44","2"
"30","2","I50","","17_80 y más","302"
"62","2","C15","","17_80 y más","4"
"30","2","G20","","17_80 y más","6"
"34","1","I51","","07_30 a 34","1"
"34","1","R99","","10_45 a 49","3"
"50","2","D46","","15_70 a 74","1"
"66","1","C71","","14_65 a 69","5"
"14","2","K55","","05_20 a 24","1"
"99","1","G93","","01_Menor de 1 año","1"
"42","1","K65","","15_70 a 74","1"
"06","2","K76","","17_80 y más","11"
"82","2","D37","","15_70 a 74","5"
"50","2","J90","","16_75 a 79","2"
"46","1","K74","","12_55 a 59","3"
"02","1","I35","","07_30 a 34","1"
"99","1","L03","","15_70 a 74","1"
"06","1","A98","","09_40 a 44","1"
"74","1","C18","","13_60 a 64","5"
"14","1","G04","","15_70 a 74","1"
"46","2","C20","","17_80 y más","1"
"06","2","G10","","13_60 a 64","2"
"06","1","C32","","12_55 a 59","36"
"06","1","L08","","14_65 a 69","40"
"42","1","I21","","14_65 a 69","11"
"02","1","I44","","15_70 a 74","2"
"06","1","K35","","14_65 a 69","1"
"22","2","D43","","10_45 a 49","1"
"22","1","I73","","11_50 a 54","1"
"18","2","Y34","","06_25 a 29","1"
"98","1","K76","","12_55 a 59","1"
"18","1","M42","","17_80 y más","1"
"06","1","J44","","05_20 a 24","1"
