"PROVRES","SEXO","CAUSA","MAT","GRUPEDAD","CUENTA"
"14","2","G04","","15_70 a 74","1"
"06","2","R99","","09_40 a 44","27"
"18","1","Q24","","07_30 a 34","1"
"10","1","C78","","05_20 a 24","1"
"06","1","A16","","06_25 a 29","2"
"82","1","C74","","02_1 a 9","1"
"50","2","X82","","03_10 a 14","1"
"02","2","D48","","16_75 a 79","3"
"06","2","G00","","13_60 a 64","2"
"18","1","I25","","17_80 y más","4"
"58","2","I60","","16_75 a 79","2"
"14","2","J45","","13_60 a 64","1"
"06","1","Y34","","99_Sin especificar","1"
"22","1","K81","","15_70 a 74","1"
"14","1","E10","","16_75 a 79","3"
"42","1","K35","","15_70 a 74","1"
"06","2","Y34","","13_60 a 64","3"
"82","2","G04","","16_75 a 79","1"
"66","1","K75","","16_75 a 79","1"
"06","1","E84","","01_Menor de 1 año","2"
"82","2","R96","","13_60 a 64","10"
"54","1","V49","","11_50 a 54","7"
"58","1","V44","","11_50 a 54","1"
"54","2","I42","","17_80 y más","14"
"14","1","C06","","16_75 a 79","1"
"26","1","I11","","12_55 a 59","3"
"14","2","F03","","13_60 a 64","1"
"62","2","C22","","13_60 a 64","2"
"22","1","V13","","07_30 a 34","1"
"18","2","C84","","14_65 a 69","1"
"58","2","I21","","10_45 a 49","2"
"30","2","R98","","10_45 a 49","1"
"46","2","I71","","14_65 a 69","1"
"18","1","J45","","12_55 a 59","1"
"30","1","I51","","13_60 a 64","4"
"18","1","C97","","14_65 a 69","1"
"02","2","I11","","14_65 a 69","2"
"18","1","I64","","11_50 a 54","9"
"30","2","O85","M","04_15 a 19","2"
"70","2","C56","","12_55 a 59","1"
"18","2","C25","","12_55 a 59","1"
"26","1","I61","","16_75 a 79","2"
"26","2","V03","","02_1 a 9","1"
"82","2","C32","","17_80 y más","4"
"50","1","W69","","04_15 a 19","1"
"82","1","X67","","09_40 a 44","1"
"14","2","C45","","15_70 a 74","1"
"90","2","C34","","17_80 y más","11"
"18","2","X59","","07_30 a 34","3"
"14","1","K74","","09_40 a 44","7"
"06","1","W74","","16_75 a 79","2"
"30","2","N19","","09_40 a 44","2"
"02","1","D38","","10_45 a 49","1"
"70","2","C56","","11_50 a 54","2"
"34","1","A16","","06_25 a 29","1"
"38","2","G00","","13_60 a 64","1"
"70","1","I21","","06_25 a 29","1"
"02","2","B20","","04_15 a 19","1"
"06","1","K72","","01_Menor de 1 año","1"
"14","1","A16","","14_65 a 69","2"
"90","1","V09","","05_20 a 24","6"
"02","2","R99","","09_40 a 44","6"
"62","1","V89","","07_30 a 34","3"
"78","2","C95","","16_75 a 79","1"
"22","1","C61","","16_75 a 79","14"
"90","1","K63","","17_80 y más","1"
"50","1","Q24","","02_1 a 9","3"
"06","2","C51","","15_70 a 74","5"
"54","2","C24","","17_80 y más","2"
"18","1","D48","","11_50 a 54","1"
"02","1","B20","","15_70 a 74","1"
"18","1","X31","","09_40 a 44","1"
"14","2","Y83","","13_60 a 64","1"
"82","2","V05","","12_55 a 59","2"
"46","1","C18","","11_50 a 54","1"
"46","2","C53","","17_80 y más","3"
"70","2","C34","","13_60 a 64","2"
"10","1","X74","","06_25 a 29","1"
"82","2","N01","","12_55 a 59","1"
"90","1","I42","","16_75 a 79","4"
"30","2","C71","","03_10 a 14","1"
"06","2","B20","","06_25 a 29","6"
"06","1","B57","","16_75 a 79","5"
"02","2","X47","","05_20 a 24","1"
"06","2","D46","","15_70 a 74","3"
"22","2","W78","","16_75 a 79","1"
"14","1","C67","","16_75 a 79","21"
"82","2","P26","","01_Menor de 1 año","1"
"70","2","C55","","06_25 a 29","1"
"82","1","I70","","16_75 a 79","7"
"02","1","I48","","17_80 y más","8"
"90","1","V44","","04_15 a 19","1"
"70","1","I27","","11_50 a 54","1"
"22","2","L89","","17_80 y más","7"
"18","1","P27","","01_Menor de 1 año","1"
"99","2","J69","","17_80 y más","2"
"90","1","I42","","10_45 a 49","1"
"50","1","J96","","12_55 a 59","1"
"70","2","D41","","14_65 a 69","1"
"50","2","X59","","12_55 a 59","1"
"34","1","I12","","15_70 a 74","1"
"90","1","I50","","05_20 a 24","1"
"82","2","X59","","08_35 a 39","1"
"14","1","M06","","10_45 a 49","1"
"14","1","K76","","13_60 a 64","5"
"14","1","C32","","10_45 a 49","3"
"78","2","C18","","14_65 a 69","1"
"38","1","M32","","04_15 a 19","1"
"30","1","D37","","13_60 a 64","2"
"54","1","V03","","16_75 a 79","2"
"58","1","C02","","14_65 a 69","1"
"86","1","I71","","10_45 a 49","1"
"30","1","L89","","14_65 a 69","1"
"14","2","J44","","14_65 a 69","7"
"14","2","J81","","16_75 a 79","11"
"54","1","A41","","04_15 a 19","2"
"74","2","C53","","09_40 a 44","1"
"06","1","C60","","12_55 a 59","3"
"90","2","G08","","17_80 y más","1"
"34","2","C05","","14_65 a 69","1"
"90","1","B20","","09_40 a 44","1"
"78","2","I21","","17_80 y más","6"
"30","9","R99","","17_80 y más","1"
"42","1","J18","","15_70 a 74","8"
"82","1","C49","","16_75 a 79","1"
"42","1","V03","","15_70 a 74","1"
"38","2","R96","","15_70 a 74","1"
"78","1","C34","","16_75 a 79","5"
"26","1","C64","","17_80 y más","2"
"82","1","C64","","08_35 a 39","1"
"82","1","Q89","","01_Menor de 1 año","19"
"38","2","K92","","15_70 a 74","2"
"70","2","D39","","12_55 a 59","1"
"86","2","I35","","14_65 a 69","3"
"50","1","X73","","15_70 a 74","1"
"90","2","K72","","11_50 a 54","5"
"30","1","I42","","11_50 a 54","5"
"06","1","D73","","15_70 a 74","1"
"18","2","E86","","17_80 y más","11"
"30","2","C64","","17_80 y más","5"
"14","1","N18","","11_50 a 54","8"
"54","2","I10","","15_70 a 74","13"
"06","2","E11","","07_30 a 34","1"
"02","2","B23","","04_15 a 19","2"
"22","2","I67","","13_60 a 64","7"
"90","2","K65","","14_65 a 69","1"
"30","2","C22","","12_55 a 59","1"
"62","2","R68","","13_60 a 64","1"
"94","2","J15","","17_80 y más","1"
"50","1","C16","","17_80 y más","19"
"30","2","I64","","15_70 a 74","24"
"62","2","A41","","12_55 a 59","1"
"82","2","K80","","12_55 a 59","1"
"06","2","P96","","01_Menor de 1 año","17"
"38","1","G40","","09_40 a 44","1"
"62","1","K72","","13_60 a 64","4"
"78","1","G40","","10_45 a 49","1"
"82","1","Y83","","08_35 a 39","2"
"02","1","Q33","","01_Menor de 1 año","4"
"82","2","C45","","17_80 y más","1"
"42","2","D61","","13_60 a 64","1"
"02","2","J44","","17_80 y más","104"
"14","2","C32","","15_70 a 74","2"
"50","1","V49","","08_35 a 39","1"
"30","1","J20","","17_80 y más","1"
"14","2","K74","","16_75 a 79","3"
"06","2","Y83","","10_45 a 49","1"
"02","2","C85","","10_45 a 49","2"
"46","1","E87","","16_75 a 79","2"
"90","1","C11","","13_60 a 64","1"
"90","1","G40","","10_45 a 49","1"
"14","1","G30","","17_80 y más","31"
"50","1","I21","","13_60 a 64","47"
"82","1","C16","","12_55 a 59","16"
"22","1","J69","","07_30 a 34","1"
"14","1","C25","","17_80 y más","28"
"18","2","I61","","15_70 a 74","6"
"50","1","K85","","12_55 a 59","1"
"34","2","K72","","17_80 y más","1"
"46","1","X09","","17_80 y más","2"
"06","2","Y09","","12_55 a 59","1"
"42","2","C23","","17_80 y más","2"
"50","1","C91","","12_55 a 59","1"
"70","1","C34","","09_40 a 44","2"
"22","1","C41","","16_75 a 79","3"
"06","2","C76","","14_65 a 69","5"
"02","2","G03","","16_75 a 79","2"
"06","1","I49","","13_60 a 64","30"
"06","1","R57","","12_55 a 59","38"
"14","2","D69","","11_50 a 54","1"
"42","1","C71","","12_55 a 59","1"
"14","1","R96","","09_40 a 44","1"
"78","1","V48","","15_70 a 74","1"
"18","2","X59","","14_65 a 69","1"
"38","1","K70","","14_65 a 69","1"
"66","1","Y09","","04_15 a 19","1"
"26","1","D65","","16_75 a 79","1"
"94","2","I49","","02_1 a 9","1"
"70","2","L90","","15_70 a 74","2"
"38","1","I21","","16_75 a 79","5"
"46","1","I47","","12_55 a 59","1"
"70","2","R98","","17_80 y más","1"
"70","2","K71","","12_55 a 59","1"
"90","1","K92","","14_65 a 69","5"
"06","1","R64","","14_65 a 69","10"
"58","2","E27","","09_40 a 44","1"
"18","2","K92","","17_80 y más","15"
"14","2","C91","","10_45 a 49","1"
"86","1","I49","","13_60 a 64","4"
"14","2","R96","","16_75 a 79","5"
"82","1","J98","","01_Menor de 1 año","1"
"06","2","K83","","14_65 a 69","3"
"86","2","C80","","14_65 a 69","1"
"10","2","V14","","03_10 a 14","1"
"34","1","I50","","14_65 a 69","13"
"30","1","J85","","02_1 a 9","1"
"30","1","G30","","16_75 a 79","3"
"54","1","E11","","16_75 a 79","2"
"70","1","D70","","16_75 a 79","1"
"70","2","N39","","13_60 a 64","1"
"10","1","I21","","17_80 y más","5"
"10","2","C54","","13_60 a 64","1"
"26","1","C22","","13_60 a 64","1"
"90","2","E86","","01_Menor de 1 año","1"
"02","1","X70","","03_10 a 14","1"
"90","1","C61","","14_65 a 69","10"
"46","1","C49","","12_55 a 59","1"
"06","1","E87","","13_60 a 64","6"
"54","2","J98","","02_1 a 9","1"
"66","2","C71","","16_75 a 79","2"
"14","2","J18","","07_30 a 34","3"
"42","2","I70","","16_75 a 79","1"
"06","1","J41","","11_50 a 54","1"
"06","2","Y83","","13_60 a 64","4"
"54","1","C02","","16_75 a 79","1"
"78","1","P22","","01_Menor de 1 año","4"
"38","2","I61","","13_60 a 64","2"
"62","1","J15","","16_75 a 79","1"
"90","2","X99","","07_30 a 34","1"
"90","1","C92","","04_15 a 19","1"
"14","2","C16","","13_60 a 64","7"
"14","2","N19","","14_65 a 69","11"
"82","2","C18","","16_75 a 79","42"
"82","1","E11","","13_60 a 64","9"
"74","2","X09","","08_35 a 39","1"
"10","1","I50","","15_70 a 74","5"
"82","2","J18","","11_50 a 54","3"
"26","2","C53","","10_45 a 49","2"
"30","2","I67","","10_45 a 49","3"
"22","1","V68","","11_50 a 54","1"
"90","2","F39","","14_65 a 69","1"
"38","2","C90","","10_45 a 49","1"
"62","2","D64","","14_65 a 69","1"
"82","2","V89","","06_25 a 29","5"
"10","2","J98","","11_50 a 54","1"
"14","1","I60","","15_70 a 74","2"
"02","1","N28","","07_30 a 34","1"
"70","2","I21","","14_65 a 69","4"
"86","1","A16","","14_65 a 69","3"
"82","1","K74","","08_35 a 39","3"
"54","2","P96","","01_Menor de 1 año","7"
"38","1","K92","","10_45 a 49","2"
"38","1","C64","","12_55 a 59","2"
"26","2","P22","","01_Menor de 1 año","4"
"82","2","E88","","01_Menor de 1 año","1"
"58","1","J69","","15_70 a 74","1"
"22","2","I64","","11_50 a 54","4"
"58","2","A09","","01_Menor de 1 año","1"
"86","1","E14","","17_80 y más","12"
"70","1","D48","","17_80 y más","3"
"86","1","C95","","15_70 a 74","1"
"18","1","J81","","14_65 a 69","2"
"94","1","K70","","08_35 a 39","1"
"02","1","V23","","08_35 a 39","1"
"06","1","C23","","15_70 a 74","8"
"78","1","A16","","15_70 a 74","1"
"50","1","I61","","08_35 a 39","1"
"14","1","V49","","17_80 y más","1"
"14","1","G12","","16_75 a 79","1"
"62","1","R98","","04_15 a 19","1"
"58","1","C84","","14_65 a 69","1"
"74","2","N19","","11_50 a 54","1"
"86","1","V80","","04_15 a 19","2"
"06","1","B24","","08_35 a 39","73"
"06","1","R96","","09_40 a 44","4"
"50","1","X09","","06_25 a 29","1"
"50","1","X99","","13_60 a 64","3"
"30","1","E87","","17_80 y más","1"
"90","2","J18","","15_70 a 74","10"
"02","1","X70","","09_40 a 44","6"
"14","1","I21","","07_30 a 34","1"
"14","1","G93","","16_75 a 79","1"
"14","2","X70","","13_60 a 64","1"
"50","2","E10","","15_70 a 74","7"
"50","1","G93","","14_65 a 69","1"
"58","2","N39","","16_75 a 79","1"
"62","2","K74","","09_40 a 44","1"
"66","2","C53","","07_30 a 34","4"
"06","2","I06","","17_80 y más","1"
"06","1","C74","","09_40 a 44","1"
"06","9","I01","","15_70 a 74","1"
"06","1","C71","","04_15 a 19","2"
"14","1","K31","","16_75 a 79","2"
"82","1","C34","","11_50 a 54","52"
"06","1","C63","","13_60 a 64","1"
"30","2","J18","","09_40 a 44","1"
"82","2","R57","","17_80 y más","9"
"06","2","C90","","11_50 a 54","6"
"86","2","W85","","05_20 a 24","1"
"26","1","I64","","15_70 a 74","7"
"90","1","A19","","07_30 a 34","1"
"78","1","P52","","01_Menor de 1 año","2"
"02","1","C83","","06_25 a 29","1"
"14","1","W34","","04_15 a 19","1"
"94","2","V49","","07_30 a 34","1"
"34","1","C34","","15_70 a 74","9"
"78","2","J98","","04_15 a 19","1"
"14","2","W78","","13_60 a 64","1"
"30","1","K74","","10_45 a 49","4"
"50","1","C85","","11_50 a 54","2"
"82","1","C24","","14_65 a 69","1"
"38","1","Y83","","15_70 a 74","1"
"10","1","K74","","11_50 a 54","1"
"22","2","C23","","16_75 a 79","3"
"82","1","C45","","15_70 a 74","4"
"90","1","K40","","12_55 a 59","1"
"62","2","C24","","16_75 a 79","2"
"26","1","X74","","13_60 a 64","1"
"82","2","C43","","15_70 a 74","1"
"06","2","D43","","12_55 a 59","19"
"46","2","R99","","11_50 a 54","1"
"70","2","I00","","10_45 a 49","1"
"82","2","G93","","06_25 a 29","1"
"06","2","I42","","07_30 a 34","5"
"34","1","C19","","15_70 a 74","1"
"14","2","A50","","01_Menor de 1 año","1"
"14","1","I12","","06_25 a 29","1"
"02","1","D61","","17_80 y más","3"
"06","2","E77","","10_45 a 49","1"
"10","1","I21","","10_45 a 49","2"
"82","2","I71","","17_80 y más","21"
"30","1","J44","","15_70 a 74","12"
"06","2","I64","","06_25 a 29","1"
"02","2","C90","","16_75 a 79","10"
"90","1","E43","","16_75 a 79","3"
"82","1","Y20","","05_20 a 24","4"
"14","1","I49","","13_60 a 64","13"
"22","1","P52","","01_Menor de 1 año","1"
"34","1","N49","","12_55 a 59","1"
"38","2","J18","","16_75 a 79","5"
"62","2","I21","","14_65 a 69","2"
"78","1","I21","","15_70 a 74","10"
"99","2","K85","","12_55 a 59","1"
"62","1","V48","","12_55 a 59","3"
"10","1","J98","","12_55 a 59","1"
"22","2","C95","","16_75 a 79","1"
"82","1","I60","","10_45 a 49","2"
"30","1","C22","","15_70 a 74","8"
"82","2","I64","","13_60 a 64","14"
"74","1","J45","","15_70 a 74","1"
"70","1","W32","","04_15 a 19","1"
"66","1","W77","","11_50 a 54","1"
"86","1","I61","","17_80 y más","8"
"54","1","C48","","09_40 a 44","1"
"50","2","C15","","12_55 a 59","2"
"14","2","K25","","11_50 a 54","1"
"46","1","R98","","14_65 a 69","3"
"06","1","C62","","07_30 a 34","6"
"42","1","C07","","13_60 a 64","1"
"14","1","C38","","17_80 y más","3"
"14","1","C73","","13_60 a 64","3"
"62","1","A16","","16_75 a 79","1"
"14","1","C49","","09_40 a 44","1"
"14","1","R10","","12_55 a 59","1"
"82","2","D46","","17_80 y más","3"
"86","1","N17","","17_80 y más","5"
"50","2","K92","","14_65 a 69","4"
"06","2","D69","","11_50 a 54","4"
"06","1","I50","","01_Menor de 1 año","7"
"30","1","Q61","","17_80 y más","2"
"62","1","I21","","15_70 a 74","10"
"74","2","J46","","17_80 y más","2"
"06","1","G71","","06_25 a 29","1"
"26","1","K74","","15_70 a 74","2"
"06","1","B45","","10_45 a 49","3"
"82","2","C65","","14_65 a 69","2"
"06","1","C32","","13_60 a 64","64"
"06","2","K74","","08_35 a 39","3"
"02","1","E43","","17_80 y más","2"
"62","1","I42","","16_75 a 79","3"
"22","2","R96","","17_80 y más","41"
"18","2","C53","","99_Sin especificar","1"
"38","1","C80","","17_80 y más","1"
"26","1","J44","","14_65 a 69","8"
"42","1","I49","","13_60 a 64","1"
"18","1","C85","","17_80 y más","1"
"82","1","Y26","","02_1 a 9","1"
"66","1","X70","","05_20 a 24","21"
"46","2","C25","","17_80 y más","3"
"78","2","N19","","15_70 a 74","2"
"54","2","V03","","14_65 a 69","1"
"02","2","I64","","10_45 a 49","1"
"02","1","C83","","13_60 a 64","1"
"18","2","J69","","02_1 a 9","1"
"82","1","E87","","15_70 a 74","1"
"06","2","C95","","17_80 y más","34"
"06","1","C91","","02_1 a 9","7"
"02","2","C43","","11_50 a 54","1"
"54","1","V49","","10_45 a 49","7"
"90","2","N39","","17_80 y más","11"
"50","1","J69","","17_80 y más","17"
"22","2","E03","","08_35 a 39","2"
"66","2","E14","","15_70 a 74","12"
"14","1","K81","","12_55 a 59","2"
"38","2","C18","","17_80 y más","3"
"38","2","K56","","13_60 a 64","1"
"42","1","I26","","13_60 a 64","1"
"58","2","C50","","14_65 a 69","5"
"06","2","Q24","","07_30 a 34","1"
"18","1","N36","","17_80 y más","1"
"22","2","I50","","15_70 a 74","11"
"06","1","K86","","13_60 a 64","1"
"46","1","J16","","13_60 a 64","1"
"02","1","E87","","15_70 a 74","1"
"66","2","C67","","14_65 a 69","1"
"82","1","J84","","12_55 a 59","3"
"82","2","E05","","15_70 a 74","2"
"82","1","K31","","13_60 a 64","1"
"14","2","J90","","10_45 a 49","1"
"82","2","I34","","17_80 y más","2"
"30","1","X09","","16_75 a 79","1"
"30","2","R96","","17_80 y más","14"
"22","2","C50","","17_80 y más","13"
"82","1","P07","","01_Menor de 1 año","20"
"82","2","K92","","14_65 a 69","4"
"14","2","Q25","","01_Menor de 1 año","9"
"50","2","E14","","06_25 a 29","1"
"50","2","E75","","10_45 a 49","1"
"34","2","C95","","15_70 a 74","1"
"82","1","C02","","12_55 a 59","6"
"66","2","N18","","10_45 a 49","2"
"14","2","K85","","13_60 a 64","2"
"86","1","C34","","12_55 a 59","4"
"50","1","C43","","07_30 a 34","1"
"14","2","W87","","04_15 a 19","1"
"30","1","I10","","14_65 a 69","7"
"02","1","I73","","13_60 a 64","2"
"26","2","C16","","15_70 a 74","2"
"74","2","C92","","10_45 a 49","1"
"74","1","N18","","14_65 a 69","3"
"34","2","N17","","17_80 y más","1"
"38","1","V49","","09_40 a 44","1"
"50","1","F06","","11_50 a 54","1"
"06","1","J44","","16_75 a 79","182"
"02","2","V44","","12_55 a 59","1"
"66","2","C71","","08_35 a 39","1"
"78","2","A41","","15_70 a 74","2"
"82","2","V89","","13_60 a 64","6"
"06","2","X71","","12_55 a 59","1"
"10","2","K72","","13_60 a 64","1"
"50","2","C46","","16_75 a 79","1"
"70","2","I35","","16_75 a 79","1"
"22","2","I64","","15_70 a 74","18"
"82","2","D64","","16_75 a 79","2"
"14","1","I73","","16_75 a 79","4"
"34","1","C64","","16_75 a 79","3"
"82","1","C71","","14_65 a 69","8"
"02","2","K92","","14_65 a 69","8"
"22","2","O36","M","09_40 a 44","1"
"06","2","X59","","09_40 a 44","12"
"46","2","O72","M","07_30 a 34","1"
"66","1","K70","","17_80 y más","1"
"86","1","N18","","11_50 a 54","2"
"30","1","I74","","16_75 a 79","1"
"82","2","C67","","16_75 a 79","4"
"30","1","I50","","13_60 a 64","14"
"02","1","J81","","08_35 a 39","6"
"78","1","V49","","06_25 a 29","1"
"22","1","R17","","17_80 y más","1"
"34","1","V89","","07_30 a 34","1"
"58","1","X00","","04_15 a 19","1"
"18","1","C82","","10_45 a 49","1"
"06","2","R06","","15_70 a 74","1"
"22","2","E86","","15_70 a 74","2"
"82","2","P24","","01_Menor de 1 año","4"
"66","2","R99","","10_45 a 49","1"
"54","1","C17","","11_50 a 54","1"
"02","2","J98","","03_10 a 14","1"
"70","2","I49","","13_60 a 64","2"
"90","1","C50","","14_65 a 69","1"
"82","1","C80","","06_25 a 29","1"
"50","1","C91","","17_80 y más","1"
"30","1","R63","","16_75 a 79","1"
"30","2","C20","","16_75 a 79","5"
"02","1","C16","","10_45 a 49","5"
"06","1","B57","","08_35 a 39","1"
"70","1","X59","","13_60 a 64","1"
"30","1","I35","","11_50 a 54","1"
"18","2","K55","","13_60 a 64","1"
"82","1","I60","","17_80 y más","2"
"22","1","G41","","06_25 a 29","1"
"54","1","Q39","","01_Menor de 1 año","1"
"46","1","I12","","15_70 a 74","1"
"70","2","I26","","13_60 a 64","1"
"18","1","F10","","12_55 a 59","4"
"54","1","C76","","13_60 a 64","1"
"82","9","C34","","15_70 a 74","1"
"30","1","V68","","11_50 a 54","1"
"02","1","A41","","07_30 a 34","4"
"06","2","Y21","","08_35 a 39","1"
"30","1","C41","","16_75 a 79","2"
"22","1","A41","","16_75 a 79","27"
"30","1","C90","","16_75 a 79","1"
"82","2","C22","","15_70 a 74","8"
"14","1","I47","","14_65 a 69","46"
"54","2","A49","","12_55 a 59","1"
"66","2","C15","","14_65 a 69","1"
"50","2","A16","","16_75 a 79","1"
"50","1","K74","","17_80 y más","11"
"02","1","I60","","17_80 y más","9"
"02","2","K75","","15_70 a 74","1"
"58","1","Y21","","99_Sin especificar","1"
"70","2","J12","","03_10 a 14","1"
"06","2","D39","","08_35 a 39","1"
"82","2","K27","","14_65 a 69","1"
"14","2","G20","","12_55 a 59","1"
"82","2","X95","","14_65 a 69","1"
"54","1","C34","","14_65 a 69","25"
"74","1","R99","","02_1 a 9","1"
"22","2","D37","","15_70 a 74","1"
"18","1","J96","","14_65 a 69","5"
"82","1","C23","","17_80 y más","3"
"38","1","X99","","06_25 a 29","3"
"22","1","I49","","11_50 a 54","3"
"30","2","I70","","17_80 y más","18"
"26","2","C15","","17_80 y más","2"
"10","1","I67","","10_45 a 49","2"
"26","1","J18","","04_15 a 19","1"
"26","2","C64","","11_50 a 54","1"
"38","1","V09","","03_10 a 14","1"
"82","2","I31","","16_75 a 79","1"
"30","1","K56","","16_75 a 79","3"
"46","2","C22","","16_75 a 79","4"
"82","2","C10","","15_70 a 74","1"
"06","2","P25","","01_Menor de 1 año","3"
"82","1","C64","","10_45 a 49","1"
"14","1","C91","","02_1 a 9","1"
"98","2","C80","","16_75 a 79","1"
"06","2","G35","","12_55 a 59","1"
"14","1","I49","","05_20 a 24","1"
"22","1","I35","","11_50 a 54","1"
"06","1","Q61","","16_75 a 79","1"
"26","2","A09","","06_25 a 29","1"
"66","1","C11","","16_75 a 79","1"
"99","1","E43","","99_Sin especificar","1"
"38","2","K72","","16_75 a 79","1"
"38","1","K72","","09_40 a 44","1"
"82","2","C85","","12_55 a 59","5"
"58","1","K83","","17_80 y más","1"
"42","2","F03","","15_70 a 74","1"
"82","1","C22","","10_45 a 49","2"
"34","2","C25","","17_80 y más","2"
"62","2","C79","","14_65 a 69","1"
"30","2","C23","","16_75 a 79","1"
"30","1","X70","","10_45 a 49","3"
"90","2","J86","","17_80 y más","1"
"82","1","E43","","17_80 y más","6"
"54","2","C56","","02_1 a 9","1"
"78","1","I51","","11_50 a 54","1"
"86","1","V13","","10_45 a 49","1"
"90","1","K72","","13_60 a 64","11"
"54","2","J18","","14_65 a 69","9"
"18","1","A09","","17_80 y más","1"
"90","1","C25","","16_75 a 79","6"
"90","1","J15","","06_25 a 29","1"
"06","2","X70","","06_25 a 29","13"
"98","1","I21","","99_Sin especificar","1"
"74","1","N17","","15_70 a 74","1"
"18","2","G30","","15_70 a 74","1"
"26","1","E11","","17_80 y más","2"
"18","2","N18","","14_65 a 69","2"
"06","1","G83","","12_55 a 59","1"
"02","1","I51","","13_60 a 64","21"
"42","1","C34","","10_45 a 49","4"
"46","2","I99","","17_80 y más","1"
"18","1","W87","","03_10 a 14","1"
"06","2","Y34","","14_65 a 69","5"
"82","2","I49","","12_55 a 59","4"
"78","1","C25","","16_75 a 79","2"
"42","2","I26","","11_50 a 54","1"
"38","2","I31","","12_55 a 59","1"
"90","1","K25","","16_75 a 79","3"
"26","1","V09","","08_35 a 39","1"
"38","1","C22","","06_25 a 29","1"
"06","2","Q04","","01_Menor de 1 año","12"
"74","1","V13","","06_25 a 29","1"
"34","2","M06","","13_60 a 64","2"
"34","1","C20","","17_80 y más","1"
"06","1","E10","","02_1 a 9","1"
"66","1","C73","","17_80 y más","1"
"90","1","V03","","08_35 a 39","1"
"50","2","J18","","10_45 a 49","4"
"46","1","C26","","17_80 y más","1"
"14","2","I71","","15_70 a 74","3"
"82","1","D38","","13_60 a 64","2"
"02","2","B21","","03_10 a 14","1"
"62","1","N17","","16_75 a 79","1"
"06","2","Y28","","14_65 a 69","1"
"34","1","K56","","14_65 a 69","1"
"54","1","A41","","12_55 a 59","10"
"62","1","K66","","14_65 a 69","1"
"30","1","K63","","12_55 a 59","1"
"50","2","I33","","16_75 a 79","1"
"34","2","C53","","11_50 a 54","4"
"82","1","K72","","02_1 a 9","1"
"70","2","O99","M","07_30 a 34","1"
"06","1","C34","","12_55 a 59","367"
"06","1","V89","","13_60 a 64","6"
"62","2","C80","","15_70 a 74","1"
"30","1","W80","","04_15 a 19","1"
"90","2","I26","","12_55 a 59","2"
"06","1","Q39","","01_Menor de 1 año","9"
"74","1","C24","","12_55 a 59","2"
"46","1","V89","","07_30 a 34","1"
"10","2","O06","M","08_35 a 39","1"
"50","2","X68","","04_15 a 19","1"
"06","1","Y34","","08_35 a 39","23"
"14","2","P77","","01_Menor de 1 año","4"
"90","1","L10","","16_75 a 79","1"
"90","1","I63","","16_75 a 79","1"
"14","1","K72","","17_80 y más","9"
"34","1","C80","","13_60 a 64","1"
"42","1","W34","","12_55 a 59","1"
"14","2","C91","","13_60 a 64","2"
"54","1","E14","","10_45 a 49","1"
"02","1","V29","","05_20 a 24","2"
"06","1","I61","","12_55 a 59","115"
"06","2","W87","","04_15 a 19","5"
"06","1","I73","","16_75 a 79","1"
"62","1","Y28","","13_60 a 64","1"
"66","1","C25","","08_35 a 39","1"
"62","2","D48","","02_1 a 9","1"
"90","1","J96","","11_50 a 54","2"
"14","1","I50","","17_80 y más","421"
"06","2","J96","","10_45 a 49","60"
"66","1","X99","","14_65 a 69","1"
"82","1","K25","","05_20 a 24","1"
"58","1","P00","","01_Menor de 1 año","1"
"86","1","A41","","04_15 a 19","1"
"62","2","C53","","11_50 a 54","1"
"82","1","G12","","14_65 a 69","2"
"02","2","V05","","17_80 y más","1"
"38","2","O06","M","07_30 a 34","3"
"70","2","I61","","17_80 y más","11"
"06","2","F10","","08_35 a 39","1"
"10","2","K85","","14_65 a 69","1"
"38","1","W84","","04_15 a 19","1"
"70","1","C06","","14_65 a 69","1"
"06","1","C17","","11_50 a 54","2"
"14","2","J46","","04_15 a 19","1"
"82","2","K55","","09_40 a 44","1"
"14","1","G00","","17_80 y más","2"
"58","1","Y83","","14_65 a 69","1"
"14","1","I61","","12_55 a 59","24"
"42","2","C54","","14_65 a 69","1"
"70","2","C90","","12_55 a 59","1"
"34","2","P26","","01_Menor de 1 año","4"
"34","2","G93","","16_75 a 79","1"
"90","2","R55","","07_30 a 34","1"
"50","2","K74","","14_65 a 69","8"
"50","2","C67","","17_80 y más","8"
"06","2","C92","","16_75 a 79","13"
"10","1","W84","","01_Menor de 1 año","1"
"98","2","I50","","15_70 a 74","2"
"42","2","A41","","14_65 a 69","1"
"74","1","V89","","16_75 a 79","1"
"10","1","V48","","10_45 a 49","1"
"86","2","P96","","01_Menor de 1 año","7"
"50","2","V44","","02_1 a 9","1"
"90","2","L90","","13_60 a 64","1"
"90","2","G30","","17_80 y más","14"
"18","1","I51","","14_65 a 69","1"
"18","1","I35","","16_75 a 79","1"
"06","1","B57","","10_45 a 49","3"
"14","1","R63","","17_80 y más","1"
"58","2","I50","","13_60 a 64","1"
"02","1","C90","","09_40 a 44","1"
"94","2","C56","","10_45 a 49","1"
"14","1","G04","","14_65 a 69","1"
"62","2","I26","","13_60 a 64","1"
"74","2","X70","","16_75 a 79","1"
"18","1","X70","","05_20 a 24","5"
"06","2","M06","","15_70 a 74","1"
"82","1","C22","","13_60 a 64","11"
"82","1","C16","","13_60 a 64","27"
