age,anio_def,pred_resp,pred_circ,pred_diabetes,pred_alzheimer,pred_metabolic,pred_anemia,covid_sum.x,covid_sq_sum.x,excess_total,cause,excess_resp,excess_circ,excess_diabetes,excess_alzheimer,excess_metabolic,excess_anemia,covid_sum.y,covid_sq_sum.y,pred_sum,covid_sum,covid_sq_sum,coef,se,attributable,se_attrib,lower95,upper95
05.de 60 a 69 anios,2015,7535.3736407607985,14527.2870007637,2176.4224104447726,55.994080808815426,170.16640869913059,81.21127322980678,0,0,-6.9940808088154265,alzheimer,-634.3736407607987,-321.2870007636993,147.5775895552273,-6.9940808088154265,-35.16640869913057,-3.211273229806774,0,0,55.994080808815426,0,0,0.110660503847072,0.0680934136557001,0,0,0,0
05.de 60 a 69 anios,2015,7535.3736407607985,14527.2870007637,2176.4224104447726,55.994080808815426,170.16640869913059,81.21127322980678,0,0,-35.16640869913057,metabolic,-634.3736407607987,-321.2870007636993,147.5775895552273,-6.9940808088154265,-35.16640869913057,-3.211273229806774,0,0,170.16640869913059,0,0,0.217181778459862,0.190343847292902,0,0,0,0
05.de 60 a 69 anios,2015,7535.3736407607985,14527.2870007637,2176.4224104447726,55.994080808815426,170.16640869913059,81.21127322980678,0,0,-3.211273229806774,anemia,-634.3736407607987,-321.2870007636993,147.5775895552273,-6.9940808088154265,-35.16640869913057,-3.211273229806774,0,0,81.21127322980678,0,0,-0.0312242078311534,0.042747113337949,-0,0,-0,0
05.de 60 a 69 anios,2016,7562.686820380399,14579.94350038185,2184.3112052223864,56.197040404407716,170.7832043495653,81.50563661490338,0,0,443.3131796196011,resp,443.3131796196011,736.0564996181492,63.68879477761362,11.802959595592286,8.216795650434712,13.494363385096612,0,0,7562.686820380399,0,0,NA,1.5691278090362,NA,0,NA,NA
05.de 60 a 69 anios,2016,7562.686820380399,14579.94350038185,2184.3112052223864,56.197040404407716,170.7832043495653,81.50563661490338,0,0,736.0564996181492,circ,443.3131796196011,736.0564996181492,63.68879477761362,11.802959595592286,8.216795650434712,13.494363385096612,0,0,14579.94350038185,0,0,NA,2.24546980245171,NA,0,NA,NA
05.de 60 a 69 anios,2016,7562.686820380399,14579.94350038185,2184.3112052223864,56.197040404407716,170.7832043495653,81.50563661490338,0,0,63.68879477761362,diabetes,443.3131796196011,736.0564996181492,63.68879477761362,11.802959595592286,8.216795650434712,13.494363385096612,0,0,2184.3112052223864,0,0,NA,0.370396881281852,NA,0,NA,NA
05.de 60 a 69 anios,2016,7562.686820380399,14579.94350038185,2184.3112052223864,56.197040404407716,170.7832043495653,81.50563661490338,0,0,11.802959595592286,alzheimer,443.3131796196011,736.0564996181492,63.68879477761362,11.802959595592286,8.216795650434712,13.494363385096612,0,0,56.197040404407716,0,0,NA,0.0680934136557001,NA,0,NA,NA
05.de 60 a 69 anios,2016,7562.686820380399,14579.94350038185,2184.3112052223864,56.197040404407716,170.7832043495653,81.50563661490338,0,0,8.216795650434712,metabolic,443.3131796196011,736.0564996181492,63.68879477761362,11.802959595592286,8.216795650434712,13.494363385096612,0,0,170.7832043495653,0,0,NA,0.190343847292902,NA,0,NA,NA
05.de 60 a 69 anios,2016,7562.686820380399,14579.94350038185,2184.3112052223864,56.197040404407716,170.7832043495653,81.50563661490338,0,0,13.494363385096612,anemia,443.3131796196011,736.0564996181492,63.68879477761362,11.802959595592286,8.216795650434712,13.494363385096612,0,0,81.50563661490338,0,0,NA,0.042747113337949,NA,0,NA,NA
05.de 60 a 69 anios,2017,7589.999999999999,14632.6,2192.2000000000003,56.4,171.4,81.8,0,0,69.00000000000068,resp,69.00000000000068,-236.60000000000082,-126.2000000000001,-3.3999999999999995,16.599999999999994,6.1999999999999975,0,0,7589.999999999999,0,0,NA,1.5691278090362,NA,0,NA,NA
05.de 60 a 69 anios,2017,7589.999999999999,14632.6,2192.2000000000003,56.4,171.4,81.8,0,0,-236.60000000000082,circ,69.00000000000068,-236.60000000000082,-126.2000000000001,-3.3999999999999995,16.599999999999994,6.1999999999999975,0,0,14632.6,0,0,NA,2.24546980245171,NA,0,NA,NA
05.de 60 a 69 anios,2017,7589.999999999999,14632.6,2192.2000000000003,56.4,171.4,81.8,0,0,-126.2000000000001,diabetes,69.00000000000068,-236.60000000000082,-126.2000000000001,-3.3999999999999995,16.599999999999994,6.1999999999999975,0,0,2192.2000000000003,0,0,NA,0.370396881281852,NA,0,NA,NA
05.de 60 a 69 anios,2017,7589.999999999999,14632.6,2192.2000000000003,56.4,171.4,81.8,0,0,-3.3999999999999995,alzheimer,69.00000000000068,-236.60000000000082,-126.2000000000001,-3.3999999999999995,16.599999999999994,6.1999999999999975,0,0,56.4,0,0,NA,0.0680934136557001,NA,0,NA,NA
05.de 60 a 69 anios,2017,7589.999999999999,14632.6,2192.2000000000003,56.4,171.4,81.8,0,0,16.599999999999994,metabolic,69.00000000000068,-236.60000000000082,-126.2000000000001,-3.3999999999999995,16.599999999999994,6.1999999999999975,0,0,171.4,0,0,NA,0.190343847292902,NA,0,NA,NA
05.de 60 a 69 anios,2017,7589.999999999999,14632.6,2192.2000000000003,56.4,171.4,81.8,0,0,6.1999999999999975,anemia,69.00000000000068,-236.60000000000082,-126.2000000000001,-3.3999999999999995,16.599999999999994,6.1999999999999975,0,0,81.8,0,0,NA,0.042747113337949,NA,0,NA,NA
05.de 60 a 69 anios,2018,7617.3131796195985,14685.25649961815,2200.0887947776137,56.60295959559228,172.0167956504347,82.0943633850966,0,0,60.686820380401514,resp,60.686820380401514,-131.25649961814975,-16.088794777613458,-14.602959595592278,-2.016795650434698,-17.094363385096607,0,0,7617.3131796195985,0,0,NA,1.5691278090362,NA,0,NA,NA
05.de 60 a 69 anios,2018,7617.3131796195985,14685.25649961815,2200.0887947776137,56.60295959559228,172.0167956504347,82.0943633850966,0,0,-131.25649961814975,circ,60.686820380401514,-131.25649961814975,-16.088794777613458,-14.602959595592278,-2.016795650434698,-17.094363385096607,0,0,14685.25649961815,0,0,NA,2.24546980245171,NA,0,NA,NA
05.de 60 a 69 anios,2018,7617.3131796195985,14685.25649961815,2200.0887947776137,56.60295959559228,172.0167956504347,82.0943633850966,0,0,-16.088794777613458,diabetes,60.686820380401514,-131.25649961814975,-16.088794777613458,-14.602959595592278,-2.016795650434698,-17.094363385096607,0,0,2200.0887947776137,0,0,NA,0.370396881281852,NA,0,NA,NA
05.de 60 a 69 anios,2018,7617.3131796195985,14685.25649961815,2200.0887947776137,56.60295959559228,172.0167956504347,82.0943633850966,0,0,-14.602959595592278,alzheimer,60.686820380401514,-131.25649961814975,-16.088794777613458,-14.602959595592278,-2.016795650434698,-17.094363385096607,0,0,56.60295959559228,0,0,NA,0.0680934136557001,NA,0,NA,NA
05.de 60 a 69 anios,2018,7617.3131796195985,14685.25649961815,2200.0887947776137,56.60295959559228,172.0167956504347,82.0943633850966,0,0,-2.016795650434698,metabolic,60.686820380401514,-131.25649961814975,-16.088794777613458,-14.602959595592278,-2.016795650434698,-17.094363385096607,0,0,172.0167956504347,0,0,NA,0.190343847292902,NA,0,NA,NA
05.de 60 a 69 anios,2018,7617.3131796195985,14685.25649961815,2200.0887947776137,56.60295959559228,172.0167956504347,82.0943633850966,0,0,-17.094363385096607,anemia,60.686820380401514,-131.25649961814975,-16.088794777613458,-14.602959595592278,-2.016795650434698,-17.094363385096607,0,0,82.0943633850966,0,0,NA,0.042747113337949,NA,0,NA,NA
05.de 60 a 69 anios,2019,7644.626359239199,14737.9129992363,2207.977589555227,56.805919191184564,172.6335913008694,82.38872677019322,0,0,61.373640760801436,resp,61.373640760801436,-46.912999236300266,-68.9775895552271,13.194080808815436,12.366408699130591,0.6112732298067804,0,0,7644.626359239199,0,0,NA,1.5691278090362,NA,0,NA,NA
05.de 60 a 69 anios,2019,7644.626359239199,14737.9129992363,2207.977589555227,56.805919191184564,172.6335913008694,82.38872677019322,0,0,-46.912999236300266,circ,61.373640760801436,-46.912999236300266,-68.9775895552271,13.194080808815436,12.366408699130591,0.6112732298067804,0,0,14737.9129992363,0,0,NA,2.24546980245171,NA,0,NA,NA
05.de 60 a 69 anios,2019,7644.626359239199,14737.9129992363,2207.977589555227,56.805919191184564,172.6335913008694,82.38872677019322,0,0,-68.9775895552271,diabetes,61.373640760801436,-46.912999236300266,-68.9775895552271,13.194080808815436,12.366408699130591,0.6112732298067804,0,0,2207.977589555227,0,0,NA,0.370396881281852,NA,0,NA,NA
05.de 60 a 69 anios,2019,7644.626359239199,14737.9129992363,2207.977589555227,56.805919191184564,172.6335913008694,82.38872677019322,0,0,13.194080808815436,alzheimer,61.373640760801436,-46.912999236300266,-68.9775895552271,13.194080808815436,12.366408699130591,0.6112732298067804,0,0,56.805919191184564,0,0,NA,0.0680934136557001,NA,0,NA,NA
05.de 60 a 69 anios,2019,7644.626359239199,14737.9129992363,2207.977589555227,56.805919191184564,172.6335913008694,82.38872677019322,0,0,12.366408699130591,metabolic,61.373640760801436,-46.912999236300266,-68.9775895552271,13.194080808815436,12.366408699130591,0.6112732298067804,0,0,172.6335913008694,0,0,NA,0.190343847292902,NA,0,NA,NA
05.de 60 a 69 anios,2019,7644.626359239199,14737.9129992363,2207.977589555227,56.805919191184564,172.6335913008694,82.38872677019322,0,0,0.6112732298067804,anemia,61.373640760801436,-46.912999236300266,-68.9775895552271,13.194080808815436,12.366408699130591,0.6112732298067804,0,0,82.38872677019322,0,0,NA,0.042747113337949,NA,0,NA,NA
05.de 60 a 69 anios,2020,7671.939538858796,14790.569498854446,2215.86638433284,57.00887878677683,173.25038695130408,82.6830901552898,11277,23157889,-263.93953885879637,resp,-263.93953885879637,-496.5694988544458,165.13361566716,-3.0088787867768323,-6.250386951304071,-13.683090155289808,11277,23157889,7671.939538858796,11277,23157889,0.0693556346900015,0.0198915861354042,782.1234923991469,95.72357253092264,594.5052902385386,969.7416945597553
05.de 60 a 69 anios,2020,7671.939538858796,14790.569498854446,2215.86638433284,57.00887878677683,173.25038695130408,82.6830901552898,11277,23157889,-496.5694988544458,circ,-263.93953885879637,-496.5694988544458,165.13361566716,-3.0088787867768323,-6.250386951304071,-13.683090155289808,11277,23157889,14790.569498854446,11277,23157889,0.0519758494839331,0.0160711967515242,586.1316546303136,77.33884856799503,434.54751143704334,737.7157978235839
05.de 60 a 69 anios,2020,7671.939538858796,14790.569498854446,2215.86638433284,57.00887878677683,173.25038695130408,82.6830901552898,11277,23157889,165.13361566716,diabetes,-263.93953885879637,-496.5694988544458,165.13361566716,-3.0088787867768323,-6.250386951304071,-13.683090155289808,11277,23157889,2215.86638433284,11277,23157889,0.023704532504004,0.00449534374952091,267.3160130476531,21.63278285248471,224.91575865678305,309.7162674385231
05.de 60 a 69 anios,2020,7671.939538858796,14790.569498854446,2215.86638433284,57.00887878677683,173.25038695130408,82.6830901552898,11277,23157889,-3.0088787867768323,alzheimer,-263.93953885879637,-496.5694988544458,165.13361566716,-3.0088787867768323,-6.250386951304071,-13.683090155289808,11277,23157889,57.00887878677683,11277,23157889,8.4025626193752e-4,6.8867571954684e-4,9.475569865869414,3.3140896729695464,2.979954106849103,15.971185624889724
05.de 60 a 69 anios,2020,7671.939538858796,14790.569498854446,2215.86638433284,57.00887878677683,173.25038695130408,82.6830901552898,11277,23157889,-6.250386951304071,metabolic,-263.93953885879637,-496.5694988544458,165.13361566716,-3.0088787867768323,-6.250386951304071,-13.683090155289808,11277,23157889,173.25038695130408,11277,23157889,-4.3838614486127e-4,0.00117909681242799,-4.943680555600541,5.674125656804336,-16.06496684293704,6.177605731735958
05.de 60 a 69 anios,2020,7671.939538858796,14790.569498854446,2215.86638433284,57.00887878677683,173.25038695130408,82.6830901552898,11277,23157889,-13.683090155289808,anemia,-263.93953885879637,-496.5694988544458,165.13361566716,-3.0088787867768323,-6.250386951304071,-13.683090155289808,11277,23157889,82.6830901552898,11277,23157889,2.3704281346939e-4,6.8205795415565e-4,2.673131807494311,3.2822432359331,-3.7600649349345643,9.106328549923187
05.de 60 a 69 anios,2021,7699.252718478388,14843.225998472579,2223.755179110451,57.21183838236905,173.86718260173856,82.97745354038632,19391,61132291,1673.7472815216124,resp,1673.7472815216124,1011.7740015274214,44.244820889549004,-13.211838382369052,-4.867182601738575,10.022546459613679,19391,61132291,7699.252718478388,19391,61132291,0.071303706423143,0.0172507871703287,1382.6501712511658,134.878973792065,1118.2873826187183,1647.0129598836133
05.de 60 a 69 anios,2021,7699.252718478388,14843.225998472579,2223.755179110451,57.21183838236905,173.86718260173856,82.97745354038632,19391,61132291,1011.7740015274214,circ,1673.7472815216124,1011.7740015274214,44.244820889549004,-13.211838382369052,-4.867182601738575,10.022546459613679,19391,61132291,14843.225998472579,19391,61132291,0.0309850821535749,0.0127521006396849,600.8317280399709,99.70502974682876,405.4098697361866,796.2535863437553
05.de 60 a 69 anios,2021,7699.252718478388,14843.225998472579,2223.755179110451,57.21183838236905,173.86718260173856,82.97745354038632,19391,61132291,44.244820889549004,diabetes,1673.7472815216124,1011.7740015274214,44.244820889549004,-13.211838382369052,-4.867182601738575,10.022546459613679,19391,61132291,2223.755179110451,19391,61132291,0.00947044838517441,0.0032992568213932,183.641464636917,25.795946002474853,133.0814104720663,234.2015188017677
05.de 60 a 69 anios,2021,7699.252718478388,14843.225998472579,2223.755179110451,57.21183838236905,173.86718260173856,82.97745354038632,19391,61132291,-13.211838382369052,alzheimer,1673.7472815216124,1011.7740015274214,44.244820889549004,-13.211838382369052,-4.867182601738575,10.022546459613679,19391,61132291,57.21183838236905,19391,61132291,6.3331267910742e-4,2.2559189160084e-4,12.280566160571981,1.7638385155703187,8.823442670054156,15.737689651089806
05.de 60 a 69 anios,2021,7699.252718478388,14843.225998472579,2223.755179110451,57.21183838236905,173.86718260173856,82.97745354038632,19391,61132291,-4.867182601738575,metabolic,1673.7472815216124,1011.7740015274214,44.244820889549004,-13.211838382369052,-4.867182601738575,10.022546459613679,19391,61132291,173.86718260173856,19391,61132291,5.6540784025299e-4,4.8544419663676e-4,10.963823430345728,3.795549410539276,3.5245465856887472,18.40310027500271
05.de 60 a 69 anios,2021,7699.252718478388,14843.225998472579,2223.755179110451,57.21183838236905,173.86718260173856,82.97745354038632,19391,61132291,10.022546459613679,anemia,1673.7472815216124,1011.7740015274214,44.244820889549004,-13.211838382369052,-4.867182601738575,10.022546459613679,19391,61132291,82.97745354038632,19391,61132291,1.3253906974976e-4,3.3142238829658e-4,2.570065101517596,2.5912969178615315,-2.5088768574910056,7.649007060526198
05.de 60 a 69 anios,2022,7726.565898097984,14895.882498090723,2231.6439738880636,57.414797977961314,174.48397825217322,83.27181692548291,3344,3327978,1624.4341019020153,resp,1624.4341019020153,1205.1175019092764,-118.64397388806375,1.5852020220386853,24.516021747826777,-15.271816925482902,3344,3327978,7726.565898097984,3344,3327978,0.140127042811899,0.0335496454480387,468.58483116299027,61.20376771991839,348.6254464319502,588.5442158940303
05.de 60 a 69 anios,2022,7726.565898097984,14895.882498090723,2231.6439738880636,57.414797977961314,174.48397825217322,83.27181692548291,3344,3327978,1205.1175019092764,circ,1624.4341019020153,1205.1175019092764,-118.64397388806375,1.5852020220386853,24.516021747826777,-15.271816925482902,3344,3327978,14895.882498090723,3344,3327978,0.13837238910883,0.0352243353521078,462.71726917992754,64.2588620591502,336.7698995439931,588.664638815862
05.de 60 a 69 anios,2022,7726.565898097984,14895.882498090723,2231.6439738880636,57.414797977961314,174.48397825217322,83.27181692548291,3344,3327978,-118.64397388806375,diabetes,1624.4341019020153,1205.1175019092764,-118.64397388806375,1.5852020220386853,24.516021747826777,-15.271816925482902,3344,3327978,2231.6439738880636,3344,3327978,0.0532905167050555,0.00810917701543788,178.2034878617056,14.793366064665083,149.20849037496205,207.19848534844917
05.de 60 a 69 anios,2022,7726.565898097984,14895.882498090723,2231.6439738880636,57.414797977961314,174.48397825217322,83.27181692548291,3344,3327978,1.5852020220386853,alzheimer,1624.4341019020153,1205.1175019092764,-118.64397388806375,1.5852020220386853,24.516021747826777,-15.271816925482902,3344,3327978,57.414797977961314,3344,3327978,0.00455834067163634,0.00135719505563019,15.243091205951922,2.475896535600135,10.390333996175658,20.095848415728184
05.de 60 a 69 anios,2022,7726.565898097984,14895.882498090723,2231.6439738880636,57.414797977961314,174.48397825217322,83.27181692548291,3344,3327978,24.516021747826777,metabolic,1624.4341019020153,1205.1175019092764,-118.64397388806375,1.5852020220386853,24.516021747826777,-15.271816925482902,3344,3327978,174.48397825217322,3344,3327978,0.00412503421951166,0.00199229754151283,13.794114430046992,3.634497900985837,6.670498544114752,20.917730315979234
05.de 60 a 69 anios,2022,7726.565898097984,14895.882498090723,2231.6439738880636,57.414797977961314,174.48397825217322,83.27181692548291,3344,3327978,-15.271816925482902,anemia,1624.4341019020153,1205.1175019092764,-118.64397388806375,1.5852020220386853,24.516021747826777,-15.271816925482902,3344,3327978,83.27181692548291,3344,3327978,0.0035494002884423,8.2018091291392e-4,11.869194564551051,1.4962352481501033,8.936573478176848,14.801815650925255
05.de 60 a 69 anios,2023,7753.8790777175855,14948.538997708874,2239.5327686656774,57.617757573553604,175.10077390260795,83.56618031057953,252,12250,521.1209222824145,resp,521.1209222824145,-213.5389977088746,-351.5327686656775,-0.6177575735536056,-5.100773902607948,-0.5661803105795231,252,12250,7753.8790777175855,252,12250,0.397153613488851,0.355023911870671,100.08271059919045,39.293946486697365,23.066575485263613,177.09884571311727
05.de 60 a 69 anios,2023,7753.8790777175855,14948.538997708874,2239.5327686656774,57.617757573553604,175.10077390260795,83.56618031057953,252,12250,-213.5389977088746,circ,521.1209222824145,-213.5389977088746,-351.5327686656775,-0.6177575735536056,-5.100773902607948,-0.5661803105795231,252,12250,14948.538997708874,252,12250,0.227652417904965,0.309521406906249,57.36840931205118,34.25774206412313,-9.776765133630157,124.5135837577325
05.de 60 a 69 anios,2023,7753.8790777175855,14948.538997708874,2239.5327686656774,57.617757573553604,175.10077390260795,83.56618031057953,252,12250,-351.5327686656775,diabetes,521.1209222824145,-213.5389977088746,-351.5327686656775,-0.6177575735536056,-5.100773902607948,-0.5661803105795231,252,12250,2239.5327686656774,252,12250,0.0635102947297772,0.0932832596338247,16.004594271903855,10.32456488027057,-4.231552893426461,36.24074143723417
05.de 60 a 69 anios,2023,7753.8790777175855,14948.538997708874,2239.5327686656774,57.617757573553604,175.10077390260795,83.56618031057953,252,12250,-0.6177575735536056,alzheimer,521.1209222824145,-213.5389977088746,-351.5327686656775,-0.6177575735536056,-5.100773902607948,-0.5661803105795231,252,12250,57.617757573553604,252,12250,0.0596600296199961,0.0127954626231901,15.034327464239016,1.416198196169174,12.258578999747435,17.810075928730598
05.de 60 a 69 anios,2023,7753.8790777175855,14948.538997708874,2239.5327686656774,57.617757573553604,175.10077390260795,83.56618031057953,252,12250,-5.100773902607948,metabolic,521.1209222824145,-213.5389977088746,-351.5327686656775,-0.6177575735536056,-5.100773902607948,-0.5661803105795231,252,12250,175.10077390260795,252,12250,-0.00190807697829382,0.0250167411031182,-0.48083539853004265,2.7688458532212357,-5.9077732708436645,4.946102473783579
05.de 60 a 69 anios,2023,7753.8790777175855,14948.538997708874,2239.5327686656774,57.617757573553604,175.10077390260795,83.56618031057953,252,12250,-0.5661803105795231,anemia,521.1209222824145,-213.5389977088746,-351.5327686656775,-0.6177575735536056,-5.100773902607948,-0.5661803105795231,252,12250,83.56618031057953,252,12250,-0.00238512691345757,0.0168040480294999,-0.6010519821913076,1.8598672989429403,-4.24639188811947,3.0442879237368556
05.de 60 a 69 anios,2024,7781.192257337186,15001.195497327026,2247.4215634432912,57.82071716914589,175.71756955304267,83.86054369567613,89,1615,1454.8077426628145,resp,1454.8077426628145,197.80450267297442,-256.4215634432912,10.17928283085411,24.282430446957342,9.139456304323867,89,1615,7781.192257337186,89,1615,NA,1.5691278090362,NA,63.05863748101091,NA,NA
05.de 60 a 69 anios,2024,7781.192257337186,15001.195497327026,2247.4215634432912,57.82071716914589,175.71756955304267,83.86054369567613,89,1615,197.80450267297442,circ,1454.8077426628145,197.80450267297442,-256.4215634432912,10.17928283085411,24.282430446957342,9.139456304323867,89,1615,15001.195497327026,89,1615,NA,2.24546980245171,NA,90.2388355059055,NA,NA
05.de 60 a 69 anios,2024,7781.192257337186,15001.195497327026,2247.4215634432912,57.82071716914589,175.71756955304267,83.86054369567613,89,1615,-256.4215634432912,diabetes,1454.8077426628145,197.80450267297442,-256.4215634432912,10.17928283085411,24.282430446957342,9.139456304323867,89,1615,2247.4215634432912,89,1615,NA,0.370396881281852,NA,14.885162652999988,NA,NA
05.de 60 a 69 anios,2024,7781.192257337186,15001.195497327026,2247.4215634432912,57.82071716914589,175.71756955304267,83.86054369567613,89,1615,10.17928283085411,alzheimer,1454.8077426628145,197.80450267297442,-256.4215634432912,10.17928283085411,24.282430446957342,9.139456304323867,89,1615,57.82071716914589,89,1615,NA,0.0680934136557001,NA,2.7364742768766073,NA,NA
05.de 60 a 69 anios,2024,7781.192257337186,15001.195497327026,2247.4215634432912,57.82071716914589,175.71756955304267,83.86054369567613,89,1615,24.282430446957342,metabolic,1454.8077426628145,197.80450267297442,-256.4215634432912,10.17928283085411,24.282430446957342,9.139456304323867,89,1615,175.71756955304267,89,1615,NA,0.190343847292902,NA,7.649360105698757,NA,NA
05.de 60 a 69 anios,2024,7781.192257337186,15001.195497327026,2247.4215634432912,57.82071716914589,175.71756955304267,83.86054369567613,89,1615,9.139456304323867,anemia,1454.8077426628145,197.80450267297442,-256.4215634432912,10.17928283085411,24.282430446957342,9.139456304323867,89,1615,83.86054369567613,89,1615,NA,0.042747113337949,NA,1.7178809194600315,NA,NA
06.de 70 a 79 anios,2015,13697.44907051841,22931.139382518686,2685.705847840046,267.7556762042525,397.94702311226223,183.74248214886023,0,0,-1184.4490705184107,resp,-1184.4490705184107,-106.1393825186858,25.294152159954365,2.2443237957475155,-34.947023112262244,36.25751785113976,0,0,13697.44907051841,0,0,-2.35956727675294,2.28778022780783,-0,0,-0,0
06.de 70 a 79 anios,2015,13697.44907051841,22931.139382518686,2685.705847840046,267.7556762042525,397.94702311226223,183.74248214886023,0,0,-106.1393825186858,circ,-1184.4490705184107,-106.1393825186858,25.294152159954365,2.2443237957475155,-34.947023112262244,36.25751785113976,0,0,22931.139382518686,0,0,3.13306068453252,2.38917510527487,0,0,0,0
06.de 70 a 79 anios,2015,13697.44907051841,22931.139382518686,2685.705847840046,267.7556762042525,397.94702311226223,183.74248214886023,0,0,25.294152159954365,diabetes,-1184.4490705184107,-106.1393825186858,25.294152159954365,2.2443237957475155,-34.947023112262244,36.25751785113976,0,0,2685.705847840046,0,0,0.430488021921088,0.269815342551914,0,0,0,0
06.de 70 a 79 anios,2015,13697.44907051841,22931.139382518686,2685.705847840046,267.7556762042525,397.94702311226223,183.74248214886023,0,0,2.2443237957475155,alzheimer,-1184.4490705184107,-106.1393825186858,25.294152159954365,2.2443237957475155,-34.947023112262244,36.25751785113976,0,0,267.7556762042525,0,0,0.172987128382713,0.0670906315995359,0,0,0,0
06.de 70 a 79 anios,2015,13697.44907051841,22931.139382518686,2685.705847840046,267.7556762042525,397.94702311226223,183.74248214886023,0,0,-34.947023112262244,metabolic,-1184.4490705184107,-106.1393825186858,25.294152159954365,2.2443237957475155,-34.947023112262244,36.25751785113976,0,0,397.94702311226223,0,0,0.0810917832056261,0.121178244252517,0,0,0,0
06.de 70 a 79 anios,2015,13697.44907051841,22931.139382518686,2685.705847840046,267.7556762042525,397.94702311226223,183.74248214886023,0,0,36.25751785113976,anemia,-1184.4490705184107,-106.1393825186858,25.294152159954365,2.2443237957475155,-34.947023112262244,36.25751785113976,0,0,183.74248214886023,0,0,0.00696956178977038,0.0440898520285073,0,0,0,0
06.de 70 a 79 anios,2016,13908.324535259226,23284.169691259376,2727.052923920027,271.87783810212665,404.07351155613173,186.5712410744304,0,0,587.6754647407743,resp,587.6754647407743,1100.8303087406223,158.94707607997313,22.122161897873358,19.926488443868266,8.428758925569598,0,0,13908.324535259226,0,0,NA,2.28778022780783,NA,0,NA,NA
06.de 70 a 79 anios,2016,13908.324535259226,23284.169691259376,2727.052923920027,271.87783810212665,404.07351155613173,186.5712410744304,0,0,1100.8303087406223,circ,587.6754647407743,1100.8303087406223,158.94707607997313,22.122161897873358,19.926488443868266,8.428758925569598,0,0,23284.169691259376,0,0,NA,2.38917510527487,NA,0,NA,NA
06.de 70 a 79 anios,2016,13908.324535259226,23284.169691259376,2727.052923920027,271.87783810212665,404.07351155613173,186.5712410744304,0,0,158.94707607997313,diabetes,587.6754647407743,1100.8303087406223,158.94707607997313,22.122161897873358,19.926488443868266,8.428758925569598,0,0,2727.052923920027,0,0,NA,0.269815342551914,NA,0,NA,NA
06.de 70 a 79 anios,2016,13908.324535259226,23284.169691259376,2727.052923920027,271.87783810212665,404.07351155613173,186.5712410744304,0,0,22.122161897873358,alzheimer,587.6754647407743,1100.8303087406223,158.94707607997313,22.122161897873358,19.926488443868266,8.428758925569598,0,0,271.87783810212665,0,0,NA,0.0670906315995359,NA,0,NA,NA
06.de 70 a 79 anios,2016,13908.324535259226,23284.169691259376,2727.052923920027,271.87783810212665,404.07351155613173,186.5712410744304,0,0,19.926488443868266,metabolic,587.6754647407743,1100.8303087406223,158.94707607997313,22.122161897873358,19.926488443868266,8.428758925569598,0,0,404.07351155613173,0,0,NA,0.121178244252517,NA,0,NA,NA
06.de 70 a 79 anios,2016,13908.324535259226,23284.169691259376,2727.052923920027,271.87783810212665,404.07351155613173,186.5712410744304,0,0,8.428758925569598,anemia,587.6754647407743,1100.8303087406223,158.94707607997313,22.122161897873358,19.926488443868266,8.428758925569598,0,0,186.5712410744304,0,0,NA,0.0440898520285073,NA,0,NA,NA
06.de 70 a 79 anios,2017,14119.20000000004,23637.20000000007,2768.4000000000083,276.0000000000008,410.20000000000124,189.40000000000057,0,0,436.79999999995937,resp,436.79999999995937,-184.20000000007053,-118.40000000000813,1.9999999999992006,0.7999999999987644,-3.400000000000567,0,0,14119.20000000004,0,0,NA,2.28778022780783,NA,0,NA,NA
06.de 70 a 79 anios,2017,14119.20000000004,23637.20000000007,2768.4000000000083,276.0000000000008,410.20000000000124,189.40000000000057,0,0,-184.20000000007053,circ,436.79999999995937,-184.20000000007053,-118.40000000000813,1.9999999999992006,0.7999999999987644,-3.400000000000567,0,0,23637.20000000007,0,0,NA,2.38917510527487,NA,0,NA,NA
06.de 70 a 79 anios,2017,14119.20000000004,23637.20000000007,2768.4000000000083,276.0000000000008,410.20000000000124,189.40000000000057,0,0,-118.40000000000813,diabetes,436.79999999995937,-184.20000000007053,-118.40000000000813,1.9999999999992006,0.7999999999987644,-3.400000000000567,0,0,2768.4000000000083,0,0,NA,0.269815342551914,NA,0,NA,NA
06.de 70 a 79 anios,2017,14119.20000000004,23637.20000000007,2768.4000000000083,276.0000000000008,410.20000000000124,189.40000000000057,0,0,1.9999999999992006,alzheimer,436.79999999995937,-184.20000000007053,-118.40000000000813,1.9999999999992006,0.7999999999987644,-3.400000000000567,0,0,276.0000000000008,0,0,NA,0.0670906315995359,NA,0,NA,NA
06.de 70 a 79 anios,2017,14119.20000000004,23637.20000000007,2768.4000000000083,276.0000000000008,410.20000000000124,189.40000000000057,0,0,0.7999999999987644,metabolic,436.79999999995937,-184.20000000007053,-118.40000000000813,1.9999999999992006,0.7999999999987644,-3.400000000000567,0,0,410.20000000000124,0,0,NA,0.121178244252517,NA,0,NA,NA
06.de 70 a 79 anios,2017,14119.20000000004,23637.20000000007,2768.4000000000083,276.0000000000008,410.20000000000124,189.40000000000057,0,0,-3.400000000000567,anemia,436.79999999995937,-184.20000000007053,-118.40000000000813,1.9999999999992006,0.7999999999987644,-3.400000000000567,0,0,189.40000000000057,0,0,NA,0.0440898520285073,NA,0,NA,NA
