PROVRES,SEXO,CAUSA,MAT,GRUPEDAD,CUENTA
02,1,C32,,14_65 a 69,13
74,2,X70,,09_40 a 44,1
18,1,R09,,16_75 a 79,1
06,2,B24, ,12_55 a 59,7
14,2,M32, ,06_25 a 29,1
06,1,K92,,15_70 a 74,2
18,1,I69,,14_65 a 69,2
22,2,C97,,11_50 a 54,2
06,2,X81, ,12_55 a 59,1
06,1,D46,,07_30 a 34,1
82,1,C16,,12_55 a 59,15
86,1,K56,,04_15 a 19,1
50,2,C18,,15_70 a 74,10
06,2,G06, ,13_60 a 64,1
02,1,C95,,17_80 y más,6
70,2,E46,,17_80 y más,31
46,1,N17,,14_65 a 69,2
06,2,W84, ,06_25 a 29,2
06,2,K52, ,13_60 a 64,2
98,2,A41,,11_50 a 54,1
22,2,K56,,14_65 a 69,1
30,2,J15,,14_65 a 69,3
82,2,C49,,16_75 a 79,1
46,2,I42,,17_80 y más,5
66,2,I61,,08_35 a 39,2
02,2,J18, ,05_20 a 24,1
06,2,C65, ,14_65 a 69,1
50,2,C54, ,17_80 y más,1
30,1,C73,,13_60 a 64,1
54,1,K72,,14_65 a 69,1
18,2,I60,,15_70 a 74,1
74,2,D46,,17_80 y más,2
90,1,I25,,12_55 a 59,9
66,1,B57,,12_55 a 59,2
66,1,C32,,13_60 a 64,1
14,2,A09, ,02_1 a 9,1
02,2,C91,,03_10 a 14,2
70,1,I11,,16_75 a 79,4
14,1,W26, ,02_1 a 9,1
14,2,Q23,,01_Menor de 1 año,3
90,2,I11,,13_60 a 64,2
82,1,X99,,05_20 a 24,13
90,2,B17,,12_55 a 59,1
46,1,E87,,16_75 a 79,1
42,1,J44,,17_80 y más,17
14,2,C85, ,05_20 a 24,1
10,2,C80,,17_80 y más,1
14,2,C45, ,13_60 a 64,1
06,1,I67, ,17_80 y más,275
70,2,D43,,02_1 a 9,1
82,1,K66,,11_50 a 54,1
18,1,Y34,,07_30 a 34,6
18,1,R68,,14_65 a 69,10
58,2,C24,,13_60 a 64,1
86,2,K92,,14_65 a 69,4
30,2,J44,,15_70 a 74,8
82,1,V43,,07_30 a 34,2
06,2,G03, ,05_20 a 24,1
06,1,C24, ,11_50 a 54,10
06,2,B17,,10_45 a 49,1
22,1,N19,,13_60 a 64,6
62,2,I63,,12_55 a 59,1
14,1,Q89,,01_Menor de 1 año,12
90,1,W84,,05_20 a 24,1
54,1,C76,,09_40 a 44,1
02,1,K92,,10_45 a 49,2
82,2,K92,,11_50 a 54,2
82,2,C39,,16_75 a 79,1
06,1,K22,,15_70 a 74,1
82,1,V64,,12_55 a 59,1
70,2,R98,,12_55 a 59,1
06,2,N19, ,05_20 a 24,1
82,1,N28,,15_70 a 74,1
14,1,C73, ,15_70 a 74,2
50,2,I25,,17_80 y más,132
74,1,G11,,08_35 a 39,1
02,1,I69,,16_75 a 79,1
06,9,I25, ,17_80 y más,1
30,1,J98,,15_70 a 74,7
02,2,I99,,16_75 a 79,2
22,2,W87,,05_20 a 24,1
26,2,I26,,07_30 a 34,1
18,1,C20,,14_65 a 69,1
70,2,V43,,06_25 a 29,1
14,1,X59, ,06_25 a 29,11
14,1,J81, ,10_45 a 49,1
22,1,D40,,12_55 a 59,1
46,1,E14,,14_65 a 69,2
54,1,N18,,13_60 a 64,14
02,1,K92,,17_80 y más,43
22,1,C16, ,11_50 a 54,1
34,2,G93,,01_Menor de 1 año,1
06,2,N28, ,12_55 a 59,2
06,2,B58, ,10_45 a 49,1
82,2,A27,,05_20 a 24,1
50,1,I49,,16_75 a 79,2
90,1,C95,,16_75 a 79,2
82,1,K76,,14_65 a 69,9
18,2,K65,,14_65 a 69,3
14,1,C22, ,04_15 a 19,1
54,2,C16,,15_70 a 74,2
06,1,Y26,,02_1 a 9,2
82,1,J98,,07_30 a 34,1
42,1,C25,,16_75 a 79,3
14,2,C26, ,14_65 a 69,3
90,2,I67,,15_70 a 74,7
30,1,X84,,04_15 a 19,1
62,1,K72,,11_50 a 54,2
66,2,K74,,17_80 y más,5
02,2,C50, ,13_60 a 64,4
14,2,K57, ,12_55 a 59,1
02,1,A41, ,17_80 y más,13
74,1,K22,,17_80 y más,1
06,1,I64, ,08_35 a 39,10
06,2,C20, ,14_65 a 69,18
74,1,I61,,13_60 a 64,1
06,1,V64,,14_65 a 69,1
82,1,D36,,16_75 a 79,1
18,1,V89,,05_20 a 24,1
14,1,V24, ,14_65 a 69,1
06,1,I42,,10_45 a 49,9
90,2,I63,,16_75 a 79,4
22,2,K83,,11_50 a 54,4
86,1,N18,,12_55 a 59,3
06,2,I77, ,15_70 a 74,7
02,1,J81,,12_55 a 59,5
02,1,C10,,16_75 a 79,1
86,1,G40,,05_20 a 24,1
74,1,C90,,12_55 a 59,1
02,1,I10,,07_30 a 34,1
02,1,G04,,12_55 a 59,1
90,2,R99,,07_30 a 34,1
02,2,Y20,,04_15 a 19,1
62,1,C48,,09_40 a 44,1
54,1,B24,,12_55 a 59,4
06,1,R96, ,10_45 a 49,6
54,2,C24,,16_75 a 79,1
14,1,C61, ,16_75 a 79,76
22,2,C53,,09_40 a 44,10
78,1,C18,,13_60 a 64,1
22,1,D61,,14_65 a 69,1
06,1,X70, ,11_50 a 54,29
22,1,R57,,10_45 a 49,2
22,2,C67,,14_65 a 69,1
58,2,N17,,17_80 y más,1
82,1,K70,,14_65 a 69,8
14,2,J45, ,08_35 a 39,1
54,2,X95,,14_65 a 69,1
54,1,I11,,09_40 a 44,1
06,2,G20, ,14_65 a 69,9
02,2,J18,,12_55 a 59,19
62,1,I67,,17_80 y más,6
30,2,R57,,15_70 a 74,1
38,2,N39,,15_70 a 74,5
06,2,I63, ,16_75 a 79,11
22,2,C26,,17_80 y más,1
62,2,C57,,15_70 a 74,1
14,2,X71, ,15_70 a 74,1
06,2,D68, ,11_50 a 54,1
30,2,K92,,10_45 a 49,1
42,1,J18,,10_45 a 49,2
10,1,I63,,09_40 a 44,2
14,1,I33, ,13_60 a 64,1
06,2,C44,,12_55 a 59,3
26,1,A41,,11_50 a 54,5
06,1,J94, ,14_65 a 69,1
06,2,C56,,14_65 a 69,7
82,1,K27,,17_80 y más,1
50,2,I11,,15_70 a 74,13
74,2,I34,,13_60 a 64,1
42,2,A41,,15_70 a 74,2
18,1,Y83,,15_70 a 74,2
26,1,R99,,13_60 a 64,1
26,1,I77,,05_20 a 24,1
46,1,N19,,16_75 a 79,3
70,1,B23,,08_35 a 39,1
06,2,C10, ,14_65 a 69,2
82,1,F01,,17_80 y más,9
38,2,K46,,12_55 a 59,1
06,2,X91, ,15_70 a 74,2
06,2,I82, ,16_75 a 79,13
50,2,I21,,13_60 a 64,25
50,1,R99,,13_60 a 64,3
50,2,C55,,14_65 a 69,4
86,1,I51,,10_45 a 49,1
82,1,R99,,10_45 a 49,23
38,1,D46,,15_70 a 74,1
82,2,C50, ,13_60 a 64,1
74,2,K56,,16_75 a 79,2
34,1,N39,,13_60 a 64,3
86,1,I50, ,17_80 y más,1
46,1,J96,,12_55 a 59,2
62,2,I50,,03_10 a 14,1
06,1,G31, ,06_25 a 29,1
06,2,N73, ,15_70 a 74,1
06,1,C16,,17_80 y más,12
02,2,C55, ,15_70 a 74,2
02,1,I67,,04_15 a 19,1
02,1,B17,,11_50 a 54,2
06,2,L89,,14_65 a 69,4
06,1,J44,,12_55 a 59,7
90,1,I72,,13_60 a 64,1
82,1,G03,,15_70 a 74,1
50,2,J98,,17_80 y más,6
54,2,K82,,17_80 y más,1
02,2,C18,,07_30 a 34,2
90,1,R54,,16_75 a 79,3
22,1,B90,,17_80 y más,1
66,2,K72,,08_35 a 39,1
06,1,A35, ,16_75 a 79,1
22,2,E14,,11_50 a 54,3
54,2,C55,,06_25 a 29,1
02,1,Y24,,08_35 a 39,7
90,2,I50,,05_20 a 24,1
26,1,R99,,12_55 a 59,2
14,1,W74, ,02_1 a 9,6
58,2,G04,,14_65 a 69,1
66,1,I21,,11_50 a 54,10
06,1,D48,,12_55 a 59,2
30,1,A41,,13_60 a 64,11
50,2,R96,,17_80 y más,1
18,2,R10,,12_55 a 59,1
02,2,C71,,14_65 a 69,12
26,2,E46,,17_80 y más,1
14,2,C15, ,06_25 a 29,1
06,2,I42, ,10_45 a 49,7
30,1,N17,,11_50 a 54,5
34,1,J98,,13_60 a 64,1
62,2,I73,,17_80 y más,2
06,1,V49, ,14_65 a 69,42
26,1,C90,,15_70 a 74,1
22,1,J18,,06_25 a 29,5
34,1,E14,,14_65 a 69,16
54,1,G40,,07_30 a 34,2
86,2,J18,,15_70 a 74,17
66,1,F03,,13_60 a 64,1
38,1,N39,,10_45 a 49,1
50,1,I11,,10_45 a 49,1
06,2,I74,,16_75 a 79,1
22,1,I61,,15_70 a 74,10
82,2,I80,,16_75 a 79,1
50,2,C16,,07_30 a 34,1
46,1,R09,,11_50 a 54,1
74,2,C48,,16_75 a 79,2
54,2,M86,,11_50 a 54,1
62,1,I05,,12_55 a 59,1
18,1,V49,,06_25 a 29,1
66,1,J15,,17_80 y más,3
70,1,B23,,06_25 a 29,1
06,1,J90, ,13_60 a 64,2
86,2,E10,,13_60 a 64,1
06,1,K92,,16_75 a 79,3
86,1,R99,,14_65 a 69,60
30,2,C16,,15_70 a 74,7
34,1,C34,,12_55 a 59,6
38,2,K56,,15_70 a 74,1
46,1,I47,,14_65 a 69,2
18,2,C24,,09_40 a 44,1
06,2,X59, ,13_60 a 64,14
74,1,C15,,14_65 a 69,2
06,2,D38, ,15_70 a 74,1
06,1,C14,,13_60 a 64,1
26,1,C10,,17_80 y más,1
62,2,C50,,09_40 a 44,2
78,1,J12,,17_80 y más,1
06,2,J96, ,02_1 a 9,5
06,1,P00,,01_Menor de 1 año,4
06,2,G35, ,99_Sin especificar,1
38,2,C80,,11_50 a 54,3
50,1,K25,,17_80 y más,4
46,2,C56,,08_35 a 39,2
06,2,C51,,15_70 a 74,1
22,1,G20,,15_70 a 74,1
86,1,C18,,12_55 a 59,1
58,2,I49,,17_80 y más,6
70,1,Q03,,02_1 a 9,1
06,2,D43, ,11_50 a 54,12
06,1,K75, ,11_50 a 54,1
86,2,N13,,13_60 a 64,1
54,1,Q20,,02_1 a 9,2
34,1,I42,,17_80 y más,9
06,2,J81,,16_75 a 79,1
18,2,C56,,07_30 a 34,3
14,2,C22, ,12_55 a 59,3
99,2,G20, ,17_80 y más,1
06,1,D43, ,10_45 a 49,10
06,1,K80,,14_65 a 69,1
66,1,J18,,08_35 a 39,5
86,2,J94,,17_80 y más,1
50,1,C15,,10_45 a 49,2
18,1,X70,,11_50 a 54,2
38,1,K70,,16_75 a 79,11
50,1,B57,,11_50 a 54,2
18,1,Y34,,08_35 a 39,6
74,1,L08,,12_55 a 59,1
22,2,V89,,07_30 a 34,1
06,2,I71, ,07_30 a 34,1
58,1,K56,,15_70 a 74,2
66,2,C91,,02_1 a 9,1
98,1,I61,,11_50 a 54,1
66,2,C53,,14_65 a 69,5
82,1,G91,,03_10 a 14,1
30,1,R96,,09_40 a 44,2
26,1,C25,,16_75 a 79,6
50,2,V04,,14_65 a 69,1
50,1,K70,,08_35 a 39,2
66,1,B17,,17_80 y más,1
66,2,I61,,11_50 a 54,3
54,1,X95,,07_30 a 34,3
90,2,E43,,15_70 a 74,1
74,1,X70,,10_45 a 49,1
06,2,G80, ,06_25 a 29,1
06,1,K72, ,07_30 a 34,4
78,1,A41,,17_80 y más,10
22,1,N40,,14_65 a 69,1
26,2,N18,,08_35 a 39,1
50,1,I11,,11_50 a 54,3
06,1,J84, ,14_65 a 69,14
38,1,E11,,15_70 a 74,2
98,1,W94,,12_55 a 59,1
66,2,C18,,10_45 a 49,1
06,1,C90,,14_65 a 69,1
50,2,I21,,16_75 a 79,47
86,2,C55,,11_50 a 54,5
22,2,C34,,14_65 a 69,6
02,1,B24, ,09_40 a 44,1
06,2,G93,,13_60 a 64,2
38,2,C67,,14_65 a 69,2
18,2,I63,,17_80 y más,1
30,1,J98, ,15_70 a 74,1
82,1,C05,,10_45 a 49,1
30,2,R09,,13_60 a 64,1
38,2,R99,,06_25 a 29,1
38,2,N76,,16_75 a 79,1
70,1,C16,,16_75 a 79,7
18,2,E46,,17_80 y más,9
18,1,V23,,06_25 a 29,1
06,1,A41,,12_55 a 59,12
58,1,C34,,09_40 a 44,2
86,1,C67,,17_80 y más,1
10,2,Y83, ,06_25 a 29,1
14,1,C85, ,05_20 a 24,1
14,2,C21, ,14_65 a 69,1
06,1,K92, ,15_70 a 74,68
66,1,Q04,,01_Menor de 1 año,3
02,2,C20,,16_75 a 79,10
06,1,G06,,16_75 a 79,1
86,1,I71,,12_55 a 59,1
50,1,I25,,15_70 a 74,27
50,2,I10,,11_50 a 54,2
06,2,C92, ,12_55 a 59,8
66,1,A41,,13_60 a 64,1
10,2,I21, ,17_80 y más,1
78,1,X70,,12_55 a 59,2
86,1,R99,,07_30 a 34,4
50,1,J18,,14_65 a 69,23
42,2,V43,,15_70 a 74,1
06,2,M31, ,16_75 a 79,1
90,2,V44,,02_1 a 9,1
02,1,K57,,15_70 a 74,1
82,2,J98,,14_65 a 69,13
18,1,R99,,06_25 a 29,2
46,1,C95,,03_10 a 14,1
02,2,E43,,12_55 a 59,1
58,2,Q21,,07_30 a 34,1
14,2,G93, ,08_35 a 39,2
98,2,I46,,17_80 y más,1
90,2,G40,,15_70 a 74,1
22,1,I10,,11_50 a 54,3
06,2,C85,,06_25 a 29,1
82,1,E14,,15_70 a 74,54
06,2,C56, ,06_25 a 29,3
10,1,C34,,14_65 a 69,2
02,1,J96,,11_50 a 54,6
06,2,I11,,11_50 a 54,1
22,1,K35,,12_55 a 59,1
18,2,K72,,17_80 y más,1
02,2,X59,,11_50 a 54,3
06,2,K85,,13_60 a 64,1
30,1,J18,,17_80 y más,98
42,1,R99, ,09_40 a 44,1
86,1,I21, ,14_65 a 69,1
82,1,R10,,12_55 a 59,1
82,2,G72,,17_80 y más,2
58,2,A41,,16_75 a 79,1
14,1,R99, ,08_35 a 39,3
06,2,G00, ,07_30 a 34,1
02,2,C23,,16_75 a 79,3
02,1,J96,,13_60 a 64,16
30,1,C16,,10_45 a 49,4
82,2,C80,,14_65 a 69,18
02,2,X95,,09_40 a 44,3
82,1,E14,,13_60 a 64,39
22,1,R10,,14_65 a 69,1
62,1,V89,,06_25 a 29,2
06,1,E14, ,08_35 a 39,12
46,1,P55,,01_Menor de 1 año,1
30,1,I61,,15_70 a 74,7
54,2,I64,,15_70 a 74,66
86,1,V43,,02_1 a 9,1
62,2,G80,,08_35 a 39,1
58,1,J44,,10_45 a 49,1
14,1,V44, ,12_55 a 59,1
50,2,C15,,13_60 a 64,1
90,1,Q23,,01_Menor de 1 año,1
02,2,C25,,15_70 a 74,39
58,1,N39,,17_80 y más,3
50,1,I51,,16_75 a 79,1
14,1,G12, ,17_80 y más,2
22,2,C09,,12_55 a 59,1
10,2,K92,,13_60 a 64,1
62,1,C79,,16_75 a 79,1
46,1,Q24,,01_Menor de 1 año,4
42,1,I25,,17_80 y más,4
58,1,J22,,01_Menor de 1 año,2
82,1,R99,,15_70 a 74,114
86,1,K71,,10_45 a 49,2
42,2,C21,,12_55 a 59,1
26,1,V49,,06_25 a 29,4
50,1,C92,,08_35 a 39,1
14,1,Y26, ,12_55 a 59,1
14,1,G93, ,17_80 y más,2
22,2,K85,,09_40 a 44,1
06,1,N18, ,09_40 a 44,14
82,1,I10,,16_75 a 79,14
62,2,I60,,17_80 y más,1
50,1,G80,,02_1 a 9,2
58,1,X00,,10_45 a 49,2
18,1,C76,,15_70 a 74,2
70,1,C71,,02_1 a 9,1
90,1,C32,,15_70 a 74,2
06,2,V89,,03_10 a 14,1
86,1,Y34,,11_50 a 54,2
06,9,B24, ,08_35 a 39,1
06,1,X74, ,15_70 a 74,17
30,2,I33,,17_80 y más,1
58,2,W69,,05_20 a 24,1
50,1,C67,,09_40 a 44,1
06,1,C92, ,07_30 a 34,2
02,1,Q41,,01_Menor de 1 año,1
74,1,K56,,16_75 a 79,3
22,1,I11,,14_65 a 69,5
14,2,I51,,01_Menor de 1 año,1
18,2,B90,,14_65 a 69,1
74,1,I27,,12_55 a 59,1
02,2,J98,,07_30 a 34,1
94,1,I48,,16_75 a 79,1
82,1,G70,,15_70 a 74,2
58,1,C90,,17_80 y más,1
02,1,P05,,01_Menor de 1 año,1
14,1,I35, ,11_50 a 54,1
06,2,C41, ,15_70 a 74,8
98,2,R54, ,16_75 a 79,1
02,1,I64,,17_80 y más,50
22,1,A16,,17_80 y más,2
66,2,J44,,13_60 a 64,8
10,2,W73,,02_1 a 9,1
66,1,N39,,17_80 y más,16
06,1,M00,,13_60 a 64,1
98,1,Y21,,09_40 a 44,1
70,1,I10,,15_70 a 74,4
66,2,C56,,10_45 a 49,2
14,1,I64, ,13_60 a 64,28
50,2,C48,,06_25 a 29,1
22,1,N19,,14_65 a 69,6
06,2,M34, ,11_50 a 54,4
58,2,E10,,13_60 a 64,2
14,2,F10, ,14_65 a 69,1
14,1,P25,,01_Menor de 1 año,3
42,1,C15,,14_65 a 69,3
06,2,I11,,15_70 a 74,1
66,1,Y24,,06_25 a 29,1
18,2,I10,,12_55 a 59,1
06,1,D68, ,15_70 a 74,3
14,1,E87, ,17_80 y más,7
66,1,G40,,14_65 a 69,2
99,1,K74,,11_50 a 54,1
66,2,J18,,01_Menor de 1 año,3
66,1,C16,,13_60 a 64,15
30,2,I71,,10_45 a 49,1
82,2,R40,,16_75 a 79,1
06,2,B24, ,07_30 a 34,5
06,2,J85, ,13_60 a 64,1
66,1,K70,,08_35 a 39,3
06,1,A27, ,05_20 a 24,1
14,1,G06, ,12_55 a 59,1
62,2,Q04,,01_Menor de 1 año,1
66,1,J43,,10_45 a 49,1
38,2,E43,,14_65 a 69,1
82,2,C72,,12_55 a 59,1
42,2,C04,,13_60 a 64,1
06,1,K56, ,12_55 a 59,3
30,1,N19,,14_65 a 69,5
90,2,C03,,16_75 a 79,1
02,2,C55, ,12_55 a 59,2
14,1,X74, ,15_70 a 74,2
74,2,W84,,01_Menor de 1 año,1
86,2,K51,,03_10 a 14,1
90,1,I44,,10_45 a 49,1
14,1,K72, ,10_45 a 49,5
70,2,V14,,12_55 a 59,1
02,2,J18,,15_70 a 74,100
14,1,W87, ,03_10 a 14,1
14,2,E14, ,14_65 a 69,43
38,1,C95,,15_70 a 74,1
06,2,K65,,17_80 y más,15
34,1,V29,,12_55 a 59,2
98,2,C22,,15_70 a 74,1
06,1,D43, ,02_1 a 9,3
58,2,C64,,13_60 a 64,1
38,1,J18,,12_55 a 59,3
54,2,K65,,13_60 a 64,2
14,2,K72, ,15_70 a 74,7
82,2,C54,,17_80 y más,10
02,1,W80, ,16_75 a 79,1
06,1,D29, ,16_75 a 79,1
06,1,X95,,09_40 a 44,1
82,1,E14,,06_25 a 29,1
62,1,J44,,17_80 y más,18
66,1,I05,,14_65 a 69,2
06,2,X84, ,16_75 a 79,1
74,2,C18,,14_65 a 69,3
06,1,R96, ,11_50 a 54,11
86,1,C34,,13_60 a 64,9
62,2,C53,,09_40 a 44,2
46,1,C81,,09_40 a 44,1
06,1,F14, ,17_80 y más,2
14,1,K65, ,09_40 a 44,1
22,2,C16,,15_70 a 74,5
82,2,M34,,16_75 a 79,1
66,1,C25,,14_65 a 69,5
06,2,J15,,13_60 a 64,2
82,1,I45,,17_80 y más,1
10,2,I64,,13_60 a 64,3
66,2,C32,,12_55 a 59,1
06,1,C02, ,14_65 a 69,4
82,1,Y84,,14_65 a 69,1
70,2,E12,,17_80 y más,2
22,2,C95,,14_65 a 69,2
82,2,M06,,16_75 a 79,2
50,1,C64,,16_75 a 79,5
46,2,E14,,16_75 a 79,3
30,2,C53,,17_80 y más,1
82,1,X99,,09_40 a 44,4
10,2,C20,,12_55 a 59,1
06,1,X84, ,07_30 a 34,1
06,1,C41, ,17_80 y más,12
22,1,Y24,,11_50 a 54,2
82,1,Q05,,04_15 a 19,1
34,1,I21,,15_70 a 74,13
06,9,I21, ,99_Sin especificar,1
74,2,J44,,14_65 a 69,4
06,2,G41,,08_35 a 39,1
86,1,K72,,11_50 a 54,1
54,2,A50,,01_Menor de 1 año,2
34,2,J18,,15_70 a 74,15
18,2,B34,,11_50 a 54,1
06,1,G04, ,11_50 a 54,2
82,2,R96,,13_60 a 64,10
26,2,B24,,14_65 a 69,1
50,2,K65,,15_70 a 74,4
62,1,R95,,01_Menor de 1 año,2
86,2,J81,,16_75 a 79,2
86,2,K74,,08_35 a 39,1
06,1,Y34,,15_70 a 74,1
22,1,Y83,,15_70 a 74,3
50,1,C22,,17_80 y más,8
18,2,J18,,10_45 a 49,3
90,1,V19,,14_65 a 69,1
34,1,N19,,13_60 a 64,2
82,2,B45,,14_65 a 69,1
46,1,R04,,14_65 a 69,1
46,2,B01,,02_1 a 9,1
58,2,C50,,12_55 a 59,5
06,2,I63, ,14_65 a 69,5
14,1,C15, ,16_75 a 79,13
02,1,I25,,14_65 a 69,37
38,1,X59,,10_45 a 49,2
06,2,D46, ,17_80 y más,33
74,1,I26,,12_55 a 59,1
38,1,V89,,04_15 a 19,5
82,2,C14,,16_75 a 79,1
50,2,A16,,15_70 a 74,1
86,2,D48,,13_60 a 64,1
30,2,E14,,10_45 a 49,1
99,1,X70, ,06_25 a 29,1
06,1,X95, ,08_35 a 39,44
82,2,V54, ,14_65 a 69,1
02,1,C24,,12_55 a 59,2
22,1,K85,,17_80 y más,2
86,2,C52,,99_Sin especificar,1
90,2,I33,,12_55 a 59,1
50,2,R18,,03_10 a 14,1
42,2,G20,,14_65 a 69,1
62,1,I49,,16_75 a 79,13
86,1,C22,,09_40 a 44,1
02,1,D48,,15_70 a 74,3
98,2,K70,,13_60 a 64,1
50,2,C41,,10_45 a 49,1
06,1,F03, ,12_55 a 59,1
06,2,C91, ,16_75 a 79,4
66,1,W70,,02_1 a 9,1
06,2,K29, ,09_40 a 44,2
06,1,L89, ,08_35 a 39,2
02,2,C90,,16_75 a 79,6
82,1,J98,,08_35 a 39,1
46,1,R10,,15_70 a 74,2
86,2,B57, ,14_65 a 69,2
74,2,C85,,15_70 a 74,1
82,1,Q89,,01_Menor de 1 año,13
06,1,Y28, ,17_80 y más,3
10,2,C50,,07_30 a 34,1
86,2,P07,,01_Menor de 1 año,13
74,1,K46, ,11_50 a 54,1
50,1,G93,,04_15 a 19,3
66,1,P39,,01_Menor de 1 año,1
06,1,G71, ,16_75 a 79,1
02,1,N40,,17_80 y más,1
50,1,I21,,12_55 a 59,47
86,2,Y34,,05_20 a 24,1
02,1,K31,,17_80 y más,1
62,1,K92, ,11_50 a 54,1
06,1,C25, ,15_70 a 74,108
26,2,I50,,10_45 a 49,1
62,1,X95,,08_35 a 39,2
30,1,V43,,04_15 a 19,1
34,2,Q26,,01_Menor de 1 año,1
62,1,I51,,11_50 a 54,1
06,1,C31, ,13_60 a 64,1
98,1,Y34,,09_40 a 44,1
70,1,V21,,08_35 a 39,1
10,1,V28,,08_35 a 39,2
14,1,X70, ,09_40 a 44,4
58,2,C15,,07_30 a 34,1
30,1,J96,,06_25 a 29,1
86,1,V13,,12_55 a 59,1
14,2,C15, ,09_40 a 44,1
42,2,P55,,01_Menor de 1 año,1
14,1,N17, ,15_70 a 74,11
66,1,V89,,11_50 a 54,3
46,1,X71,,15_70 a 74,1
14,1,N19, ,12_55 a 59,6
06,1,K83, ,16_75 a 79,9
06,2,C75, ,16_75 a 79,1
06,2,K75,,10_45 a 49,1
22,2,J98,,17_80 y más,27
54,1,X00,,16_75 a 79,1
18,1,W85,,07_30 a 34,1
06,1,K57, ,13_60 a 64,3
14,1,C25, ,15_70 a 74,37
82,1,J44,,13_60 a 64,32
82,1,J67,,14_65 a 69,3
50,1,Q05,,08_35 a 39,1
58,2,C50,,07_30 a 34,1
58,2,E14,,15_70 a 74,10
14,2,K92, ,13_60 a 64,1
86,2,J18,,17_80 y más,107
66,1,J93,,17_80 y más,2
42,2,C22,,13_60 a 64,3
90,1,Q01,,01_Menor de 1 año,1
82,2,A41,,16_75 a 79,58
42,1,X95,,05_20 a 24,1
06,2,D58, ,14_65 a 69,1
06,2,B99, ,17_80 y más,2
30,1,C48,,15_70 a 74,1
58,1,I10,,11_50 a 54,1
30,2,C80,,16_75 a 79,13
66,1,K56,,15_70 a 74,5
14,1,I11, ,13_60 a 64,9
30,2,C50,,15_70 a 74,23
18,2,Y34,,09_40 a 44,1
02,1,V49, ,07_30 a 34,2
54,2,C83,,05_20 a 24,1
14,1,Q99, ,02_1 a 9,1
26,1,X09,,09_40 a 44,2
30,1,Y84,,05_20 a 24,1
06,1,X70, ,09_40 a 44,49
74,1,W19,,14_65 a 69,1
94,1,C64,,16_75 a 79,1
14,2,I42,,17_80 y más,1
26,2,C21,,14_65 a 69,1
06,1,C18,,16_75 a 79,9
06,2,C54, ,11_50 a 54,5
22,1,J96, ,13_60 a 64,1
86,1,J69,,09_40 a 44,1
02,2,C20,,13_60 a 64,3
86,2,D38,,13_60 a 64,1
50,1,I51,,12_55 a 59,1
34,1,E14,,06_25 a 29,1
34,2,K65,,07_30 a 34,1
50,1,K92,,15_70 a 74,11
06,2,I42,,01_Menor de 1 año,2
06,2,R17, ,16_75 a 79,1
02,1,V49, ,12_55 a 59,2
86,1,C14,,10_45 a 49,1
66,2,F03,,15_70 a 74,1
50,2,I26,,14_65 a 69,5
78,1,F01,,16_75 a 79,1
54,1,C49,,12_55 a 59,2
02,2,I61,,14_65 a 69,10
02,1,X99,,15_70 a 74,1
86,2,W69,,02_1 a 9,1
70,1,I49,,14_65 a 69,4
90,2,K92,,13_60 a 64,6
06,2,D46,,11_50 a 54,1
50,1,B17,,14_65 a 69,2
54,1,C71,,07_30 a 34,2
82,1,C78,,15_70 a 74,3
14,2,C25, ,10_45 a 49,2
06,2,C41,,15_70 a 74,1
30,2,A41,,11_50 a 54,3
38,2,G91,,04_15 a 19,1
62,1,Y34,,13_60 a 64,2
14,2,K26, ,10_45 a 49,1
14,2,E14, ,13_60 a 64,22
14,2,C26, ,15_70 a 74,2
82,1,C45,,16_75 a 79,1
78,1,X99,,06_25 a 29,2
86,2,C80,,10_45 a 49,1
74,1,I21,,17_80 y más,1
06,2,I61, ,16_75 a 79,104
10,2,J98,,16_75 a 79,2
50,1,V57,,10_45 a 49,1
82,1,C92,,15_70 a 74,5
62,1,C24,,12_55 a 59,1
90,1,J18, ,12_55 a 59,1
14,1,J15, ,17_80 y más,65
50,2,I82,,17_80 y más,1
66,2,I38,,15_70 a 74,1
02,1,M72, ,14_65 a 69,1
02,2,X84,,11_50 a 54,1
70,2,V23,,10_45 a 49,1
14,1,K40, ,16_75 a 79,2
90,2,J96,,13_60 a 64,12
90,1,N19,,17_80 y más,33
46,2,J81,,15_70 a 74,1
66,1,P36,,01_Menor de 1 año,4
06,1,D37,,15_70 a 74,2
94,1,J96,,14_65 a 69,1
14,1,A41, ,06_25 a 29,1
06,1,Y24, ,11_50 a 54,16
06,2,J43, ,10_45 a 49,2
14,1,C16, ,15_70 a 74,33
90,2,G12,,17_80 y más,1
50,1,I25,,10_45 a 49,2
66,1,W87,,12_55 a 59,1
54,1,C32,,12_55 a 59,3
90,1,N39,,16_75 a 79,6
42,1,J96,,15_70 a 74,8
58,1,C95,,15_70 a 74,1
34,2,X76,,05_20 a 24,1
50,2,C21,,14_65 a 69,1
66,2,C76,,17_80 y más,3
86,2,R09,,17_80 y más,3
54,2,W20,,10_45 a 49,1
50,2,K29,,14_65 a 69,1
02,1,C61,,17_80 y más,190
06,1,K55,,16_75 a 79,1
30,1,C32,,16_75 a 79,3
38,1,V13,,06_25 a 29,1
82,1,A81,,17_80 y más,1
30,1,R10,,13_60 a 64,2
42,1,I24,,17_80 y más,1
70,1,C91,,03_10 a 14,1
