"PROVRES","SEXO","CAUSA","MAT","GRUPEDAD","CUENTA"
"54","1","C25","","08_35 a 39","1"
"06","2","K65","","06_25 a 29","2"
"54","2","C64","","11_50 a 54","1"
"46","2","E05","","11_50 a 54","1"
"70","2","C71","","16_75 a 79","2"
"82","2","Y24","","16_75 a 79","1"
"54","1","J81","","10_45 a 49","1"
"34","2","I13","","11_50 a 54","1"
"90","1","C70","","10_45 a 49","1"
"06","2","X99","","14_65 a 69","1"
"30","2","J84","","17_80 y más","4"
"30","1","A09","","17_80 y más","2"
"54","1","V03","","03_10 a 14","1"
"06","2","D69","","13_60 a 64","6"
"02","1","C62","","08_35 a 39","2"
"02","2","W79","","01_Menor de 1 año","1"
"66","1","J69","","16_75 a 79","4"
"26","1","B67","","08_35 a 39","1"
"02","1","I61","","10_45 a 49","8"
"42","2","Y83","","07_30 a 34","1"
"22","2","O98","M","05_20 a 24","1"
"18","1","C24","","11_50 a 54","2"
"02","2","N39","","14_65 a 69","5"
"06","1","R02","","13_60 a 64","1"
"70","2","C16","","08_35 a 39","1"
"66","2","B57","","15_70 a 74","2"
"62","1","C15","","13_60 a 64","2"
"18","2","E11","","17_80 y más","11"
"18","1","E86","","16_75 a 79","2"
"02","2","N17","","13_60 a 64","5"
"66","2","M32","","12_55 a 59","1"
"38","2","C23","","12_55 a 59","3"
"74","1","C92","","14_65 a 69","1"
"62","1","B57","","17_80 y más","1"
"54","1","C22","","13_60 a 64","1"
"86","1","K63","","17_80 y más","1"
"42","1","I21","","13_60 a 64","5"
"62","2","N19","","17_80 y más","11"
"54","1","I49","","14_65 a 69","1"
"22","1","I61","","12_55 a 59","12"
"22","1","C95","","09_40 a 44","1"
"86","2","R98","","12_55 a 59","2"
"14","1","K70","","11_50 a 54","10"
"66","2","N19","","02_1 a 9","1"
"22","1","V89","","09_40 a 44","8"
"14","1","C92","","15_70 a 74","4"
"06","2","V48","","17_80 y más","1"
"06","2","X09","","11_50 a 54","2"
"86","1","Y34","","11_50 a 54","5"
"30","1","J15","","14_65 a 69","5"
"18","2","C51","","14_65 a 69","1"
"98","1","B45","","06_25 a 29","1"
"46","1","X31","","12_55 a 59","1"
"58","1","V13","","13_60 a 64","1"
"02","2","I67","","17_80 y más","201"
"74","1","W13","","16_75 a 79","1"
"06","1","Y24","","15_70 a 74","8"
"06","1","C48","","07_30 a 34","1"
"30","2","R68","","17_80 y más","46"
"22","2","C15","","16_75 a 79","4"
"30","2","C26","","12_55 a 59","2"
"34","2","I21","","08_35 a 39","1"
"06","1","R18","","17_80 y más","4"
"86","2","I64","","12_55 a 59","5"
"94","1","I21","","14_65 a 69","3"
"06","2","O02","M","06_25 a 29","1"
"70","1","B57","","12_55 a 59","2"
"86","1","R96","","07_30 a 34","1"
"22","2","D84","","06_25 a 29","1"
"74","1","V85","","15_70 a 74","1"
"34","2","J18","","08_35 a 39","2"
"14","1","C34","","08_35 a 39","2"
"10","2","J18","","10_45 a 49","1"
"22","2","Y83","","14_65 a 69","3"
"54","1","G80","","06_25 a 29","2"
"99","1","W84","","14_65 a 69","1"
"86","2","I42","","14_65 a 69","1"
"82","2","D38","","15_70 a 74","1"
"06","2","D47","","16_75 a 79","4"
"82","2","R06","","17_80 y más","2"
"02","1","L89","","16_75 a 79","4"
"18","2","X49","","01_Menor de 1 año","1"
"82","1","D46","","15_70 a 74","2"
"10","1","C22","","12_55 a 59","2"
"66","1","I73","","15_70 a 74","1"
"22","2","I21","","12_55 a 59","3"
"78","1","V44","","12_55 a 59","1"
"26","2","C92","","14_65 a 69","1"
"90","2","C53","","11_50 a 54","9"
"78","1","W19","","08_35 a 39","1"
"50","2","C53","","10_45 a 49","2"
"30","1","V44","","06_25 a 29","1"
"38","1","B16","","11_50 a 54","1"
"22","2","M32","","07_30 a 34","2"
"06","9","K85","","99_Sin especificar","1"
"02","2","Q25","","03_10 a 14","1"
"82","1","C07","","15_70 a 74","1"
"42","2","I60","","12_55 a 59","1"
"02","1","Y20","","05_20 a 24","4"
"06","2","C91","","13_60 a 64","4"
"42","2","I11","","14_65 a 69","2"
"06","2","E05","","14_65 a 69","1"
"82","1","X91","","16_75 a 79","1"
"82","2","K80","","13_60 a 64","1"
"62","1","M86","","14_65 a 69","1"
"82","1","K80","","14_65 a 69","1"
"22","1","D37","","13_60 a 64","1"
"30","2","R99","","16_75 a 79","73"
"74","1","G58","","14_65 a 69","1"
"42","2","C95","","17_80 y más","1"
"54","1","C16","","16_75 a 79","3"
"99","1","X95","","05_20 a 24","1"
"82","2","C15","","13_60 a 64","2"
"66","1","V87","","07_30 a 34","1"
"06","1","V05","","13_60 a 64","9"
"14","2","C90","","11_50 a 54","3"
"90","2","E14","","14_65 a 69","15"
"86","2","I61","","11_50 a 54","2"
"62","1","F29","","10_45 a 49","1"
"02","2","C51","","12_55 a 59","1"
"22","1","W80","","07_30 a 34","1"
"22","1","D64","","09_40 a 44","1"
"34","2","D41","","14_65 a 69","1"
"46","1","N18","","12_55 a 59","1"
"70","2","C81","","17_80 y más","1"
"26","1","Q25","","01_Menor de 1 año","1"
"10","1","X70","","11_50 a 54","3"
"78","1","P29","","01_Menor de 1 año","1"
"90","1","X74","","14_65 a 69","2"
"06","2","I35","","14_65 a 69","9"
"54","2","C95","","04_15 a 19","1"
"06","1","C48","","13_60 a 64","4"
"06","1","V29","","13_60 a 64","1"
"38","1","W84","","07_30 a 34","1"
"22","1","C90","","08_35 a 39","1"
"54","2","C15","","16_75 a 79","1"
"18","1","N17","","08_35 a 39","1"
"22","1","I50","","13_60 a 64","12"
"50","2","I42","","16_75 a 79","10"
"62","1","R98","","07_30 a 34","1"
"06","1","C97","","16_75 a 79","11"
"86","2","E88","","17_80 y más","2"
"38","1","C79","","13_60 a 64","1"
"94","1","C92","","16_75 a 79","1"
"10","2","P22","","01_Menor de 1 año","3"
"14","2","G70","","02_1 a 9","1"
"02","2","I60","","11_50 a 54","3"
"54","1","C60","","12_55 a 59","2"
"06","1","D38","","16_75 a 79","6"
"30","1","C06","","13_60 a 64","1"
"54","1","X95","","10_45 a 49","1"
"18","1","C90","","13_60 a 64","1"
"78","1","J69","","14_65 a 69","2"
"66","2","G30","","15_70 a 74","1"
"14","2","Y33","","05_20 a 24","2"
"70","1","V12","","14_65 a 69","2"
"30","1","D43","","17_80 y más","1"
"90","1","K56","","10_45 a 49","1"
"50","2","X59","","17_80 y más","11"
"06","2","W87","","07_30 a 34","1"
"86","1","P23","","01_Menor de 1 año","4"
"62","1","I51","","17_80 y más","7"
"06","2","C80","","07_30 a 34","2"
"22","2","C16","","17_80 y más","1"
"22","2","C83","","02_1 a 9","1"
"46","1","K46","","14_65 a 69","1"
"70","1","I64","","14_65 a 69","10"
"66","2","C53","","14_65 a 69","5"
"66","1","G80","","06_25 a 29","1"
"06","1","R06","","16_75 a 79","1"
"06","2","I08","","10_45 a 49","1"
"54","2","C55","","11_50 a 54","7"
"26","2","C51","","12_55 a 59","1"
"06","2","J96","","13_60 a 64","214"
"54","2","X95","","15_70 a 74","1"
"70","2","D39","","17_80 y más","1"
"06","2","I50","","16_75 a 79","1256"
"14","2","C55","","11_50 a 54","5"
"82","2","I60","","11_50 a 54","4"
"10","2","C92","","02_1 a 9","1"
"02","1","I25","","17_80 y más","137"
"14","1","G61","","14_65 a 69","2"
"82","2","C80","","11_50 a 54","4"
"06","2","O67","M","08_35 a 39","1"
"82","2","K74","","14_65 a 69","3"
"06","2","I27","","10_45 a 49","2"
"90","2","C34","","12_55 a 59","6"
"82","2","J84","","14_65 a 69","3"
"82","2","E11","","15_70 a 74","10"
"06","1","I21","","03_10 a 14","4"
"50","2","I51","","17_80 y más","15"
"02","2","C85","","12_55 a 59","6"
"06","1","R09","","11_50 a 54","4"
"70","1","C92","","14_65 a 69","2"
"70","2","I12","","12_55 a 59","1"
"82","1","I20","","14_65 a 69","9"
"02","1","I60","","12_55 a 59","3"
"14","1","L03","","11_50 a 54","1"
"02","2","R96","","14_65 a 69","1"
"14","1","A39","","11_50 a 54","1"
"86","1","K65","","14_65 a 69","2"
"14","1","X59","","11_50 a 54","4"
"54","1","G30","","13_60 a 64","1"
"02","1","V49","","04_15 a 19","3"
"02","1","P07","","01_Menor de 1 año","33"
"82","2","C64","","15_70 a 74","7"
"02","2","I05","","14_65 a 69","2"
"38","1","G80","","02_1 a 9","1"
"46","1","I61","","15_70 a 74","5"
"86","2","I64","","16_75 a 79","20"
"06","1","X81","","13_60 a 64","3"
"86","1","C32","","13_60 a 64","1"
"62","2","M34","","16_75 a 79","1"
"34","2","C55","","12_55 a 59","1"
"46","2","K92","","11_50 a 54","1"
"50","2","C49","","11_50 a 54","1"
"02","2","C67","","16_75 a 79","9"
"50","1","X70","","12_55 a 59","1"
"90","2","I51","","02_1 a 9","1"
"14","2","Y26","","08_35 a 39","1"
"34","1","B41","","05_20 a 24","1"
"22","1","D43","","17_80 y más","1"
"50","1","V23","","04_15 a 19","3"
"66","2","M00","","17_80 y más","1"
"50","1","G80","","03_10 a 14","1"
"06","1","C45","","16_75 a 79","6"
"62","1","C32","","15_70 a 74","1"
"30","1","B24","","06_25 a 29","1"
"18","2","V02","","13_60 a 64","1"
"06","1","J84","","12_55 a 59","9"
"58","1","C22","","15_70 a 74","1"
"30","1","G12","","14_65 a 69","1"
"82","2","V03","","04_15 a 19","1"
"50","1","I21","","11_50 a 54","11"
"14","1","I85","","17_80 y más","1"
"02","2","J90","","17_80 y más","12"
"99","1","J18","","10_45 a 49","4"
"54","2","C50","","13_60 a 64","10"
"62","1","C91","","13_60 a 64","2"
"06","2","C23","","15_70 a 74","7"
"82","2","C95","","12_55 a 59","4"
"06","2","A35","","15_70 a 74","1"
"22","1","K80","","14_65 a 69","1"
"50","2","I85","","03_10 a 14","1"
"10","1","W17","","09_40 a 44","1"
"70","2","I63","","07_30 a 34","2"
"02","2","G24","","09_40 a 44","1"
"22","1","J69","","11_50 a 54","1"
"82","1","Y20","","08_35 a 39","6"
"06","1","C95","","13_60 a 64","10"
"42","1","C85","","15_70 a 74","1"
"06","9","V89","","99_Sin especificar","2"
"58","1","K56","","11_50 a 54","1"
"06","2","C32","","17_80 y más","8"
"82","2","W87","","05_20 a 24","3"
"06","2","B24","","11_50 a 54","2"
"34","1","I61","","17_80 y más","5"
"02","1","I50","","13_60 a 64","93"
"02","2","I08","","17_80 y más","5"
"06","2","J80","","09_40 a 44","1"
"22","1","E75","","16_75 a 79","1"
"90","1","Y09","","06_25 a 29","1"
"99","2","I50","","12_55 a 59","4"
"34","1","C34","","13_60 a 64","10"
"02","2","R99","","16_75 a 79","13"
"14","2","E14","","12_55 a 59","12"
"62","2","I46","","17_80 y más","2"
"30","2","X91","","07_30 a 34","1"
"86","2","C53","","17_80 y más","2"
"02","1","K72","","17_80 y más","9"
"46","2","I50","","16_75 a 79","6"
"99","1","C61","","14_65 a 69","1"
"14","2","C73","","12_55 a 59","2"
"02","2","G41","","15_70 a 74","1"
"62","2","I38","","12_55 a 59","1"
"74","2","A41","","17_80 y más","2"
"06","1","D56","","17_80 y más","1"
"18","2","M35","","17_80 y más","1"
"14","1","J44","","14_65 a 69","25"
"06","1","C85","","15_70 a 74","39"
"82","2","J90","","17_80 y más","16"
"66","2","C18","","13_60 a 64","2"
"06","1","C78","","08_35 a 39","1"
"14","1","D61","","17_80 y más","1"
"02","2","M86","","16_75 a 79","2"
"50","1","I50","","14_65 a 69","25"
"62","2","C80","","12_55 a 59","1"
"82","2","I27","","14_65 a 69","1"
"34","2","R96","","16_75 a 79","1"
"90","2","I42","","01_Menor de 1 año","1"
"10","2","G30","","14_65 a 69","1"
"06","1","I60","","17_80 y más","15"
"02","1","C43","","15_70 a 74","11"
"42","2","J98","","14_65 a 69","2"
"82","1","C07","","13_60 a 64","3"
"38","1","I61","","08_35 a 39","1"
"06","2","G30","","12_55 a 59","3"
"54","1","K74","","16_75 a 79","2"
"70","2","C26","","13_60 a 64","1"
"30","1","C14","","14_65 a 69","1"
"14","1","C16","","10_45 a 49","4"
"02","2","N12","","14_65 a 69","1"
"46","1","J96","","14_65 a 69","3"
"62","2","L03","","17_80 y más","1"
"50","1","I60","","15_70 a 74","1"
"30","1","K55","","08_35 a 39","1"
"18","2","C50","","11_50 a 54","14"
"02","2","I35","","14_65 a 69","1"
"22","1","G61","","17_80 y más","1"
"06","1","R04","","13_60 a 64","3"
"82","2","J15","","02_1 a 9","1"
"22","2","J84","","14_65 a 69","1"
"26","2","J96","","13_60 a 64","2"
"70","1","V18","","16_75 a 79","1"
"22","1","C18","","07_30 a 34","1"
"90","2","J44","","13_60 a 64","4"
"82","2","P77","","01_Menor de 1 año","7"
"30","1","E11","","12_55 a 59","1"
"06","1","C91","","10_45 a 49","3"
"62","2","I20","","14_65 a 69","1"
"78","1","Q24","","02_1 a 9","1"
"18","2","R99","","11_50 a 54","6"
"42","1","G40","","07_30 a 34","1"
"82","1","C34","","10_45 a 49","19"
"99","1","X95","","08_35 a 39","3"
"22","1","C71","","03_10 a 14","1"
"54","1","C20","","13_60 a 64","4"
"38","1","V27","","04_15 a 19","1"
"74","2","I24","","16_75 a 79","1"
"26","1","K72","","12_55 a 59","3"
"30","1","C80","","06_25 a 29","1"
"14","1","K50","","14_65 a 69","1"
"38","2","E14","","15_70 a 74","9"
"58","2","I10","","17_80 y más","7"
"18","1","C20","","17_80 y más","2"
"66","2","C85","","17_80 y más","3"
"50","2","I69","","16_75 a 79","5"
"06","2","I63","","10_45 a 49","1"
"90","1","I51","","05_20 a 24","1"
"50","2","C55","","14_65 a 69","3"
"90","2","I73","","13_60 a 64","1"
"26","2","R98","","11_50 a 54","1"
"34","2","E11","","10_45 a 49","2"
"02","2","I51","","12_55 a 59","2"
"82","2","N19","","14_65 a 69","5"
"30","2","C54","","10_45 a 49","1"
"90","2","I64","","07_30 a 34","1"
"70","1","W83","","01_Menor de 1 año","2"
"74","2","C71","","09_40 a 44","1"
"74","2","C20","","09_40 a 44","1"
"22","2","V89","","06_25 a 29","1"
"42","1","R96","","16_75 a 79","1"
"90","2","N17","","16_75 a 79","2"
"74","2","K56","","17_80 y más","5"
"06","1","B67","","15_70 a 74","1"
"54","2","K92","","11_50 a 54","1"
"86","2","C53","","10_45 a 49","1"
"02","1","C11","","08_35 a 39","1"
"38","2","I47","","12_55 a 59","2"
"70","1","W73","","02_1 a 9","1"
"86","1","J81","","16_75 a 79","2"
"82","1","I47","","14_65 a 69","2"
"50","1","Y26","","13_60 a 64","1"
"66","1","K72","","14_65 a 69","8"
"62","1","R98","","11_50 a 54","9"
"50","1","E15","","17_80 y más","1"
"62","1","J96","","13_60 a 64","2"
"34","1","X70","","06_25 a 29","6"
"02","1","J98","","14_65 a 69","61"
"06","2","K74","","09_40 a 44","2"
"82","2","D41","","16_75 a 79","1"
"22","2","C96","","16_75 a 79","1"
"58","1","X95","","05_20 a 24","1"
"14","2","D70","","15_70 a 74","1"
"86","2","B57","","10_45 a 49","1"
"50","1","K65","","15_70 a 74","3"
"54","1","E14","","11_50 a 54","7"
"34","1","I61","","10_45 a 49","4"
"46","1","G30","","17_80 y más","2"
"06","1","I25","","13_60 a 64","79"
"14","1","I69","","13_60 a 64","1"
"78","1","P21","","01_Menor de 1 año","1"
"46","1","X59","","05_20 a 24","1"
"82","2","I45","","16_75 a 79","3"
"34","1","C25","","13_60 a 64","2"
"90","1","C25","","10_45 a 49","1"
"78","1","V17","","17_80 y más","1"
"22","2","I73","","17_80 y más","3"
"22","2","C23","","13_60 a 64","1"
"82","2","I38","","15_70 a 74","2"
"22","2","C90","","15_70 a 74","2"
"54","2","C18","","16_75 a 79","6"
"42","2","C64","","12_55 a 59","1"
"74","1","I49","","12_55 a 59","1"
"70","2","M84","","17_80 y más","1"
"78","2","E84","","05_20 a 24","1"
"30","1","F10","","08_35 a 39","1"
"74","1","C18","","16_75 a 79","3"
"26","1","C80","","17_80 y más","7"
"82","2","Y24","","05_20 a 24","2"
"22","1","D38","","14_65 a 69","2"
"66","1","V09","","05_20 a 24","1"
"14","1","C24","","10_45 a 49","1"
"90","1","E14","","12_55 a 59","16"
"58","1","Y34","","17_80 y más","1"
"66","1","G30","","16_75 a 79","3"
"14","1","V13","","06_25 a 29","1"
"14","1","E46","","15_70 a 74","1"
"18","2","K70","","11_50 a 54","2"
"62","1","R99","","15_70 a 74","15"
"90","1","K74","","09_40 a 44","1"
"62","2","C56","","14_65 a 69","1"
"26","2","A81","","14_65 a 69","1"
"02","2","L98","","17_80 y más","30"
"38","1","B20","","11_50 a 54","2"
"26","1","C64","","12_55 a 59","1"
"06","1","C21","","16_75 a 79","1"
"18","2","C85","","11_50 a 54","1"
"06","1","G21","","14_65 a 69","1"
"82","1","I21","","16_75 a 79","98"
"02","2","C31","","17_80 y más","2"
"42","2","I33","","12_55 a 59","1"
"42","1","P05","","01_Menor de 1 año","1"
"54","2","A16","","07_30 a 34","1"
"34","1","E14","","14_65 a 69","9"
"70","2","C22","","11_50 a 54","1"
"02","1","C95","","11_50 a 54","1"
"66","1","I67","","15_70 a 74","1"
"42","2","W78","","17_80 y más","1"
"50","2","C55","","10_45 a 49","2"
"22","2","I64","","14_65 a 69","7"
"90","1","N49","","17_80 y más","1"
"90","1","C67","","12_55 a 59","1"
"50","1","I50","","10_45 a 49","2"
"74","2","I25","","12_55 a 59","1"
"14","2","I10","","14_65 a 69","4"
"82","2","Q05","","03_10 a 14","1"
"42","2","I42","","04_15 a 19","1"
"74","2","C37","","12_55 a 59","1"
"34","2","P36","","01_Menor de 1 año","8"
"90","2","L90","","14_65 a 69","1"
"82","1","E14","","07_30 a 34","1"
"26","2","C73","","17_80 y más","1"
"14","2","J46","","17_80 y más","1"
"18","1","C16","","11_50 a 54","5"
"70","1","X08","","07_30 a 34","1"
"06","1","C09","","10_45 a 49","3"
"22","2","C56","","12_55 a 59","2"
"38","1","X99","","10_45 a 49","1"
"86","1","I47","","99_Sin especificar","1"
"14","1","C43","","08_35 a 39","1"
"06","1","X84","","04_15 a 19","7"
"66","1","C90","","16_75 a 79","1"
"82","1","J43","","15_70 a 74","2"
"90","1","C62","","07_30 a 34","1"
"62","2","C55","","17_80 y más","4"
"82","2","E15","","16_75 a 79","1"
"34","2","D37","","17_80 y más","1"
"66","2","X93","","08_35 a 39","1"
"66","1","Q28","","01_Menor de 1 año","1"
"02","2","A09","","10_45 a 49","1"
"82","2","C44","","10_45 a 49","1"
"06","1","J80","","12_55 a 59","1"
"26","2","C18","","13_60 a 64","1"
"70","2","C56","","14_65 a 69","4"
"90","1","J18","","16_75 a 79","14"
"50","1","J18","","02_1 a 9","2"
"06","1","Y34","","06_25 a 29","19"
"14","2","I69","","11_50 a 54","1"
"22","2","D70","","16_75 a 79","1"
"10","2","C55","","10_45 a 49","3"
"50","2","K56","","13_60 a 64","2"
"66","1","C22","","15_70 a 74","6"
"14","1","I48","","14_65 a 69","1"
"62","1","C41","","13_60 a 64","1"
"38","2","C92","","14_65 a 69","1"
"34","2","I12","","17_80 y más","1"
"14","2","C24","","15_70 a 74","4"
"06","2","E87","","17_80 y más","22"
"06","2","I67","","09_40 a 44","1"
"58","1","R98","","10_45 a 49","1"
"14","2","G12","","15_70 a 74","1"
"86","2","E43","","99_Sin especificar","1"
"22","2","C50","","06_25 a 29","2"
"14","1","K83","","10_45 a 49","1"
"02","2","D18","","01_Menor de 1 año","1"
"06","2","C97","","15_70 a 74","10"
"38","1","K92","","16_75 a 79","3"
"74","2","E14","","09_40 a 44","1"
"02","1","B37","","01_Menor de 1 año","1"
"30","1","C32","","15_70 a 74","6"
"54","1","V49","","05_20 a 24","16"
"14","1","I20","","10_45 a 49","1"
"66","1","K72","","13_60 a 64","12"
"06","1","R41","","11_50 a 54","1"
"02","2","D44","","15_70 a 74","1"
"66","2","K81","","15_70 a 74","1"
"82","2","Y26","","16_75 a 79","1"
"06","2","I49","","11_50 a 54","14"
"02","2","I38","","15_70 a 74","2"
"02","1","Y33","","17_80 y más","7"
"30","1","C76","","14_65 a 69","2"
"82","1","D38","","16_75 a 79","2"
"26","2","K80","","17_80 y más","1"
"06","1","G91","","04_15 a 19","3"
"62","1","G12","","09_40 a 44","1"
"70","1","C20","","15_70 a 74","1"
"70","1","E14","","13_60 a 64","10"
"90","2","I61","","15_70 a 74","3"
"50","1","J44","","11_50 a 54","11"
"06","2","I80","","17_80 y más","3"
"02","1","G71","","05_20 a 24","1"
"30","1","G93","","17_80 y más","3"
"18","1","E43","","16_75 a 79","2"
"06","9","I64","","17_80 y más","2"
"58","1","J98","","16_75 a 79","1"
"06","2","C25","","14_65 a 69","75"
"34","2","G00","","01_Menor de 1 año","3"
"14","1","K80","","16_75 a 79","2"
"70","1","C71","","09_40 a 44","5"
"22","2","N18","","10_45 a 49","1"
"10","2","I61","","13_60 a 64","1"
"22","1","Y26","","08_35 a 39","1"
"18","2","V59","","04_15 a 19","1"
"02","2","N19","","17_80 y más","69"
"98","1","X74","","04_15 a 19","1"
"46","1","E14","","14_65 a 69","1"
"58","2","X09","","12_55 a 59","1"
"22","1","E03","","01_Menor de 1 año","1"
"30","1","K85","","13_60 a 64","1"
"18","1","I50","","13_60 a 64","8"
"22","1","W87","","07_30 a 34","2"
"46","1","I21","","17_80 y más","8"
"26","1","G93","","12_55 a 59","1"
"74","2","C80","","17_80 y más","5"
"42","2","C71","","09_40 a 44","1"
"38","1","C23","","16_75 a 79","2"
"70","2","Q25","","01_Menor de 1 año","3"
"98","2","I21","","15_70 a 74","1"
"54","1","K92","","10_45 a 49","4"
"86","1","I67","","99_Sin especificar","3"
"82","2","D37","","16_75 a 79","7"
"50","1","W17","","11_50 a 54","1"
"82","1","B24","","13_60 a 64","1"
"66","2","M32","","05_20 a 24","1"
"66","2","J69","","12_55 a 59","2"
"66","2","E43","","03_10 a 14","1"
"74","1","B57","","17_80 y más","4"
"06","1","G12","","09_40 a 44","5"
"66","1","G00","","03_10 a 14","1"
"06","1","I42","","09_40 a 44","4"
"06","2","I82","","13_60 a 64","1"
"34","1","X70","","07_30 a 34","5"
"90","2","I60","","13_60 a 64","1"
"90","2","Y09","","08_35 a 39","1"
"82","1","X59","","16_75 a 79","6"
"50","1","J15","","15_70 a 74","1"
"30","1","I67","","13_60 a 64","3"
"50","2","C24","","14_65 a 69","5"
"14","2","O99","M","07_30 a 34","2"
"18","1","D70","","16_75 a 79","1"
"18","1","E76","","04_15 a 19","1"
"22","2","K42","","12_55 a 59","1"
"70","2","C55","","10_45 a 49","4"
"06","1","C22","","99_Sin especificar","3"
"50","1","G91","","10_45 a 49","1"
"10","2","I50","","14_65 a 69","4"
"38","1","D64","","14_65 a 69","1"
"10","1","K25","","15_70 a 74","1"
"06","1","V49","","11_50 a 54","67"
"14","2","C80","","15_70 a 74","6"
"38","1","A41","","05_20 a 24","2"
"82","1","I48","","11_50 a 54","1"
"06","1","R57","","04_15 a 19","2"
"66","1","D68","","11_50 a 54","1"
"82","9","X73","","05_20 a 24","1"
"02","2","C49","","09_40 a 44","1"
"38","1","F10","","08_35 a 39","2"
"90","1","C07","","13_60 a 64","1"
"74","1","C76","","13_60 a 64","1"
"78","2","C56","","13_60 a 64","2"
"50","1","E66","","12_55 a 59","1"
"94","1","C80","","13_60 a 64","2"
"50","1","N39","","13_60 a 64","1"
"30","1","G80","","06_25 a 29","1"
"46","1","X70","","04_15 a 19","6"
"46","1","C32","","15_70 a 74","1"
"90","2","C22","","15_70 a 74","8"
"14","1","R99","","14_65 a 69","21"
"86","2","J98","","13_60 a 64","2"
"62","1","J44","","12_55 a 59","2"
"22","1","N18","","16_75 a 79","6"
"30","1","V23","","04_15 a 19","7"
"18","1","D41","","16_75 a 79","1"
"50","1","C62","","17_80 y más","1"
"78","1","K74","","14_65 a 69","1"
"14","2","I67","","14_65 a 69","8"
"18","1","M34","","08_35 a 39","1"
"70","1","G35","","12_55 a 59","1"
"54","2","K63","","14_65 a 69","1"
"42","2","J18","","12_55 a 59","3"
"82","2","B57","","14_65 a 69","1"
"82","1","J81","","17_80 y más","25"
"82","1","C91","","03_10 a 14","4"
"34","1","A16","","04_15 a 19","1"
"06","2","W19","","10_45 a 49","1"
"30","1","I67","","15_70 a 74","6"
"26","1","P01","","01_Menor de 1 año","1"
"06","1","R00","","17_80 y más","6"
"54","1","K74","","12_55 a 59","5"
"18","2","I35","","15_70 a 74","1"
"14","2","E16","","13_60 a 64","1"
"99","1","K92","","14_65 a 69","1"
"46","1","Q24","","01_Menor de 1 año","7"
"22","2","J18","","16_75 a 79","30"
"62","2","C55","","10_45 a 49","1"
"30","1","V43","","07_30 a 34","1"
"86","2","R18","","15_70 a 74","1"
"38","2","D37","","13_60 a 64","1"
"46","2","I21","","17_80 y más","7"
"22","2","K85","","12_55 a 59","3"
"86","2","C20","","17_80 y más","2"
"42","2","I38","","16_75 a 79","1"
"10","1","N17","","09_40 a 44","1"
"74","2","K74","","10_45 a 49","1"
"06","2","C73","","13_60 a 64","5"
"86","2","G30","","15_70 a 74","3"
"06","2","B27","","02_1 a 9","1"
"99","1","K76","","10_45 a 49","1"
"22","2","I25","","15_70 a 74","4"
"30","1","K74","","17_80 y más","4"
"62","1","V58","","11_50 a 54","1"
"42","2","D64","","17_80 y más","1"
"90","2","C56","","13_60 a 64","4"
"58","1","C70","","08_35 a 39","1"
"86","1","W80","","05_20 a 24","1"
"66","1","C80","","11_50 a 54","2"
"02","1","E10","","12_55 a 59","4"
"06","2","R18","","15_70 a 74","3"
"58","1","I25","","17_80 y más","2"
"70","1","J81","","14_65 a 69","1"
"06","1","L08","","11_50 a 54","2"
"50","2","P24","","01_Menor de 1 año","4"
"46","1","E87","","12_55 a 59","1"
"26","1","C91","","03_10 a 14","1"
"26","1","F10","","15_70 a 74","2"
"14","2","C23","","17_80 y más","9"
"14","1","C02","","15_70 a 74","4"
"82","1","E75","","14_65 a 69","1"
"22","2","G03","","05_20 a 24","1"
"90","2","C23","","12_55 a 59","4"
"58","1","X59","","07_30 a 34","2"
"06","2","N73","","06_25 a 29","1"
"06","1","Y12","","11_50 a 54","1"
"50","2","A18","","15_70 a 74","1"
"54","2","J30","","14_65 a 69","1"
"18","1","R99","","06_25 a 29","4"
"58","1","K70","","12_55 a 59","7"
"42","1","V58","","07_30 a 34","1"
"54","2","G30","","15_70 a 74","3"
"66","2","I60","","16_75 a 79","1"
"22","2","Q90","","01_Menor de 1 año","1"
"18","1","W87","","07_30 a 34","3"
"06","2","C23","","06_25 a 29","2"
"50","1","G30","","12_55 a 59","1"
"06","2","C38","","10_45 a 49","1"
"46","1","I21","","10_45 a 49","1"
"58","2","C50","","17_80 y más","12"
"66","2","W75","","01_Menor de 1 año","1"
"30","2","C04","","13_60 a 64","1"
"34","1","V24","","04_15 a 19","1"
"34","2","W87","","07_30 a 34","2"
"06","2","I67","","16_75 a 79","119"
"98","1","J18","","15_70 a 74","1"
"66","2","K81","","17_80 y más","3"
"82","2","E12","","16_75 a 79","1"
"02","2","I30","","15_70 a 74","1"
"38","2","V89","","07_30 a 34","1"
"66","1","E14","","12_55 a 59","12"
"14","1","V43","","14_65 a 69","1"
"38","1","N17","","15_70 a 74","1"
"62","1","W10","","12_55 a 59","1"
"14","2","C30","","09_40 a 44","1"
"06","2","I10","","17_80 y más","181"
"66","1","W16","","02_1 a 9","1"
"06","2","M31","","13_60 a 64","1"
"14","2","C21","","13_60 a 64","1"
"02","1","C23","","11_50 a 54","2"
"22","1","Y34","","12_55 a 59","2"
"50","1","I12","","16_75 a 79","2"
"22","2","C26","","14_65 a 69","1"
"70","1","I51","","04_15 a 19","1"
"70","1","E11","","16_75 a 79","6"
"34","2","C25","","11_50 a 54","2"
"06","1","C49","","11_50 a 54","4"
"74","1","I63","","14_65 a 69","1"
