"PROVRES","SEXO","CAUSA","MAT","GRUPEDAD","CUENTA"
"90","1","I51","","10_45 a 49","1"
"14","1","I25","","16_75 a 79","27"
"06","1","C67","","15_70 a 74","70"
"30","2","X70","","06_25 a 29","2"
"18","2","E66","","17_80 y más","1"
"14","2","C85","","08_35 a 39","2"
"14","2","J15","","11_50 a 54","1"
"18","1","I42","","13_60 a 64","3"
"18","1","W74","","05_20 a 24","1"
"38","2","Q22","","03_10 a 14","1"
"26","2","I50","","14_65 a 69","7"
"14","1","W19","","14_65 a 69","1"
"82","1","K85","","12_55 a 59","4"
"90","1","J81","","16_75 a 79","2"
"62","2","V89","","10_45 a 49","1"
"22","1","C14","","16_75 a 79","1"
"42","2","K81","","17_80 y más","1"
"82","2","K58","","15_70 a 74","1"
"06","9","X70","","99_Sin especificar","3"
"18","1","R99","","15_70 a 74","55"
"66","2","C80","","13_60 a 64","4"
"14","2","J18","","14_65 a 69","48"
"34","1","V89","","06_25 a 29","2"
"18","1","G12","","12_55 a 59","1"
"86","2","A41","","17_80 y más","39"
"90","2","X59","","08_35 a 39","1"
"50","2","A17","","01_Menor de 1 año","1"
"82","1","C24","","17_80 y más","4"
"42","2","C25","","16_75 a 79","1"
"82","1","J44","","12_55 a 59","15"
"70","2","C26","","15_70 a 74","1"
"62","1","P29","","01_Menor de 1 año","3"
"70","1","V47","","01_Menor de 1 año","1"
"06","2","I71","","16_75 a 79","7"
"02","1","I24","","15_70 a 74","4"
"50","1","D46","","16_75 a 79","3"
"22","1","E05","","08_35 a 39","1"
"02","1","D41","","15_70 a 74","2"
"42","2","C95","","13_60 a 64","1"
"58","1","Y24","","07_30 a 34","1"
"62","2","G30","","13_60 a 64","1"
"06","1","M06","","17_80 y más","2"
"82","1","C10","","17_80 y más","2"
"90","2","V44","","09_40 a 44","1"
"90","1","I11","","13_60 a 64","2"
"30","1","A41","","11_50 a 54","9"
"90","1","I62","","17_80 y más","1"
"90","1","I99","","16_75 a 79","1"
"78","1","Q33","","01_Menor de 1 año","1"
"66","2","C75","","13_60 a 64","1"
"90","1","E66","","10_45 a 49","1"
"14","1","D84","","11_50 a 54","1"
"90","2","I49","","12_55 a 59","1"
"54","2","G00","","01_Menor de 1 año","2"
"86","1","V89","","14_65 a 69","2"
"02","2","E03","","14_65 a 69","2"
"62","1","I21","","11_50 a 54","3"
"06","1","C10","","16_75 a 79","2"
"06","1","V89","","09_40 a 44","9"
"58","2","C15","","14_65 a 69","2"
"06","2","X76","","12_55 a 59","1"
"34","1","W74","","17_80 y más","1"
"02","2","I24","","14_65 a 69","4"
"06","2","Y19","","11_50 a 54","2"
"46","2","I61","","14_65 a 69","1"
"66","1","I26","","10_45 a 49","2"
"99","2","I50","","99_Sin especificar","1"
"66","1","J90","","17_80 y más","5"
"66","2","J18","","01_Menor de 1 año","4"
"06","1","I49","","04_15 a 19","2"
"86","1","K74","","14_65 a 69","6"
"06","2","D61","","17_80 y más","13"
"14","1","W84","","17_80 y más","5"
"90","1","C85","","16_75 a 79","2"
"50","1","W73","","06_25 a 29","1"
"82","1","C61","","14_65 a 69","33"
"50","2","M06","","12_55 a 59","3"
"30","2","C32","","11_50 a 54","1"
"06","1","C45","","08_35 a 39","1"
"06","2","C50","","16_75 a 79","215"
"06","2","J81","","11_50 a 54","14"
"98","1","X59","","17_80 y más","1"
"82","2","K72","","09_40 a 44","2"
"06","1","W19","","12_55 a 59","2"
"50","1","F03","","16_75 a 79","10"
"66","2","X59","","14_65 a 69","1"
"06","1","D82","","02_1 a 9","2"
"22","2","K59","","09_40 a 44","1"
"06","2","I74","","14_65 a 69","4"
"06","1","Y24","","16_75 a 79","10"
"38","1","F03","","17_80 y más","1"
"54","1","V69","","13_60 a 64","1"
"62","1","V48","","04_15 a 19","1"
"86","2","E46","","17_80 y más","9"
"38","1","F32","","15_70 a 74","1"
"86","2","W74","","12_55 a 59","1"
"90","1","C90","","15_70 a 74","1"
"99","1","I61","","07_30 a 34","1"
"34","1","X74","","14_65 a 69","1"
"14","2","I44","","17_80 y más","10"
"94","1","I35","","17_80 y más","1"
"82","2","M86","","17_80 y más","4"
"06","1","C61","","15_70 a 74","199"
"54","1","K56","","15_70 a 74","2"
"02","1","J15","","15_70 a 74","1"
"90","1","M86","","12_55 a 59","1"
"50","1","P21","","01_Menor de 1 año","7"
"22","2","C53","","15_70 a 74","2"
"82","2","E16","","16_75 a 79","1"
"34","1","K92","","07_30 a 34","1"
"82","1","Y20","","12_55 a 59","5"
"62","1","F03","","12_55 a 59","1"
"54","1","C34","","10_45 a 49","5"
"66","2","I46","","14_65 a 69","8"
"94","2","N19","","15_70 a 74","1"
"18","2","P07","","01_Menor de 1 año","9"
"46","2","K56","","15_70 a 74","1"
"06","2","I67","","08_35 a 39","4"
"30","2","K92","","15_70 a 74","2"
"50","1","C31","","13_60 a 64","1"
"46","2","E87","","17_80 y más","1"
"70","1","J18","","11_50 a 54","1"
"90","1","Y56","","14_65 a 69","1"
"06","2","I27","","07_30 a 34","1"
"46","1","Y34","","10_45 a 49","2"
"02","1","C80","","14_65 a 69","19"
"62","2","I33","","17_80 y más","2"
"06","2","M31","","04_15 a 19","1"
"06","1","B21","","12_55 a 59","6"
"02","1","C24","","12_55 a 59","3"
"62","1","G95","","12_55 a 59","1"
"58","1","X00","","16_75 a 79","1"
"82","1","W23","","02_1 a 9","1"
"38","1","V02","","16_75 a 79","1"
"82","2","D65","","01_Menor de 1 año","1"
"66","1","J81","","10_45 a 49","2"
"74","2","W79","","01_Menor de 1 año","4"
"38","2","I11","","15_70 a 74","3"
"14","1","C41","","15_70 a 74","2"
"58","1","C71","","13_60 a 64","1"
"50","2","E14","","11_50 a 54","5"
"18","2","D64","","16_75 a 79","1"
"38","1","G40","","10_45 a 49","1"
"22","1","P28","","01_Menor de 1 año","5"
"66","2","C51","","16_75 a 79","1"
"34","1","I64","","12_55 a 59","3"
"86","1","C64","","13_60 a 64","3"
"06","1","B23","","11_50 a 54","4"
"86","2","I72","","10_45 a 49","1"
"18","1","V68","","07_30 a 34","1"
"34","2","I10","","13_60 a 64","3"
"82","2","K76","","14_65 a 69","1"
"50","2","D37","","17_80 y más","3"
"18","2","B23","","07_30 a 34","1"
"26","2","I80","","17_80 y más","1"
"90","1","C20","","13_60 a 64","1"
"66","2","A16","","15_70 a 74","3"
"50","2","M32","","15_70 a 74","1"
"06","9","N18","","16_75 a 79","1"
"18","2","D25","","11_50 a 54","1"
"62","2","J69","","13_60 a 64","1"
"50","1","C43","","17_80 y más","2"
"50","2","C48","","16_75 a 79","2"
"30","2","K43","","11_50 a 54","1"
"46","1","N19","","17_80 y más","4"
"78","1","I67","","16_75 a 79","1"
"18","2","Y34","","17_80 y más","5"
"02","1","C09","","12_55 a 59","1"
"22","1","C21","","10_45 a 49","1"
"30","1","I50","","14_65 a 69","22"
"22","2","A41","","12_55 a 59","6"
"42","2","I10","","15_70 a 74","3"
"18","2","K85","","14_65 a 69","1"
"34","2","G40","","11_50 a 54","1"
"82","2","K63","","14_65 a 69","2"
"66","1","Q41","","02_1 a 9","1"
"18","1","C76","","14_65 a 69","3"
"14","1","W85","","06_25 a 29","2"
"26","1","C15","","16_75 a 79","4"
"82","2","W20","","07_30 a 34","1"
"06","2","I47","","15_70 a 74","3"
"06","1","W79","","02_1 a 9","3"
"86","2","C92","","15_70 a 74","1"
"38","2","I21","","17_80 y más","5"
"30","1","E83","","14_65 a 69","1"
"46","1","E86","","13_60 a 64","1"
"98","1","I50","","09_40 a 44","1"
"06","2","Q24","","06_25 a 29","1"
"30","2","C51","","17_80 y más","1"
"70","1","D43","","17_80 y más","2"
"06","2","K55","","15_70 a 74","16"
"06","1","I49","","03_10 a 14","1"
"14","1","I70","","12_55 a 59","1"
"70","2","I64","","15_70 a 74","5"
"66","2","K83","","16_75 a 79","4"
"78","2","C26","","15_70 a 74","1"
"30","2","J15","","11_50 a 54","1"
"82","1","G35","","05_20 a 24","1"
"86","1","J18","","02_1 a 9","3"
"62","1","C85","","16_75 a 79","1"
"62","2","I10","","13_60 a 64","1"
"26","1","M72","","02_1 a 9","1"
"14","1","B23","","08_35 a 39","2"
"58","1","E10","","17_80 y más","2"
"42","2","N18","","14_65 a 69","1"
"74","1","C80","","12_55 a 59","2"
"74","2","N18","","15_70 a 74","4"
"82","1","K13","","17_80 y más","1"
"02","2","K92","","17_80 y más","74"
"30","1","C80","","17_80 y más","23"
"78","2","C53","","11_50 a 54","1"
"22","1","R96","","06_25 a 29","1"
"06","9","R99","","15_70 a 74","1"
"82","1","X73","","12_55 a 59","1"
"62","1","C92","","12_55 a 59","1"
"82","1","V24","","08_35 a 39","4"
"99","1","C61","","11_50 a 54","1"
"82","1","L03","","09_40 a 44","1"
"06","1","L08","","16_75 a 79","17"
"06","2","Q90","","01_Menor de 1 año","9"
"74","1","Q33","","01_Menor de 1 año","1"
"50","2","G03","","11_50 a 54","1"
"02","1","K62","","17_80 y más","2"
"50","2","C53","","14_65 a 69","1"
"14","1","B45","","09_40 a 44","1"
"82","1","C09","","10_45 a 49","1"
"30","1","Q89","","02_1 a 9","1"
"86","1","X95","","09_40 a 44","1"
"58","1","K25","","11_50 a 54","1"
"86","2","B57","","12_55 a 59","1"
"10","1","C64","","14_65 a 69","1"
"02","1","E66","","12_55 a 59","1"
"82","2","I27","","11_50 a 54","1"
"66","2","G40","","07_30 a 34","1"
"58","2","W10","","16_75 a 79","1"
"06","2","J69","","15_70 a 74","25"
"06","1","F01","","17_80 y más","8"
"30","1","V48","","12_55 a 59","1"
"26","1","K26","","14_65 a 69","1"
"82","2","C56","","12_55 a 59","11"
"62","1","K76","","16_75 a 79","1"
"58","1","W13","","10_45 a 49","1"
"34","1","E86","","17_80 y más","3"
"06","2","Y26","","09_40 a 44","2"
"70","1","V03","","02_1 a 9","1"
"06","2","V54","","06_25 a 29","1"
"06","1","Y20","","01_Menor de 1 año","1"
"34","1","W85","","11_50 a 54","1"
"30","1","D65","","13_60 a 64","1"
"82","1","W17","","15_70 a 74","1"
"86","1","I99","","17_80 y más","2"
"06","1","X95","","06_25 a 29","58"
"18","2","Y26","","06_25 a 29","1"
"34","1","V89","","11_50 a 54","1"
"06","1","A41","","08_35 a 39","38"
"46","2","I25","","12_55 a 59","1"
"82","2","G93","","07_30 a 34","2"
"54","2","L98","","13_60 a 64","1"
"82","1","I63","","12_55 a 59","4"
"54","1","N21","","12_55 a 59","1"
"82","1","K65","","15_70 a 74","8"
"82","1","C96","","09_40 a 44","1"
"66","1","G00","","01_Menor de 1 año","1"
"54","1","C91","","14_65 a 69","1"
"06","2","D68","","15_70 a 74","3"
"46","2","J18","","05_20 a 24","2"
"54","2","J96","","15_70 a 74","5"
"50","1","K56","","16_75 a 79","8"
"18","2","D65","","01_Menor de 1 año","1"
"06","1","K63","","08_35 a 39","2"
"14","1","Y24","","05_20 a 24","12"
"82","1","G93","","15_70 a 74","4"
"38","1","I21","","12_55 a 59","2"
"14","1","I21","","09_40 a 44","14"
"26","1","X95","","10_45 a 49","1"
"26","1","R99","","05_20 a 24","1"
"82","2","C68","","07_30 a 34","1"
"02","1","C81","","15_70 a 74","3"
"02","1","J81","","16_75 a 79","7"
"62","1","X74","","13_60 a 64","1"
"14","1","B23","","16_75 a 79","1"
"82","1","D80","","09_40 a 44","1"
"06","1","K85","","05_20 a 24","1"
"82","2","I69","","16_75 a 79","12"
"38","2","B39","","08_35 a 39","1"
"90","2","I21","","99_Sin especificar","1"
"22","2","Y21","","05_20 a 24","1"
"98","1","V68","","06_25 a 29","1"
"06","2","J18","","01_Menor de 1 año","44"
"30","1","C22","","11_50 a 54","2"
"06","2","D86","","13_60 a 64","1"
"06","2","M34","","14_65 a 69","5"
"30","1","E46","","11_50 a 54","1"
"30","2","C91","","01_Menor de 1 año","1"
"06","2","Y21","","12_55 a 59","4"
"46","1","V89","","08_35 a 39","1"
"38","1","K85","","15_70 a 74","1"
"82","1","Y14","","06_25 a 29","1"
"02","1","I62","","17_80 y más","8"
"82","2","M32","","08_35 a 39","2"
"54","2","C73","","13_60 a 64","1"
"06","2","K55","","11_50 a 54","2"
"34","1","I61","","11_50 a 54","5"
"14","2","X70","","15_70 a 74","1"
"30","2","G20","","16_75 a 79","3"
"58","2","B67","","14_65 a 69","1"
"06","1","I11","","14_65 a 69","19"
"74","1","J46","","17_80 y más","1"
"14","2","E86","","17_80 y más","53"
"82","1","V58","","04_15 a 19","2"
"02","1","K65","","08_35 a 39","1"
"22","2","Y34","","04_15 a 19","2"
"26","1","P07","","01_Menor de 1 año","8"
"82","2","E84","","14_65 a 69","1"
"54","1","K72","","09_40 a 44","1"
"86","1","X47","","10_45 a 49","1"
"18","1","E14","","12_55 a 59","7"
"50","2","C95","","12_55 a 59","1"
"14","1","K56","","11_50 a 54","2"
"06","1","G80","","08_35 a 39","3"
"26","1","G93","","04_15 a 19","1"
"90","1","I24","","15_70 a 74","1"
"94","2","F10","","14_65 a 69","1"
"62","1","C91","","02_1 a 9","2"
"34","1","J44","","12_55 a 59","1"
"82","2","C79","","15_70 a 74","1"
"58","2","D32","","15_70 a 74","1"
"30","2","C51","","15_70 a 74","1"
"14","1","C64","","02_1 a 9","1"
"50","1","F17","","16_75 a 79","3"
"06","2","D64","","15_70 a 74","15"
"14","1","K83","","13_60 a 64","2"
"06","2","G62","","12_55 a 59","1"
"02","2","R09","","17_80 y más","15"
"78","2","J18","","09_40 a 44","2"
"86","2","N18","","17_80 y más","8"
"99","1","I49","","13_60 a 64","1"
"62","1","P26","","01_Menor de 1 año","1"
"50","1","N18","","12_55 a 59","5"
"06","1","V27","","04_15 a 19","1"
"62","2","A41","","13_60 a 64","3"
"74","1","C18","","14_65 a 69","3"
"06","1","D68","","10_45 a 49","2"
"06","1","C43","","02_1 a 9","1"
"86","2","B24","","15_70 a 74","1"
"02","1","G96","","13_60 a 64","1"
"82","2","V04","","03_10 a 14","1"
"02","1","C81","","12_55 a 59","2"
"58","1","K85","","14_65 a 69","1"
"66","1","C06","","12_55 a 59","1"
"30","1","R68","","02_1 a 9","1"
"50","2","C49","","09_40 a 44","1"
"30","1","D38","","11_50 a 54","1"
"18","1","E11","","14_65 a 69","5"
"82","2","N18","","10_45 a 49","2"
"02","2","J81","","10_45 a 49","2"
"50","1","I60","","17_80 y más","1"
"90","1","V89","","12_55 a 59","2"
"38","2","D37","","12_55 a 59","1"
"90","1","G40","","06_25 a 29","1"
"30","2","I33","","13_60 a 64","1"
"66","1","C23","","15_70 a 74","2"
"54","1","I50","","13_60 a 64","4"
"74","1","V28","","04_15 a 19","1"
"38","1","E43","","12_55 a 59","1"
"62","2","J84","","16_75 a 79","2"
"78","1","X47","","08_35 a 39","2"
"86","2","C48","","16_75 a 79","2"
"06","1","I64","","14_65 a 69","170"
"14","1","K29","","10_45 a 49","1"
"22","1","E03","","06_25 a 29","1"
"22","2","E83","","05_20 a 24","1"
"82","2","I33","","10_45 a 49","1"
"82","2","C43","","13_60 a 64","3"
"14","1","J18","","05_20 a 24","3"
"06","2","N17","","01_Menor de 1 año","1"
"46","2","A09","","17_80 y más","1"
"62","2","Y17","","05_20 a 24","1"
"22","2","C78","","12_55 a 59","1"
"82","2","V43","","07_30 a 34","1"
"42","1","C71","","15_70 a 74","1"
"14","2","J45","","15_70 a 74","2"
"06","1","C80","","10_45 a 49","19"
"66","1","V53","","07_30 a 34","1"
"06","1","I42","","12_55 a 59","17"
"02","1","C64","","16_75 a 79","14"
"18","2","P78","","01_Menor de 1 año","1"
"50","1","B24","","12_55 a 59","1"
"06","1","G98","","16_75 a 79","1"
"42","2","I10","","16_75 a 79","4"
"82","1","J81","","06_25 a 29","2"
"70","2","I42","","14_65 a 69","1"
"62","2","G40","","02_1 a 9","1"
"90","2","F84","","03_10 a 14","1"
"74","2","X47","","02_1 a 9","1"
"06","2","C32","","11_50 a 54","6"
"90","2","K27","","17_80 y más","1"
"42","1","V47","","12_55 a 59","1"
"82","2","I67","","12_55 a 59","4"
"38","2","B33","","10_45 a 49","1"
"78","1","C22","","16_75 a 79","2"
"46","1","E11","","17_80 y más","1"
"38","1","N19","","10_45 a 49","1"
"82","2","Q75","","02_1 a 9","1"
"02","2","X59","","06_25 a 29","2"
"06","2","D61","","10_45 a 49","2"
"06","2","Y34","","02_1 a 9","3"
"10","2","N17","","17_80 y más","8"
"42","1","V80","","08_35 a 39","2"
"90","1","J18","","01_Menor de 1 año","4"
"14","1","K72","","08_35 a 39","1"
"54","1","G04","","11_50 a 54","1"
"06","2","Y09","","02_1 a 9","2"
"38","1","N04","","13_60 a 64","1"
"02","1","C90","","12_55 a 59","1"
"18","1","C22","","15_70 a 74","2"
"02","1","G62","","15_70 a 74","6"
"22","1","J18","","06_25 a 29","2"
"10","1","E14","","11_50 a 54","3"
"82","1","C45","","14_65 a 69","4"
"82","2","I26","","09_40 a 44","1"
"30","1","K72","","12_55 a 59","6"
"34","2","E86","","16_75 a 79","1"
"90","1","I38","","16_75 a 79","1"
"30","1","I77","","17_80 y más","3"
"06","1","K72","","08_35 a 39","10"
"14","1","C61","","12_55 a 59","4"
"06","2","X84","","15_70 a 74","2"
"74","2","I11","","16_75 a 79","5"
"30","1","V26","","10_45 a 49","1"
"86","1","Y34","","04_15 a 19","2"
"66","1","I64","","10_45 a 49","4"
"06","1","E87","","14_65 a 69","2"
"54","1","C48","","14_65 a 69","1"
"30","1","G93","","09_40 a 44","1"
"34","1","K57","","17_80 y más","1"
"46","1","X74","","06_25 a 29","1"
"54","2","C92","","14_65 a 69","2"
"70","2","O99","M","05_20 a 24","1"
"54","2","K55","","16_75 a 79","4"
"99","1","I61","","13_60 a 64","1"
"62","1","J69","","13_60 a 64","1"
"18","2","J22","","02_1 a 9","1"
"18","2","R98","","09_40 a 44","1"
"38","2","D69","","11_50 a 54","2"
"06","2","G93","","03_10 a 14","2"
"50","2","I26","","15_70 a 74","1"
"66","1","X94","","04_15 a 19","1"
"06","1","C18","","05_20 a 24","3"
"98","2","W84","","17_80 y más","1"
"30","2","J96","","01_Menor de 1 año","1"
"22","1","R54","","17_80 y más","1"
"26","2","I49","","17_80 y más","11"
"02","2","I51","","09_40 a 44","1"
"34","1","V28","","11_50 a 54","1"
"90","2","C17","","16_75 a 79","1"
"46","1","G93","","06_25 a 29","1"
"06","2","K72","","16_75 a 79","18"
"66","1","N39","","17_80 y más","8"
"26","2","I67","","17_80 y más","2"
"90","2","K76","","17_80 y más","6"
"06","1","C83","","17_80 y más","1"
"66","1","I51","","16_75 a 79","3"
"62","1","K56","","14_65 a 69","1"
"30","1","W30","","10_45 a 49","1"
"86","1","Y24","","11_50 a 54","1"
"99","1","B23","","08_35 a 39","1"
"18","1","Y24","","04_15 a 19","1"
"06","1","D38","","12_55 a 59","4"
"26","1","R99","","12_55 a 59","2"
"82","2","W40","","17_80 y más","3"
"82","1","Y21","","04_15 a 19","5"
"02","1","G62","","13_60 a 64","4"
"90","1","I49","","05_20 a 24","2"
"06","1","J86","","16_75 a 79","5"
"90","2","D64","","16_75 a 79","1"
"10","2","V29","","04_15 a 19","1"
"06","2","F01","","17_80 y más","18"
"34","1","K35","","11_50 a 54","1"
"66","2","B20","","13_60 a 64","2"
"14","2","I47","","09_40 a 44","9"
"66","2","C50","","10_45 a 49","5"
"18","2","I64","","13_60 a 64","10"
"82","1","R96","","11_50 a 54","14"
"22","1","Y33","","10_45 a 49","1"
"22","1","B20","","08_35 a 39","2"
"90","1","A19","","09_40 a 44","1"
"06","2","X38","","13_60 a 64","1"
"10","2","I10","","17_80 y más","9"
"94","1","R98","","12_55 a 59","1"
"22","1","V19","","17_80 y más","1"
"02","1","I42","","16_75 a 79","13"
"58","2","K85","","16_75 a 79","1"
"38","1","C15","","14_65 a 69","1"
"82","1","Y28","","09_40 a 44","3"
"18","2","P20","","01_Menor de 1 año","1"
"58","2","I13","","16_75 a 79","1"
"18","1","I13","","15_70 a 74","1"
"58","2","F32","","09_40 a 44","1"
"02","9","V29","","99_Sin especificar","1"
"34","1","I34","","07_30 a 34","1"
"54","1","C67","","17_80 y más","1"
"58","1","I86","","16_75 a 79","1"
"46","2","G61","","08_35 a 39","1"
"70","1","I49","","15_70 a 74","3"
"86","2","A41","","10_45 a 49","3"
"22","1","K25","","14_65 a 69","2"
"50","1","K74","","08_35 a 39","2"
"58","2","P94","","01_Menor de 1 año","1"
"22","1","C38","","12_55 a 59","1"
"86","1","I21","","99_Sin especificar","2"
"06","2","I64","","11_50 a 54","19"
"06","1","Y09","","01_Menor de 1 año","1"
"74","1","B24","","06_25 a 29","1"
"50","1","R10","","17_80 y más","2"
"42","2","J18","","10_45 a 49","2"
"22","2","V29","","07_30 a 34","1"
"34","1","K92","","13_60 a 64","1"
"38","2","D43","","06_25 a 29","1"
"30","1","N19","","14_65 a 69","2"
"86","1","P91","","01_Menor de 1 año","3"
"90","2","N39","","16_75 a 79","4"
"30","1","J18","","05_20 a 24","3"
"34","1","K74","","14_65 a 69","4"
"06","1","X59","","06_25 a 29","75"
"62","1","I49","","15_70 a 74","7"
"54","1","J96","","14_65 a 69","5"
"18","1","C16","","08_35 a 39","1"
"14","1","P00","","01_Menor de 1 año","1"
"54","1","E14","","16_75 a 79","13"
"70","2","E86","","16_75 a 79","1"
"90","1","C22","","16_75 a 79","10"
"70","2","I49","","07_30 a 34","1"
"82","1","V48","","05_20 a 24","7"
"10","2","V24","","10_45 a 49","1"
"54","2","C95","","16_75 a 79","1"
"02","1","J98","","13_60 a 64","10"
"26","1","K74","","09_40 a 44","1"
"50","1","J09","","07_30 a 34","1"
"82","1","G09","","06_25 a 29","1"
"90","1","I10","","13_60 a 64","3"
"18","1","C80","","12_55 a 59","4"
"82","1","G30","","13_60 a 64","3"
"90","1","I63","","13_60 a 64","1"
"62","1","B24","","08_35 a 39","1"
"46","2","P54","","01_Menor de 1 año","1"
"26","2","I26","","17_80 y más","2"
"74","1","W69","","04_15 a 19","1"
"66","1","N19","","15_70 a 74","4"
"82","1","C90","","08_35 a 39","1"
"74","1","G30","","17_80 y más","5"
"06","1","C04","","17_80 y más","9"
"30","1","I10","","11_50 a 54","1"
"14","1","V27","","07_30 a 34","5"
"02","1","C01","","13_60 a 64","1"
"02","1","N17","","04_15 a 19","1"
"06","2","A41","","11_50 a 54","75"
"66","1","C85","","12_55 a 59","1"
"14","2","I49","","15_70 a 74","43"
"26","2","C16","","14_65 a 69","3"
"82","1","K22","","16_75 a 79","1"
"02","2","I05","","11_50 a 54","1"
"46","1","J81","","17_80 y más","1"
"06","1","R00","","13_60 a 64","1"
"22","1","C92","","06_25 a 29","1"
"22","2","Y83","","15_70 a 74","3"
"90","1","C18","","12_55 a 59","1"
"06","1","K65","","11_50 a 54","7"
"34","2","W01","","14_65 a 69","1"
"06","2","G03","","16_75 a 79","2"
"06","1","V97","","11_50 a 54","1"
"06","9","R99","","13_60 a 64","1"
"50","2","N17","","10_45 a 49","1"
"06","9","J96","","99_Sin especificar","2"
"50","2","C20","","15_70 a 74","5"
"62","1","J98","","17_80 y más","7"
"82","1","C43","","13_60 a 64","3"
"50","2","C90","","13_60 a 64","4"
"06","2","I64","","08_35 a 39","1"
"14","1","J15","","15_70 a 74","14"
"70","1","I67","","17_80 y más","6"
"14","2","I44","","11_50 a 54","1"
"06","2","W80","","12_55 a 59","2"
"02","2","X47","","10_45 a 49","1"
"14","2","X70","","16_75 a 79","1"
"10","2","C50","","11_50 a 54","2"
"50","2","C26","","15_70 a 74","1"
"50","1","Y17","","10_45 a 49","1"
"06","1","G61","","11_50 a 54","2"
"06","1","V89","","16_75 a 79","3"
"10","2","E14","","10_45 a 49","1"
"46","2","E43","","17_80 y más","1"
"50","1","I60","","02_1 a 9","1"
"06","1","P36","","01_Menor de 1 año","102"
"70","2","Y83","","01_Menor de 1 año","1"
"06","1","D70","","14_65 a 69","3"
"30","1","C02","","14_65 a 69","2"
"90","1","C25","","13_60 a 64","8"
"66","2","J22","","06_25 a 29","1"
"54","1","V03","","10_45 a 49","1"
"90","2","E34","","10_45 a 49","1"
"18","1","C80","","11_50 a 54","1"
"54","2","J84","","14_65 a 69","1"
"82","1","W19","","17_80 y más","3"
"38","1","K92","","06_25 a 29","1"
"82","1","F03","","14_65 a 69","1"
"02","1","X95","","10_45 a 49","1"
"82","1","F10","","09_40 a 44","1"
"02","1","P23","","01_Menor de 1 año","2"
"38","1","C17","","16_75 a 79","1"
"46","1","N18","","06_25 a 29","1"
"42","2","C90","","14_65 a 69","1"
"58","2","A41","","12_55 a 59","1"
"14","2","P24","","01_Menor de 1 año","1"
"66","2","G20","","16_75 a 79","1"
"30","1","K70","","17_80 y más","1"
"90","2","I11","","12_55 a 59","1"
"10","1","I95","","17_80 y más","2"
"74","1","J44","","16_75 a 79","4"
"06","1","A15","","12_55 a 59","1"
"58","1","K65","","16_75 a 79","1"
"54","1","J69","","16_75 a 79","1"
"26","2","C18","","10_45 a 49","1"
"10","2","E14","","17_80 y más","7"
"22","1","V87","","04_15 a 19","1"
"02","1","I60","","06_25 a 29","1"
"54","2","C25","","14_65 a 69","3"
"06","1","C16","","09_40 a 44","14"
"14","1","C92","","02_1 a 9","1"
"38","2","I60","","11_50 a 54","1"
"02","1","K55","","14_65 a 69","5"
"50","2","A48","","17_80 y más","1"
"02","1","C61","","11_50 a 54","1"
"06","1","C76","","08_35 a 39","2"
"54","1","C61","","14_65 a 69","9"
"06","2","C07","","17_80 y más","6"
"26","1","X99","","06_25 a 29","4"
"14","2","A41","","11_50 a 54","4"
"02","2","C25","","11_50 a 54","9"
"14","1","C71","","07_30 a 34","3"
"02","2","Y26","","16_75 a 79","1"
"99","1","J93","","13_60 a 64","1"
"26","1","K92","","08_35 a 39","2"
"98","1","X31","","10_45 a 49","1"
"90","1","Q39","","01_Menor de 1 año","3"
"14","1","I62","","17_80 y más","6"
"78","1","I10","","11_50 a 54","1"
"30","2","J69","","12_55 a 59","1"
"34","2","G80","","10_45 a 49","1"
"14","2","B20","","12_55 a 59","1"
"62","1","F10","","07_30 a 34","1"
"30","1","G20","","17_80 y más","1"
"70","2","C54","","13_60 a 64","1"
"90","1","J84","","16_75 a 79","3"
"06","9","L89","","99_Sin especificar","1"
"82","2","Y83","","13_60 a 64","2"
"66","1","E86","","12_55 a 59","1"
"46","2","J18","","10_45 a 49","1"
"54","1","J44","","13_60 a 64","13"
"90","1","Y33","","03_10 a 14","1"
"22","2","I61","","09_40 a 44","4"
"42","1","E14","","15_70 a 74","4"
"66","1","J15","","16_75 a 79","1"
"78","1","C34","","10_45 a 49","2"
"66","1","A41","","16_75 a 79","16"
"78","1","C90","","13_60 a 64","1"
"42","2","I61","","14_65 a 69","1"
"78","2","J12","","01_Menor de 1 año","1"
"18","2","J18","","09_40 a 44","1"
"54","1","I10","","08_35 a 39","1"
"38","2","N18","","08_35 a 39","1"
"06","2","C14","","16_75 a 79","1"
"86","1","N17","","15_70 a 74","2"
"82","1","A41","","02_1 a 9","2"
"26","1","C61","","16_75 a 79","9"
"82","1","V43","","13_60 a 64","1"
"14","1","C23","","14_65 a 69","1"
"22","2","G93","","02_1 a 9","2"
"86","1","W74","","10_45 a 49","1"
"06","1","J47","","16_75 a 79","1"
"06","1","C32","","16_75 a 79","34"
"74","2","I35","","14_65 a 69","1"
"70","1","J22","","15_70 a 74","1"
"14","1","C97","","13_60 a 64","3"
"14","2","R09","","02_1 a 9","3"
"34","1","L89","","17_80 y más","1"
"18","2","R18","","09_40 a 44","1"
"62","2","C25","","15_70 a 74","6"
"58","2","X70","","04_15 a 19","2"
"14","1","V04","","13_60 a 64","1"
"86","2","I63","","14_65 a 69","1"
"82","2","K73","","17_80 y más","1"
"66","2","J18","","09_40 a 44","3"
"66","2","J81","","17_80 y más","16"
