"PROVRES","SEXO","CAUSA","MAT","GRUPEDAD","CUENTA"
"42","1","C34","","11_50 a 54","11"
"90","2","X08","","04_15 a 19","1"
"26","1","K92","","14_65 a 69","2"
"66","2","L89","","15_70 a 74","1"
"50","2","I85","","15_70 a 74","1"
"10","1","A41","","17_80 y más","19"
"34","1","V28","","14_65 a 69","1"
"66","2","A41","","13_60 a 64","3"
"06","2","W74","","17_80 y más","2"
"06","2","Y09","","04_15 a 19","1"
"38","2","C16","","10_45 a 49","2"
"90","1","M05","","16_75 a 79","1"
"86","1","Y26","","15_70 a 74","1"
"22","1","J81","","11_50 a 54","1"
"90","1","W84","","09_40 a 44","1"
"90","1","J86","","15_70 a 74","1"
"38","1","K40","","11_50 a 54","1"
"02","1","C73","","16_75 a 79","1"
"06","1","K92","","12_55 a 59","39"
"06","1","G12","","15_70 a 74","7"
"78","1","Y28","","05_20 a 24","1"
"82","1","E86","","16_75 a 79","8"
"06","2","W84","","01_Menor de 1 año","16"
"22","2","D64","","14_65 a 69","1"
"54","2","C23","","16_75 a 79","1"
"74","1","E10","","16_75 a 79","1"
"06","1","V18","","14_65 a 69","1"
"66","2","N18","","11_50 a 54","2"
"98","1","C61","","14_65 a 69","1"
"14","2","Q77","","01_Menor de 1 año","3"
"50","1","V80","","05_20 a 24","1"
"26","1","I71","","12_55 a 59","1"
"62","1","A81","","13_60 a 64","1"
"82","1","F06","","16_75 a 79","1"
"82","2","R57","","09_40 a 44","1"
"50","2","I08","","06_25 a 29","1"
"02","2","D37","","15_70 a 74","4"
"34","2","C34","","11_50 a 54","2"
"54","2","I26","","15_70 a 74","2"
"50","1","K55","","15_70 a 74","2"
"66","2","C56","","15_70 a 74","2"
"38","2","A41","","15_70 a 74","8"
"02","1","I80","","17_80 y más","3"
"86","1","E86","","15_70 a 74","4"
"06","1","G31","","11_50 a 54","2"
"26","1","X74","","14_65 a 69","2"
"58","1","Y34","","14_65 a 69","1"
"34","2","J69","","01_Menor de 1 año","3"
"54","2","C57","","16_75 a 79","1"
"82","2","G80","","03_10 a 14","1"
"98","1","I31","","12_55 a 59","1"
"62","2","V49","","05_20 a 24","1"
"06","1","J45","","16_75 a 79","9"
"70","2","C25","","15_70 a 74","2"
"74","1","I47","","17_80 y más","2"
"90","1","W74","","04_15 a 19","1"
"38","2","I67","","16_75 a 79","2"
"06","1","L97","","12_55 a 59","1"
"58","2","C85","","17_80 y más","3"
"82","2","I60","","07_30 a 34","2"
"14","1","J69","","16_75 a 79","12"
"02","2","C53","","16_75 a 79","6"
"42","1","V43","","08_35 a 39","1"
"06","1","C45","","09_40 a 44","1"
"94","1","J81","","09_40 a 44","1"
"42","1","I61","","15_70 a 74","2"
"22","2","C43","","02_1 a 9","1"
"14","2","C81","","17_80 y más","3"
"90","1","G82","","07_30 a 34","1"
"54","2","C34","","12_55 a 59","6"
"02","2","I10","","17_80 y más","70"
"90","1","I82","","16_75 a 79","1"
"14","1","Y83","","10_45 a 49","2"
"66","2","I11","","16_75 a 79","2"
"90","1","V23","","03_10 a 14","1"
"06","1","Y28","","05_20 a 24","8"
"98","1","K70","","17_80 y más","1"
"34","2","I25","","10_45 a 49","1"
"06","2","M34","","08_35 a 39","2"
"06","2","K76","","12_55 a 59","3"
"70","2","N39","","15_70 a 74","5"
"22","1","I35","","17_80 y más","1"
"66","1","F10","","06_25 a 29","1"
"74","1","I64","","10_45 a 49","1"
"66","2","I05","","13_60 a 64","1"
"54","2","C53","","09_40 a 44","2"
"14","1","I63","","16_75 a 79","5"
"86","1","I33","","11_50 a 54","1"
"26","1","R98","","05_20 a 24","1"
"74","2","B57","","12_55 a 59","1"
"06","2","I11","","17_80 y más","231"
"50","2","I51","","12_55 a 59","1"
"78","1","C34","","08_35 a 39","1"
"18","2","C54","","16_75 a 79","1"
"42","1","K74","","08_35 a 39","1"
"18","1","X70","","14_65 a 69","3"
"78","2","C54","","13_60 a 64","1"
"02","2","I61","","01_Menor de 1 año","1"
"78","1","I10","","09_40 a 44","1"
"06","1","W34","","14_65 a 69","1"
"86","1","C15","","16_75 a 79","5"
"82","2","C44","","17_80 y más","5"
"22","2","A81","","11_50 a 54","1"
"02","1","D75","","17_80 y más","3"
"02","1","I06","","15_70 a 74","3"
"70","1","C97","","14_65 a 69","1"
"06","1","W80","","99_Sin especificar","1"
"06","2","C79","","13_60 a 64","3"
"14","2","C51","","14_65 a 69","1"
"14","1","I25","","13_60 a 64","25"
"14","2","L93","","05_20 a 24","1"
"74","1","C24","","15_70 a 74","1"
"90","1","C61","","12_55 a 59","5"
"14","1","I38","","16_75 a 79","2"
"78","2","D37","","17_80 y más","1"
"14","1","C95","","12_55 a 59","2"
"06","1","G62","","07_30 a 34","1"
"50","1","W19","","16_75 a 79","2"
"34","1","J69","","01_Menor de 1 año","4"
"82","1","I49","","15_70 a 74","19"
"46","2","C56","","12_55 a 59","1"
"34","2","I10","","16_75 a 79","3"
"14","1","Y21","","02_1 a 9","1"
"18","2","X09","","14_65 a 69","1"
"14","2","Q23","","01_Menor de 1 año","5"
"02","1","C15","","12_55 a 59","9"
"02","1","C02","","16_75 a 79","2"
"06","2","M05","","15_70 a 74","3"
"10","2","C53","","11_50 a 54","1"
"42","2","V43","","12_55 a 59","2"
"06","2","B00","","11_50 a 54","1"
"14","1","D43","","13_60 a 64","3"
"14","1","K35","","14_65 a 69","1"
"62","1","A41","","13_60 a 64","2"
"50","2","R96","","17_80 y más","7"
"90","1","E86","","15_70 a 74","3"
"86","1","I49","","17_80 y más","6"
"66","1","C62","","06_25 a 29","1"
"02","1","C18","","16_75 a 79","68"
"06","1","Y33","","06_25 a 29","5"
"70","1","R99","","16_75 a 79","2"
"82","2","C48","","17_80 y más","2"
"46","2","K81","","14_65 a 69","1"
"82","1","V43","","05_20 a 24","1"
"02","1","J96","","09_40 a 44","4"
"82","2","K59","","17_80 y más","2"
"02","2","C43","","10_45 a 49","3"
"50","1","N10","","14_65 a 69","1"
"62","1","C34","","10_45 a 49","4"
"82","2","G20","","12_55 a 59","1"
"14","1","V03","","12_55 a 59","1"
"14","1","I60","","14_65 a 69","7"
"14","1","X59","","03_10 a 14","3"
"06","2","J84","","14_65 a 69","13"
"14","1","I61","","11_50 a 54","14"
"06","2","X09","","03_10 a 14","3"
"18","1","C20","","10_45 a 49","1"
"66","2","J84","","16_75 a 79","3"
"66","1","C16","","15_70 a 74","8"
"66","1","V89","","06_25 a 29","4"
"58","1","Y09","","11_50 a 54","1"
"38","2","N39","","16_75 a 79","4"
"26","1","C15","","13_60 a 64","4"
"26","1","K83","","15_70 a 74","1"
"82","2","K86","","17_80 y más","2"
"06","2","K92","","08_35 a 39","1"
"98","1","V92","","99_Sin especificar","2"
"86","1","R95","","01_Menor de 1 año","3"
"02","1","K22","","16_75 a 79","1"
"42","1","C34","","15_70 a 74","21"
"06","2","R10","","04_15 a 19","1"
"62","1","X09","","07_30 a 34","1"
"54","2","P23","","01_Menor de 1 año","2"
"82","1","G91","","02_1 a 9","2"
"38","1","I64","","16_75 a 79","15"
"18","2","I25","","16_75 a 79","2"
"90","2","C78","","02_1 a 9","1"
"90","2","I70","","16_75 a 79","1"
"82","2","I81","","17_80 y más","1"
"34","2","E88","","12_55 a 59","1"
"06","1","X73","","09_40 a 44","1"
"50","2","D75","","16_75 a 79","1"
"02","2","C91","","13_60 a 64","2"
"42","2","I21","","16_75 a 79","8"
"66","2","G00","","04_15 a 19","1"
"14","1","I85","","09_40 a 44","2"
"50","2","I47","","10_45 a 49","1"
"54","2","K65","","14_65 a 69","1"
"50","1","X70","","10_45 a 49","4"
"38","2","I50","","05_20 a 24","1"
"86","2","E11","","15_70 a 74","2"
"06","1","V59","","09_40 a 44","1"
"46","2","R99","","02_1 a 9","1"
"38","1","I31","","10_45 a 49","1"
"34","1","I67","","13_60 a 64","3"
"98","1","A16","","12_55 a 59","1"
"14","1","K72","","12_55 a 59","15"
"38","2","Q24","","01_Menor de 1 año","12"
"06","2","W84","","12_55 a 59","2"
"30","1","E10","","17_80 y más","2"
"66","2","I42","","13_60 a 64","2"
"14","1","J21","","01_Menor de 1 año","7"
"50","1","I22","","17_80 y más","1"
"86","2","B24","","01_Menor de 1 año","1"
"18","1","R99","","13_60 a 64","34"
"02","2","Y83","","17_80 y más","24"
"02","1","K76","","14_65 a 69","3"
"22","1","G03","","13_60 a 64","1"
"90","2","K26","","17_80 y más","1"
"62","2","K74","","16_75 a 79","2"
"26","1","C24","","15_70 a 74","1"
"50","2","E10","","09_40 a 44","1"
"82","2","I50","","15_70 a 74","43"
"14","1","R09","","14_65 a 69","48"
"06","2","I49","","06_25 a 29","3"
"06","1","D37","","12_55 a 59","4"
"06","2","C04","","15_70 a 74","3"
"06","1","C73","","08_35 a 39","1"
"54","1","J96","","11_50 a 54","3"
"46","2","A41","","10_45 a 49","3"
"06","1","R68","","15_70 a 74","1"
"62","1","D76","","03_10 a 14","1"
"06","1","I80","","14_65 a 69","1"
"10","1","P22","","01_Menor de 1 año","8"
"82","2","C95","","05_20 a 24","1"
"90","1","B37","","11_50 a 54","1"
"14","2","A41","","16_75 a 79","21"
"06","2","E14","","05_20 a 24","4"
"34","2","E11","","17_80 y más","14"
"30","2","I20","","17_80 y más","1"
"50","1","C16","","08_35 a 39","2"
"02","2","I48","","14_65 a 69","4"
"14","2","J69","","14_65 a 69","5"
"86","2","J69","","13_60 a 64","2"
"58","1","X95","","04_15 a 19","2"
"34","1","I13","","15_70 a 74","3"
"86","2","J45","","12_55 a 59","1"
"30","1","A41","","09_40 a 44","2"
"42","1","K74","","16_75 a 79","3"
"26","1","N19","","15_70 a 74","6"
"74","1","V23","","04_15 a 19","2"
"86","1","Q79","","01_Menor de 1 año","1"
"70","1","J22","","02_1 a 9","1"
"66","1","A41","","11_50 a 54","4"
"54","2","V79","","12_55 a 59","1"
"14","2","G80","","02_1 a 9","5"
"30","1","X70","","04_15 a 19","9"
"30","1","K83","","17_80 y más","1"
"78","1","J96","","14_65 a 69","2"
"34","1","C22","","12_55 a 59","1"
"14","2","N39","","12_55 a 59","1"
"06","2","O14","M","05_20 a 24","1"
"14","1","P52","","01_Menor de 1 año","3"
"42","2","C25","","13_60 a 64","1"
"06","2","I60","","16_75 a 79","25"
"46","1","J98","","17_80 y más","8"
"50","2","X68","","10_45 a 49","1"
"30","2","X59","","17_80 y más","20"
"22","1","K27","","16_75 a 79","1"
"74","1","W01","","15_70 a 74","1"
"06","1","F20","","13_60 a 64","1"
"66","2","I67","","17_80 y más","2"
"82","1","J18","","16_75 a 79","98"
"22","1","C25","","11_50 a 54","1"
"22","2","N19","","11_50 a 54","1"
"34","2","N19","","17_80 y más","3"
"06","2","D61","","02_1 a 9","1"
"30","1","I60","","13_60 a 64","4"
"86","1","I25","","13_60 a 64","6"
"58","1","C64","","15_70 a 74","2"
"58","2","K80","","17_80 y más","1"
"30","2","C55","","15_70 a 74","5"
"50","2","B20","","08_35 a 39","1"
"82","1","E11","","15_70 a 74","6"
"02","1","K70","","13_60 a 64","1"
"82","2","K72","","16_75 a 79","3"
"02","1","C85","","12_55 a 59","9"
"78","1","C26","","15_70 a 74","2"
"06","1","C76","","11_50 a 54","3"
"02","1","K43","","10_45 a 49","2"
"50","1","N39","","15_70 a 74","1"
"50","1","V64","","08_35 a 39","1"
"50","2","M19","","16_75 a 79","1"
"34","2","I49","","11_50 a 54","1"
"02","1","K10","","16_75 a 79","1"
"14","2","K28","","16_75 a 79","1"
"02","2","L08","","12_55 a 59","2"
"74","2","X70","","07_30 a 34","1"
"26","2","I42","","14_65 a 69","2"
"82","2","V49","","08_35 a 39","1"
"06","1","I71","","04_15 a 19","1"
"82","1","C15","","10_45 a 49","5"
"50","2","I64","","15_70 a 74","14"
"82","1","C85","","13_60 a 64","6"
"82","1","G04","","12_55 a 59","1"
"06","1","W33","","14_65 a 69","1"
"38","2","C54","","09_40 a 44","1"
"46","2","K65","","11_50 a 54","1"
"06","2","Y09","","08_35 a 39","2"
"02","1","N19","","15_70 a 74","6"
"06","1","Y26","","04_15 a 19","2"
"58","1","K65","","15_70 a 74","1"
"50","2","C64","","13_60 a 64","2"
"34","1","P23","","01_Menor de 1 año","7"
"90","2","X47","","15_70 a 74","1"
"18","2","J98","","17_80 y más","25"
"70","1","K72","","11_50 a 54","1"
"26","2","C64","","17_80 y más","5"
"22","2","V89","","03_10 a 14","1"
"38","2","B57","","13_60 a 64","5"
"99","1","B21","","11_50 a 54","1"
"70","2","D37","","17_80 y más","1"
"06","1","Q85","","06_25 a 29","1"
"82","1","V89","","14_65 a 69","7"
"30","2","C25","","12_55 a 59","4"
"82","1","I61","","13_60 a 64","22"
"82","1","V24","","04_15 a 19","5"
"26","2","K71","","12_55 a 59","1"
"22","2","J45","","16_75 a 79","1"
"06","2","D15","","10_45 a 49","1"
"78","1","V78","","07_30 a 34","1"
"26","2","C50","","08_35 a 39","1"
"62","1","F10","","12_55 a 59","2"
"34","1","C91","","03_10 a 14","1"
"02","2","Y20","","04_15 a 19","1"
"78","1","I42","","12_55 a 59","1"
"54","2","X95","","09_40 a 44","1"
"38","2","A41","","11_50 a 54","4"
"74","2","V49","","16_75 a 79","1"
"82","1","G31","","02_1 a 9","1"
"34","1","I51","","16_75 a 79","3"
"34","1","J98","","14_65 a 69","3"
"06","2","J44","","11_50 a 54","11"
"14","1","I24","","16_75 a 79","17"
"06","1","C95","","07_30 a 34","4"
"78","1","C18","","13_60 a 64","2"
"82","1","K43","","09_40 a 44","1"
"50","2","C55","","09_40 a 44","2"
"82","2","I80","","12_55 a 59","1"
"14","1","X58","","04_15 a 19","1"
"86","1","E11","","17_80 y más","1"
"90","2","R57","","02_1 a 9","1"
"06","9","F10","","99_Sin especificar","1"
"62","1","J39","","02_1 a 9","1"
"58","2","G00","","12_55 a 59","1"
"90","2","I26","","11_50 a 54","2"
"02","1","I61","","14_65 a 69","16"
"38","2","C64","","16_75 a 79","2"
"14","1","J67","","09_40 a 44","1"
"30","2","N39","","15_70 a 74","3"
"30","2","C57","","16_75 a 79","2"
"30","2","D43","","13_60 a 64","1"
"50","2","W87","","06_25 a 29","1"
"06","1","Y21","","04_15 a 19","6"
"70","2","M05","","11_50 a 54","1"
"74","1","Y00","","11_50 a 54","1"
"06","1","D66","","01_Menor de 1 año","1"
"62","1","R98","","11_50 a 54","11"
"34","1","X70","","06_25 a 29","4"
"26","2","I25","","12_55 a 59","1"
"02","1","J98","","14_65 a 69","53"
"06","2","J47","","12_55 a 59","2"
"06","2","K74","","09_40 a 44","2"
"70","1","X72","","05_20 a 24","1"
"58","1","X95","","05_20 a 24","3"
"54","1","E14","","11_50 a 54","2"
"58","1","K80","","15_70 a 74","1"
"06","2","O26","M","09_40 a 44","1"
"50","1","K65","","15_70 a 74","2"
"50","2","C32","","15_70 a 74","2"
"34","1","I61","","10_45 a 49","3"
"46","1","G30","","17_80 y más","1"
"86","1","C95","","17_80 y más","1"
"26","1","J18","","08_35 a 39","1"
"06","1","I25","","13_60 a 64","61"
"38","1","I12","","17_80 y más","3"
"70","1","K65","","14_65 a 69","1"
"86","1","D47","","15_70 a 74","1"
"70","1","X72","","12_55 a 59","1"
"30","2","Y34","","17_80 y más","1"
"82","2","C16","","13_60 a 64","2"
"86","2","C22","","16_75 a 79","3"
"22","1","E43","","17_80 y más","1"
"78","2","R99","","07_30 a 34","1"
"30","2","A09","","16_75 a 79","2"
"10","1","P29","","01_Menor de 1 año","1"
"38","2","R99","","10_45 a 49","3"
"62","1","M84","","15_70 a 74","1"
"06","1","C34","","15_70 a 74","385"
"82","1","Y34","","08_35 a 39","4"
"14","2","E10","","15_70 a 74","7"
"02","1","C07","","17_80 y más","1"
"42","1","J96","","15_70 a 74","6"
"02","2","I60","","13_60 a 64","11"
"90","1","G93","","14_65 a 69","1"
"30","2","E86","","13_60 a 64","1"
"86","1","N18","","10_45 a 49","4"
"14","2","V89","","04_15 a 19","1"
"82","1","K74","","12_55 a 59","11"
"82","2","I49","","14_65 a 69","7"
"38","2","J96","","16_75 a 79","1"
"34","1","V89","","17_80 y más","1"
"86","2","K92","","11_50 a 54","1"
"50","1","I10","","16_75 a 79","25"
"30","1","C43","","10_45 a 49","1"
"42","1","I51","","13_60 a 64","2"
"90","2","C15","","12_55 a 59","2"
"46","2","C55","","11_50 a 54","1"
"58","2","J15","","01_Menor de 1 año","1"
"34","1","B01","","02_1 a 9","1"
"70","2","C80","","10_45 a 49","1"
"74","1","K22","","16_75 a 79","1"
"90","2","C69","","16_75 a 79","1"
"90","2","G04","","08_35 a 39","3"
"82","1","M33","","11_50 a 54","1"
"78","1","J98","","13_60 a 64","2"
"34","1","B90","","12_55 a 59","1"
"06","2","C92","","14_65 a 69","8"
"38","2","B57","","09_40 a 44","1"
"74","2","W79","","12_55 a 59","1"
"06","1","V49","","15_70 a 74","25"
"02","1","J98","","09_40 a 44","6"
"74","2","E10","","14_65 a 69","1"
"46","1","P23","","01_Menor de 1 año","1"
"14","1","I61","","15_70 a 74","26"
"66","1","C32","","14_65 a 69","3"
"54","1","C62","","06_25 a 29","3"
"82","2","E10","","17_80 y más","6"
"66","1","K72","","09_40 a 44","1"
"42","2","C16","","15_70 a 74","2"
"66","1","V89","","07_30 a 34","7"
"70","1","M05","","12_55 a 59","1"
"02","2","J93","","17_80 y más","2"
"70","1","D37","","16_75 a 79","1"
"82","2","I21","","10_45 a 49","5"
"82","1","J96","","07_30 a 34","2"
"22","2","Q03","","01_Menor de 1 año","3"
"02","2","C02","","13_60 a 64","1"
"06","2","Y33","","08_35 a 39","1"
"06","2","I48","","16_75 a 79","8"
"22","1","F32","","12_55 a 59","1"
"82","1","J45","","14_65 a 69","1"
"38","2","C20","","17_80 y más","1"
"86","2","C23","","15_70 a 74","1"
"70","1","I38","","15_70 a 74","1"
"06","2","R10","","99_Sin especificar","1"
"90","2","K76","","02_1 a 9","1"
"14","1","V40","","11_50 a 54","1"
"78","1","N19","","07_30 a 34","1"
"02","1","X59","","11_50 a 54","14"
"14","2","C20","","11_50 a 54","1"
"26","1","I21","","15_70 a 74","4"
"22","2","C17","","14_65 a 69","1"
"66","1","K65","","06_25 a 29","1"
"22","1","K55","","11_50 a 54","1"
"22","2","P29","","01_Menor de 1 año","2"
"30","1","C71","","14_65 a 69","2"
"06","2","G91","","02_1 a 9","1"
"58","2","N18","","16_75 a 79","4"
"82","1","I24","","14_65 a 69","2"
"50","2","K25","","11_50 a 54","2"
"26","1","I42","","16_75 a 79","4"
"06","1","I33","","02_1 a 9","1"
"06","2","X59","","08_35 a 39","7"
"02","2","C57","","17_80 y más","2"
"30","1","C22","","17_80 y más","7"
"30","2","J18","","08_35 a 39","1"
"22","1","I85","","12_55 a 59","2"
"02","1","D64","","14_65 a 69","1"
"38","1","C41","","13_60 a 64","1"
"14","2","C85","","12_55 a 59","2"
"06","2","X91","","14_65 a 69","2"
"10","1","I49","","16_75 a 79","3"
"06","2","C21","","17_80 y más","5"
"82","2","J80","","08_35 a 39","1"
"74","2","I35","","12_55 a 59","2"
"82","1","Y20","","16_75 a 79","2"
"14","2","C71","","02_1 a 9","1"
"66","1","G03","","11_50 a 54","1"
"62","1","X09","","06_25 a 29","1"
"90","1","J96","","12_55 a 59","2"
"18","9","X24","","99_Sin especificar","1"
"46","1","I61","","13_60 a 64","2"
"74","1","E87","","14_65 a 69","1"
"06","1","C01","","06_25 a 29","1"
"10","2","I50","","11_50 a 54","1"
"38","2","B57","","14_65 a 69","1"
"02","1","D61","","02_1 a 9","1"
"86","1","G20","","17_80 y más","2"
"06","2","I63","","17_80 y más","56"
"46","2","R57","","15_70 a 74","1"
"86","2","C16","","15_70 a 74","1"
"26","2","E10","","17_80 y más","1"
"30","1","K74","","11_50 a 54","6"
"14","1","W85","","10_45 a 49","1"
"10","2","J81","","17_80 y más","15"
"74","1","V23","","05_20 a 24","3"
"22","2","O36","M","08_35 a 39","1"
"50","1","J44","","17_80 y más","91"
"14","2","E16","","15_70 a 74","2"
"14","1","W84","","02_1 a 9","1"
"66","2","C64","","14_65 a 69","2"
"82","1","E78","","07_30 a 34","1"
"06","2","I25","","11_50 a 54","10"
"14","2","V44","","05_20 a 24","2"
"66","1","G71","","05_20 a 24","1"
"90","1","C07","","11_50 a 54","1"
"02","2","K63","","15_70 a 74","3"
"42","1","C64","","11_50 a 54","1"
"14","1","E88","","14_65 a 69","1"
"90","2","C04","","13_60 a 64","1"
"14","2","B57","","13_60 a 64","4"
"74","2","B57","","17_80 y más","3"
"66","2","I48","","17_80 y más","2"
"26","1","Y83","","13_60 a 64","3"
"90","2","O06","M","06_25 a 29","1"
"38","1","N18","","08_35 a 39","2"
"06","1","R04","","11_50 a 54","1"
"62","2","E14","","10_45 a 49","1"
"06","2","J44","","14_65 a 69","41"
"02","1","C43","","17_80 y más","9"
"82","2","K70","","13_60 a 64","1"
"06","2","C85","","16_75 a 79","42"
"90","2","C71","","05_20 a 24","1"
"82","2","K56","","16_75 a 79","7"
"54","1","E76","","02_1 a 9","1"
"02","2","I63","","14_65 a 69","1"
"14","2","I11","","12_55 a 59","5"
"02","1","Y33","","14_65 a 69","4"
"06","2","W87","","14_65 a 69","1"
"06","1","I60","","05_20 a 24","6"
"90","2","R09","","15_70 a 74","1"
"14","2","I78","","17_80 y más","1"
"46","2","E86","","15_70 a 74","1"
"86","1","K74","","10_45 a 49","1"
"46","1","C85","","02_1 a 9","1"
"82","1","Y28","","05_20 a 24","4"
"78","1","G37","","11_50 a 54","1"
"42","1","I21","","14_65 a 69","9"
"18","1","V89","","11_50 a 54","1"
"66","1","V89","","11_50 a 54","1"
"22","1","K25","","17_80 y más","2"
"50","1","X70","","05_20 a 24","16"
"02","1","C76","","17_80 y más","2"
"06","2","X74","","13_60 a 64","2"
"06","2","L08","","13_60 a 64","1"
"90","1","A41","","17_80 y más","42"
"06","2","C49","","02_1 a 9","2"
"78","2","R99","","15_70 a 74","3"
"66","1","C91","","12_55 a 59","1"
"14","1","K25","","14_65 a 69","1"
"70","2","E10","","14_65 a 69","1"
"38","2","C79","","10_45 a 49","1"
"06","1","C44","","13_60 a 64","8"
"70","2","C25","","14_65 a 69","3"
"30","1","I33","","09_40 a 44","1"
"06","1","W87","","99_Sin especificar","1"
"14","1","I47","","17_80 y más","335"
"34","1","R99","","06_25 a 29","1"
"06","1","G70","","17_80 y más","1"
"50","2","C50","","12_55 a 59","19"
"46","2","A41","","15_70 a 74","3"
"54","1","J96","","09_40 a 44","1"
"30","2","C20","","15_70 a 74","4"
"66","1","C23","","16_75 a 79","2"
"06","2","I25","","14_65 a 69","29"
"38","2","X59","","16_75 a 79","1"
"14","2","I48","","17_80 y más","10"
"38","1","K74","","12_55 a 59","2"
"50","1","B23","","11_50 a 54","2"
"06","2","X99","","09_40 a 44","2"
"30","2","G00","","12_55 a 59","1"
"70","2","C25","","13_60 a 64","3"
"02","2","I70","","99_Sin especificar","1"
"86","1","V23","","09_40 a 44","1"
"18","1","D38","","12_55 a 59","4"
"62","1","C48","","11_50 a 54","1"
"06","2","E11","","12_55 a 59","7"
"06","1","E46","","13_60 a 64","5"
"02","1","G95","","16_75 a 79","1"
"26","1","R57","","15_70 a 74","1"
"06","2","C16","","09_40 a 44","9"
"42","1","C34","","13_60 a 64","16"
"02","2","K71","","08_35 a 39","1"
"02","2","C22","","16_75 a 79","5"
"10","1","C15","","15_70 a 74","3"
"14","1","J22","","01_Menor de 1 año","1"
"98","1","X91","","07_30 a 34","1"
"18","1","D43","","11_50 a 54","3"
"22","1","G62","","10_45 a 49","1"
"06","2","J96","","08_35 a 39","27"
"70","2","N19","","15_70 a 74","2"
"62","2","L93","","06_25 a 29","1"
"62","2","G93","","03_10 a 14","1"
"06","2","I25","","17_80 y más","264"
"82","2","J15","","12_55 a 59","2"
"06","1","E87","","17_80 y más","6"
"10","1","W78","","08_35 a 39","1"
"66","1","F10","","13_60 a 64","6"
"02","2","I51","","16_75 a 79","8"
"06","2","Y34","","05_20 a 24","2"
"14","2","R99","","08_35 a 39","2"
"30","2","C54","","16_75 a 79","1"
"06","1","X47","","13_60 a 64","2"
"18","1","W74","","04_15 a 19","2"
"46","2","E14","","14_65 a 69","5"
"02","2","K42","","17_80 y más","1"
"70","1","K92","","17_80 y más","15"
"70","2","K72","","11_50 a 54","1"
"58","1","C48","","17_80 y más","1"
"06","1","C14","","16_75 a 79","4"
"50","2","R64","","16_75 a 79","1"
"30","1","V23","","05_20 a 24","3"
"06","1","G61","","07_30 a 34","1"
"38","2","B01","","02_1 a 9","1"
"50","2","I10","","08_35 a 39","1"
"34","1","K92","","17_80 y más","3"
"90","1","C23","","13_60 a 64","2"
"66","1","B24","","06_25 a 29","1"
"86","1","Q41","","01_Menor de 1 año","1"
"62","2","W87","","03_10 a 14","1"
"06","2","J93","","08_35 a 39","1"
"78","1","C25","","15_70 a 74","2"
"26","1","E14","","13_60 a 64","7"
"14","1","X47","","03_10 a 14","1"
"86","1","C61","","15_70 a 74","9"
"86","1","K40","","17_80 y más","1"
"70","1","J18","","10_45 a 49","2"
"86","2","J96","","10_45 a 49","1"
"18","2","I50","","13_60 a 64","3"
"62","1","I67","","15_70 a 74","7"
"62","1","X74","","10_45 a 49","1"
"06","2","J44","","07_30 a 34","1"
"50","2","C48","","11_50 a 54","1"
"90","1","J86","","13_60 a 64","2"
"02","1","B23","","06_25 a 29","1"
"10","2","C64","","11_50 a 54","1"
"90","2","D61","","05_20 a 24","1"
"82","1","K56","","14_65 a 69","7"
"14","1","E78","","10_45 a 49","1"
"82","1","W87","","05_20 a 24","1"
"66","1","F03","","16_75 a 79","1"
"82","2","C72","","07_30 a 34","1"
"14","2","J84","","15_70 a 74","2"
"58","2","C55","","16_75 a 79","3"
"02","1","I85","","10_45 a 49","1"
"14","1","G00","","02_1 a 9","1"
"74","1","K66","","16_75 a 79","1"
"66","2","I25","","13_60 a 64","1"
"90","2","I35","","16_75 a 79","1"
"82","1","C18","","13_60 a 64","35"
"34","2","K46","","17_80 y más","1"
"86","2","Y34","","05_20 a 24","1"
"54","2","I48","","17_80 y más","4"
"02","1","C45","","12_55 a 59","1"
"14","2","C22","","10_45 a 49","5"
"06","1","G40","","11_50 a 54","1"
"54","2","N19","","14_65 a 69","1"
"22","1","E12","","14_65 a 69","1"
"66","2","K65","","06_25 a 29","2"
"82","1","F20","","13_60 a 64","1"
"06","1","X47","","09_40 a 44","3"
"90","1","Q43","","14_65 a 69","1"
"50","1","X62","","08_35 a 39","2"
"62","2","N32","","17_80 y más","1"
"50","2","C67","","13_60 a 64","2"
"62","1","C22","","13_60 a 64","2"
"50","1","E00","","17_80 y más","1"
"22","1","C97","","16_75 a 79","2"
"82","2","C24","","13_60 a 64","2"
"06","1","Q07","","01_Menor de 1 año","1"
"14","2","C78","","17_80 y más","1"
"58","1","Q33","","01_Menor de 1 año","1"
"14","1","V44","","04_15 a 19","1"
"42","2","C44","","14_65 a 69","1"
"78","1","E14","","11_50 a 54","1"
"54","1","C64","","11_50 a 54","1"
"22","2","I64","","09_40 a 44","2"
"02","2","E14","","17_80 y más","80"
"34","1","V23","","05_20 a 24","1"
"34","1","C50","","13_60 a 64","1"
"26","2","V03","","17_80 y más","1"
"06","1","I64","","04_15 a 19","3"
"50","2","J98","","16_75 a 79","3"
"38","2","R99","","07_30 a 34","1"
"06","2","G35","","13_60 a 64","5"
"06","2","I44","","15_70 a 74","5"
"34","2","C85","","04_15 a 19","1"
"14","1","C97","","17_80 y más","4"
"02","1","X99","","15_70 a 74","1"
"70","1","V47","","08_35 a 39","3"
"22","1","G30","","15_70 a 74","2"
"58","1","N39","","14_65 a 69","1"
"66","1","E43","","11_50 a 54","1"
"66","2","J86","","11_50 a 54","1"
"90","2","V09","","10_45 a 49","1"
