"term","estimate","std.error","statistic","p.value","age","cause","anio_def","coef","se"
"factor(month)10",-0.674745763149989,1.62218947345749,-0.41594756604594,0.678396465036745,"06.de 70 a 79 anios","anemia",NA,NA,NA
"factor(month)11",0.189182299991646,1.9400362930268,0.097514825197671,0.922525186211292,"06.de 70 a 79 anios","anemia",NA,NA,NA
"factor(month)12",0.499603258517044,2.18900913831404,0.228232605233359,0.81996116626472,"06.de 70 a 79 anios","anemia",NA,NA,NA
"covid:factor(anio_def)2020",-0.00784686800414535,0.0440722931735185,-0.178045375883918,0.859070477374307,"06.de 70 a 79 anios","anemia",NA,NA,NA
"covid:factor(anio_def)2021",-0.00533807541329295,0.0440834706311043,-0.121090180443427,0.903878075279683,"06.de 70 a 79 anios","anemia",NA,NA,NA
"covid:factor(anio_def)2022",-0.00709946545007087,0.0439528011361423,-0.161524755341088,0.872026784672942,"06.de 70 a 79 anios","anemia",NA,NA,NA
"covid:factor(anio_def)2023",0.0258826646154364,0.0433109928567879,0.597600352894701,0.551543579626266,"06.de 70 a 79 anios","anemia",NA,NA,NA
NA,NA,NA,NA,NA,"06.de 70 a 79 anios","anemia",2015,0.00696956178977038,0.0440898520285073
NA,NA,NA,NA,NA,"06.de 70 a 79 anios","anemia",2016,NA,0.0440898520285073
NA,NA,NA,NA,NA,"06.de 70 a 79 anios","anemia",2017,NA,0.0440898520285073
NA,NA,NA,NA,NA,"06.de 70 a 79 anios","anemia",2018,NA,0.0440898520285073
NA,NA,NA,NA,NA,"06.de 70 a 79 anios","anemia",2019,NA,0.0440898520285073
NA,NA,NA,NA,NA,"06.de 70 a 79 anios","anemia",2020,-0.000877306214374974,0.000969140573812083
NA,NA,NA,NA,NA,"06.de 70 a 79 anios","anemia",2021,0.00163148637647743,0.000832014303618714
NA,NA,NA,NA,NA,"06.de 70 a 79 anios","anemia",2022,-0.000129903660300497,0.00107057261315408
NA,NA,NA,NA,NA,"06.de 70 a 79 anios","anemia",2023,0.0328522264052067,0.00707246066766555
NA,NA,NA,NA,NA,"06.de 70 a 79 anios","anemia",2024,NA,0.0440898520285073
"(Intercept)",0,6.53048356782886e-14,0,1,"07.de 80 anios y mas","covid",NA,NA,NA
"covid",1,5.57299085667783e-16,1794368635652346,0,"07.de 80 anios y mas","covid",NA,NA,NA
"factor(anio_def)2016",6.60917971909768e-14,6.23870096570337e-14,1.0593839575628,0.292139570200398,"07.de 80 anios y mas","covid",NA,NA,NA
"factor(anio_def)2017",6.60917971909767e-14,6.23870096570336e-14,1.0593839575628,0.292139570200397,"07.de 80 anios y mas","covid",NA,NA,NA
"factor(anio_def)2018",6.60917971909768e-14,6.23870096570336e-14,1.0593839575628,0.292139570200397,"07.de 80 anios y mas","covid",NA,NA,NA
"factor(anio_def)2019",6.60917971909768e-14,6.23870096570336e-14,1.0593839575628,0.292139570200397,"07.de 80 anios y mas","covid",NA,NA,NA
"factor(anio_def)2020",8.40864479240692e-14,7.43021425290731e-14,1.13168268184417,0.260646658237024,"07.de 80 anios y mas","covid",NA,NA,NA
"factor(anio_def)2021",8.47454546743953e-14,7.50970452116373e-14,1.12847921560119,0.261989506133195,"07.de 80 anios y mas","covid",NA,NA,NA
"factor(anio_def)2022",5.66347158254118e-14,5.70736176563166e-14,0.992309899934015,0.323593890782355,"07.de 80 anios y mas","covid",NA,NA,NA
"factor(anio_def)2023",4.90290855976908e-14,6.32310952426493e-14,0.775395166089432,0.440052540542069,"07.de 80 anios y mas","covid",NA,NA,NA
"factor(anio_def)2024",4.69838441397121e-14,4.96220140650967e-14,0.946834686679108,0.346150704264972,"07.de 80 anios y mas","covid",NA,NA,NA
"factor(month)2",-9.78484890772759e-14,7.96765976023434e-14,-1.2280706257768,0.222486609149297,"07.de 80 anios y mas","covid",NA,NA,NA
"factor(month)3",-1.22008015438904e-14,2.61827383776597e-14,-0.465986459013801,0.642303182898314,"07.de 80 anios y mas","covid",NA,NA,NA
"factor(month)4",-2.91331590482442e-14,3.0448666885523e-14,-0.956795880679286,0.341124612526352,"07.de 80 anios y mas","covid",NA,NA,NA
"factor(month)5",8.53421074444038e-15,3.37138892931995e-14,0.253136345979573,0.800715633302887,"07.de 80 anios y mas","covid",NA,NA,NA
"factor(month)6",-3.22972995879353e-14,3.46530148717013e-14,-0.932019903824016,0.353713932273905,"07.de 80 anios y mas","covid",NA,NA,NA
"factor(month)7",5.43010341205962e-15,2.79479144207863e-14,0.194293689693746,0.846365207366102,"07.de 80 anios y mas","covid",NA,NA,NA
"factor(month)8",9.7756170494186e-15,3.17009063888639e-14,0.308370269591176,0.75848293616271,"07.de 80 anios y mas","covid",NA,NA,NA
"factor(month)9",-1.10499657644714e-15,3.05653704109005e-14,-0.0361519118398469,0.971237891817318,"07.de 80 anios y mas","covid",NA,NA,NA
"factor(month)10",-3.35713412975977e-14,3.36261778473531e-14,-0.99836923036557,0.320663464051323,"07.de 80 anios y mas","covid",NA,NA,NA
"factor(month)11",-8.87178304451456e-15,2.98550636672726e-14,-0.297161752638963,0.766998705147468,"07.de 80 anios y mas","covid",NA,NA,NA
"factor(month)12",-1.31259172239128e-14,2.77411746270174e-14,-0.473156504740407,0.637198448530018,"07.de 80 anios y mas","covid",NA,NA,NA
"covid:factor(anio_def)2020",-4.17265089195943e-16,5.64338264375286e-16,-0.739388263274775,0.461513725640708,"07.de 80 anios y mas","covid",NA,NA,NA
"covid:factor(anio_def)2021",-4.2760534606012e-16,5.57418746718206e-16,-0.767116909105837,0.444934494483029,"07.de 80 anios y mas","covid",NA,NA,NA
"covid:factor(anio_def)2022",-4.34810907601278e-16,5.50963229786711e-16,-0.789183168847043,0.431991005878591,"07.de 80 anios y mas","covid",NA,NA,NA
"covid:factor(anio_def)2023",-4.42627914668114e-16,5.50110577280291e-16,-0.804616258891868,0.423071538967017,"07.de 80 anios y mas","covid",NA,NA,NA
NA,NA,NA,NA,NA,"07.de 80 anios y mas","covid",2015,1,5.57299085667783e-16
NA,NA,NA,NA,NA,"07.de 80 anios y mas","covid",2016,NA,5.57299085667783e-16
NA,NA,NA,NA,NA,"07.de 80 anios y mas","covid",2017,NA,5.57299085667783e-16
NA,NA,NA,NA,NA,"07.de 80 anios y mas","covid",2018,NA,5.57299085667783e-16
NA,NA,NA,NA,NA,"07.de 80 anios y mas","covid",2019,NA,5.57299085667783e-16
NA,NA,NA,NA,NA,"07.de 80 anios y mas","covid",2020,1,2.8300627542701e-17
NA,NA,NA,NA,NA,"07.de 80 anios y mas","covid",2021,1,3.48811641527677e-17
NA,NA,NA,NA,NA,"07.de 80 anios y mas","covid",2022,1,1.47830763461651e-17
NA,NA,NA,NA,NA,"07.de 80 anios y mas","covid",2023,1,5.48615466590699e-17
NA,NA,NA,NA,NA,"07.de 80 anios y mas","covid",2024,NA,5.57299085667783e-16
"(Intercept)",-25.360954756126,137.689123552843,-0.184189964332171,0.854261204255239,"07.de 80 anios y mas","resp",NA,NA,NA
"covid",-2.14360677252663,2.68815805481958,-0.797425868870831,0.42721348215534,"07.de 80 anios y mas","resp",NA,NA,NA
"factor(anio_def)2016",288.108333333332,120.503726207983,2.39086659308836,0.0188015002363347,"07.de 80 anios y mas","resp",NA,NA,NA
"factor(anio_def)2017",372.883333333329,214.765194579836,1.73623726164211,0.0857982646940472,"07.de 80 anios y mas","resp",NA,NA,NA
"factor(anio_def)2018",98.7416666666602,148.466754374269,0.665075942980089,0.507630419319706,"07.de 80 anios y mas","resp",NA,NA,NA
"factor(anio_def)2019",94.6833333333258,130.628739939076,0.72482773222405,0.470358146544012,"07.de 80 anios y mas","resp",NA,NA,NA
"factor(anio_def)2020",-353.039842861,238.130933159258,-1.48254507794203,0.141540230625201,"07.de 80 anios y mas","resp",NA,NA,NA
"factor(anio_def)2021",48.1485040024643,211.773349916772,0.227358655002562,0.820638631553816,"07.de 80 anios y mas","resp",NA,NA,NA
"factor(anio_def)2022",416.235168246656,143.995666694173,2.89060898707932,0.00477503330393421,"07.de 80 anios y mas","resp",NA,NA,NA
"factor(anio_def)2023",203.238348343231,116.90677545281,1.73846509371281,0.0854031957422271,"07.de 80 anios y mas","resp",NA,NA,NA
"factor(anio_def)2024",814.130252876054,219.176080010472,3.71450321055636,0.000345375703828772,"07.de 80 anios y mas","resp",NA,NA,NA
"factor(month)2",-7.66006241704702,130.1251321332,-0.058866894438239,0.953183091121635,"07.de 80 anios y mas","resp",NA,NA,NA
"factor(month)3",170.281067027808,136.447004789465,1.2479648585218,0.215143679397391,"07.de 80 anios y mas","resp",NA,NA,NA
"factor(month)4",-37.7217845891047,127.587609642957,-0.29565397999591,0.768146459300233,"07.de 80 anios y mas","resp",NA,NA,NA
"factor(month)5",-262.004808348916,149.533327148125,-1.75214992768387,0.0830090773027601,"07.de 80 anios y mas","resp",NA,NA,NA
"factor(month)6",-117.633758917586,284.957333451795,-0.412811832187803,0.680684566795967,"07.de 80 anios y mas","resp",NA,NA,NA
"factor(month)7",-241.954576888937,186.537088912801,-1.29708562677335,0.197776367972168,"07.de 80 anios y mas","resp",NA,NA,NA
"factor(month)8",-508.590278674932,163.978195613623,-3.10157260098963,0.00254142346547308,"07.de 80 anios y mas","resp",NA,NA,NA
"factor(month)9",-396.839781091631,169.257778630608,-2.34458814420402,0.021152826633352,"07.de 80 anios y mas","resp",NA,NA,NA
"factor(month)10",-128.734307669713,137.657547058185,-0.935177986393286,0.35209283399247,"07.de 80 anios y mas","resp",NA,NA,NA
"factor(month)11",-175.072808353765,132.054803134028,-1.32575873197188,0.188132460080864,"07.de 80 anios y mas","resp",NA,NA,NA
"factor(month)12",-40.3374429853518,146.560459283223,-0.275227323813179,0.783745665546515,"07.de 80 anios y mas","resp",NA,NA,NA
"covid:factor(anio_def)2020",2.11782991782066,2.69317628808089,0.786368841576942,0.43362938330052,"07.de 80 anios y mas","resp",NA,NA,NA
"covid:factor(anio_def)2021",2.00182857327074,2.69172690425939,0.743696758427849,0.458914848479425,"07.de 80 anios y mas","resp",NA,NA,NA
"covid:factor(anio_def)2022",2.33498852556373,2.68237022112398,0.870494500414378,0.386247843391119,"07.de 80 anios y mas","resp",NA,NA,NA
"covid:factor(anio_def)2023",2.92147769037919,2.66342178340936,1.0968888625066,0.275492042626427,"07.de 80 anios y mas","resp",NA,NA,NA
NA,NA,NA,NA,NA,"07.de 80 anios y mas","resp",2015,-2.14360677252663,2.68815805481958
NA,NA,NA,NA,NA,"07.de 80 anios y mas","resp",2016,NA,2.68815805481958
NA,NA,NA,NA,NA,"07.de 80 anios y mas","resp",2017,NA,2.68815805481958
NA,NA,NA,NA,NA,"07.de 80 anios y mas","resp",2018,NA,2.68815805481958
NA,NA,NA,NA,NA,"07.de 80 anios y mas","resp",2019,NA,2.68815805481958
NA,NA,NA,NA,NA,"07.de 80 anios y mas","resp",2020,-0.0257768547059705,0.0716982306609663
NA,NA,NA,NA,NA,"07.de 80 anios y mas","resp",2021,-0.141778199255889,0.0848557643031192
NA,NA,NA,NA,NA,"07.de 80 anios y mas","resp",2022,0.191381753037098,0.0298673475616506
NA,NA,NA,NA,NA,"07.de 80 anios y mas","resp",2023,0.777870917852565,0.242744295631969
NA,NA,NA,NA,NA,"07.de 80 anios y mas","resp",2024,NA,2.68815805481958
"(Intercept)",-24.1092998414704,79.4944677506251,-0.303282738078096,0.762344614753991,"07.de 80 anios y mas","circ",NA,NA,NA
"covid",2.2408109849046,2.09122014456577,1.07153280381674,0.286673382747529,"07.de 80 anios y mas","circ",NA,NA,NA
"factor(anio_def)2016",240.149999999994,91.1418456436205,2.63490385019215,0.00984367303605861,"07.de 80 anios y mas","circ",NA,NA,NA
"factor(anio_def)2017",111.466666666655,118.992824546168,0.936751162028321,0.351287081907016,"07.de 80 anios y mas","circ",NA,NA,NA
"factor(anio_def)2018",20.7833333333014,109.719212684336,0.189422917143011,0.850169780358917,"07.de 80 anios y mas","circ",NA,NA,NA
"factor(anio_def)2019",109.683333333296,87.8755940968757,1.24816605179794,0.215070336440959,"07.de 80 anios y mas","circ",NA,NA,NA
"factor(anio_def)2020",1.19655475263112,116.982835401768,0.0102284642744523,0.991860685606224,"07.de 80 anios y mas","circ",NA,NA,NA
"factor(anio_def)2021",572.423250183825,114.891872789417,4.98227800005497,2.85222817989498e-06,"07.de 80 anios y mas","circ",NA,NA,NA
"factor(anio_def)2022",469.649095115185,107.178204978065,4.38194589292947,3.05880527154702e-05,"07.de 80 anios y mas","circ",NA,NA,NA
"factor(anio_def)2023",242.065012616729,92.7792847869744,2.60904158910603,0.0105638230807839,"07.de 80 anios y mas","circ",NA,NA,NA
"factor(anio_def)2024",535.210377239247,204.326012889542,2.61939422039513,0.010270018163641,"07.de 80 anios y mas","circ",NA,NA,NA
"factor(month)2",-203.086333250863,69.6602902301755,-2.91538166981236,0.00444111547351471,"07.de 80 anios y mas","circ",NA,NA,NA
"factor(month)3",229.814766237636,72.7740298492041,3.15792277428965,0.00213662604388398,"07.de 80 anios y mas","circ",NA,NA,NA
"factor(month)4",-14.73037488907,89.4377370620761,-0.164699771851854,0.869533953403083,"07.de 80 anios y mas","circ",NA,NA,NA
"factor(month)5",-20.5851186990937,116.722539812659,-0.176359413804164,0.860390990847352,"07.de 80 anios y mas","circ",NA,NA,NA
"factor(month)6",-86.0118429109902,151.544094227121,-0.567569744962037,0.571680248714877,"07.de 80 anios y mas","circ",NA,NA,NA
"factor(month)7",7.52583911592486,90.9258117449756,0.0827690066384337,0.934211212260612,"07.de 80 anios y mas","circ",NA,NA,NA
"factor(month)8",-258.277370825733,98.7387411890515,-2.61576527830367,0.0103721547695177,"07.de 80 anios y mas","circ",NA,NA,NA
"factor(month)9",-265.666247315305,87.142845804652,-3.04862946421154,0.00298563513297242,"07.de 80 anios y mas","circ",NA,NA,NA
"factor(month)10",6.13601333047138,87.217800648409,0.0703527638263521,0.944062343741875,"07.de 80 anios y mas","circ",NA,NA,NA
"factor(month)11",-200.593218370869,74.9834538417837,-2.67516642797121,0.00881066301568487,"07.de 80 anios y mas","circ",NA,NA,NA
"factor(month)12",-62.2145144654188,99.077627703295,-0.627937062156261,0.531567772999646,"07.de 80 anios y mas","circ",NA,NA,NA
"covid:factor(anio_def)2020",-2.08269291283088,2.09576416357589,-0.993763014478353,0.322889521175461,"07.de 80 anios y mas","circ",NA,NA,NA
"covid:factor(anio_def)2021",-2.19917824836264,2.09329769459471,-1.05058074350406,0.296144619712356,"07.de 80 anios y mas","circ",NA,NA,NA
"covid:factor(anio_def)2022",-1.82982793308296,2.09220164952971,-0.87459444145562,0.384023738381724,"07.de 80 anios y mas","circ",NA,NA,NA
"covid:factor(anio_def)2023",-1.71286191400795,2.10442402931316,-0.813933831846139,0.417739941064515,"07.de 80 anios y mas","circ",NA,NA,NA
NA,NA,NA,NA,NA,"07.de 80 anios y mas","circ",2015,2.2408109849046,2.09122014456577
NA,NA,NA,NA,NA,"07.de 80 anios y mas","circ",2016,NA,2.09122014456577
NA,NA,NA,NA,NA,"07.de 80 anios y mas","circ",2017,NA,2.09122014456577
NA,NA,NA,NA,NA,"07.de 80 anios y mas","circ",2018,NA,2.09122014456577
NA,NA,NA,NA,NA,"07.de 80 anios y mas","circ",2019,NA,2.09122014456577
NA,NA,NA,NA,NA,"07.de 80 anios y mas","circ",2020,0.158118072073722,0.0370199951853188
NA,NA,NA,NA,NA,"07.de 80 anios y mas","circ",2021,0.0416327365419598,0.0539149341867453
NA,NA,NA,NA,NA,"07.de 80 anios y mas","circ",2022,0.410983051821644,0.0553789106059966
NA,NA,NA,NA,NA,"07.de 80 anios y mas","circ",2023,0.527949070896653,0.143359555934583
NA,NA,NA,NA,NA,"07.de 80 anios y mas","circ",2024,NA,2.09122014456577
"(Intercept)",3.37962755820123,6.90650036500367,0.489340096950742,0.625740877859714,"07.de 80 anios y mas","diabetes",NA,NA,NA
"covid",0.333308368075337,0.0914161972436676,3.64605374239,0.000436605704374803,"07.de 80 anios y mas","diabetes",NA,NA,NA
"factor(anio_def)2016",12.0499999999993,7.99237148976106,1.50768767635944,0.134988100084907,"07.de 80 anios y mas","diabetes",NA,NA,NA
"factor(anio_def)2017",3.84999999999854,9.48304109536987,0.405987906335059,0.685674199036155,"07.de 80 anios y mas","diabetes",NA,NA,NA
"factor(anio_def)2018",-4.68333333333552,9.4015660679494,-0.498143958090273,0.619546084028781,"07.de 80 anios y mas","diabetes",NA,NA,NA
"factor(anio_def)2019",8.36666666666376,9.14619557979651,0.914770146086238,0.36265292973927,"07.de 80 anios y mas","diabetes",NA,NA,NA
"factor(anio_def)2020",4.32370267864156,11.0748908842337,0.390405894183285,0.69711975434742,"07.de 80 anios y mas","diabetes",NA,NA,NA
"factor(anio_def)2021",12.5404687926522,12.2444385154876,1.02417671310859,0.308380300983346,"07.de 80 anios y mas","diabetes",NA,NA,NA
"factor(anio_def)2022",-3.23979100689885,10.2929788689658,-0.314757374725317,0.75364348326876,"07.de 80 anios y mas","diabetes",NA,NA,NA
"factor(anio_def)2023",-10.3468258103516,9.54180341971495,-1.08436794966592,0.28097508306502,"07.de 80 anios y mas","diabetes",NA,NA,NA
"factor(anio_def)2024",-4.43807959844782,11.658816454148,-0.380662961450844,0.704312250050146,"07.de 80 anios y mas","diabetes",NA,NA,NA
"factor(month)2",-17.4082804326941,4.58526595522687,-3.79656940353698,0.000259814724891102,"07.de 80 anios y mas","diabetes",NA,NA,NA
"factor(month)3",12.1427879419713,7.42121187111215,1.63622709509729,0.105136116498531,"07.de 80 anios y mas","diabetes",NA,NA,NA
"factor(month)4",1.2195762665374,7.64405459406801,0.15954572949856,0.873581251495621,"07.de 80 anios y mas","diabetes",NA,NA,NA
"factor(month)5",-2.66976104676347,7.4464949675606,-0.358525864637502,0.72075376774463,"07.de 80 anios y mas","diabetes",NA,NA,NA
"factor(month)6",-13.4408665165975,7.82591954289502,-1.71748079480323,0.089184238303612,"07.de 80 anios y mas","diabetes",NA,NA,NA
"factor(month)7",-8.18846908683493,8.94982293999304,-0.914930847429849,0.362568994890508,"07.de 80 anios y mas","diabetes",NA,NA,NA
"factor(month)8",-24.5315155873235,7.55724399553592,-3.24609283514127,0.00162187735519018,"07.de 80 anios y mas","diabetes",NA,NA,NA
"factor(month)9",-14.30020958517,8.3391408711164,-1.7148300773645,0.0896714573275404,"07.de 80 anios y mas","diabetes",NA,NA,NA
"factor(month)10",-15.5675307164805,6.20313534645709,-2.50962293211479,0.0137963205068038,"07.de 80 anios y mas","diabetes",NA,NA,NA
"factor(month)11",-9.2635500713887,7.40206618854816,-1.25148165869152,0.213864301435296,"07.de 80 anios y mas","diabetes",NA,NA,NA
"factor(month)12",4.45228812784804,8.01887265769134,0.555226191748738,0.580058882346922,"07.de 80 anios y mas","diabetes",NA,NA,NA
"covid:factor(anio_def)2020",-0.316689989218027,0.0920509289991034,-3.4403779805537,0.000868112193141913,"07.de 80 anios y mas","diabetes",NA,NA,NA
"covid:factor(anio_def)2021",-0.327735022417607,0.0916494653488548,-3.57596218559613,0.000553436339644445,"07.de 80 anios y mas","diabetes",NA,NA,NA
"covid:factor(anio_def)2022",-0.299866422018355,0.0911055314839722,-3.29141839286794,0.00140483905749309,"07.de 80 anios y mas","diabetes",NA,NA,NA
"covid:factor(anio_def)2023",-0.304048690610348,0.090667631419111,-3.35344252244644,0.00115165612821716,"07.de 80 anios y mas","diabetes",NA,NA,NA
NA,NA,NA,NA,NA,"07.de 80 anios y mas","diabetes",2015,0.333308368075337,0.0914161972436676
NA,NA,NA,NA,NA,"07.de 80 anios y mas","diabetes",2016,NA,0.0914161972436676
NA,NA,NA,NA,NA,"07.de 80 anios y mas","diabetes",2017,NA,0.0914161972436676
NA,NA,NA,NA,NA,"07.de 80 anios y mas","diabetes",2018,NA,0.0914161972436676
NA,NA,NA,NA,NA,"07.de 80 anios y mas","diabetes",2019,NA,0.0914161972436676
NA,NA,NA,NA,NA,"07.de 80 anios y mas","diabetes",2020,0.0166183788573098,0.00322880687245368
NA,NA,NA,NA,NA,"07.de 80 anios y mas","diabetes",2021,0.00557334565772954,0.00364501482208495
NA,NA,NA,NA,NA,"07.de 80 anios y mas","diabetes",2022,0.0334419460569816,0.00200742388132841
NA,NA,NA,NA,NA,"07.de 80 anios y mas","diabetes",2023,0.0292596774649891,0.0159395215581824
NA,NA,NA,NA,NA,"07.de 80 anios y mas","diabetes",2024,NA,0.0914161972436676
"(Intercept)",-9.10536712716023,7.07249471063705,-1.28743357184357,0.201104065284835,"07.de 80 anios y mas","alzheimer",NA,NA,NA
"covid",0.0743103155637074,0.168037745215196,0.442223950747153,0.659342969232926,"07.de 80 anios y mas","alzheimer",NA,NA,NA
"factor(anio_def)2016",21.9166666666652,6.05608314224153,3.61895075610754,0.000478697749179945,"07.de 80 anios y mas","alzheimer",NA,NA,NA
"factor(anio_def)2017",8.24999999999787,5.76182918543712,1.43183696261763,0.155507242332399,"07.de 80 anios y mas","alzheimer",NA,NA,NA
"factor(anio_def)2018",1.0833333333306,5.35885568574992,0.202157586779461,0.840230408082218,"07.de 80 anios y mas","alzheimer",NA,NA,NA
"factor(anio_def)2019",10.4166666666624,4.75111843628019,2.192466217453,0.030814425277345,"07.de 80 anios y mas","alzheimer",NA,NA,NA
"factor(anio_def)2020",14.4816909099925,6.15076289697013,2.35445442338969,0.0206307616889403,"07.de 80 anios y mas","alzheimer",NA,NA,NA
"factor(anio_def)2021",11.8109668081683,6.92427860946076,1.70573246316674,0.0913602419868634,"07.de 80 anios y mas","alzheimer",NA,NA,NA
"factor(anio_def)2022",22.6865776441213,7.06927365757346,3.20918084983408,0.00182138577075105,"07.de 80 anios y mas","alzheimer",NA,NA,NA
"factor(anio_def)2023",13.3867832541434,4.74036327988358,2.82399944134075,0.00579060563576317,"07.de 80 anios y mas","alzheimer",NA,NA,NA
"factor(anio_def)2024",24.257773937135,6.85628628681648,3.53803399134291,0.00062842414238217,"07.de 80 anios y mas","alzheimer",NA,NA,NA
"factor(month)2",-2.45196251840398,7.83733940425158,-0.312856492737044,0.75508274719161,"07.de 80 anios y mas","alzheimer",NA,NA,NA
"factor(month)3",10.2309730703082,7.50910844780069,1.3624750716318,0.176303573469615,"07.de 80 anios y mas","alzheimer",NA,NA,NA
"factor(month)4",10.2272094515705,7.67977672805051,1.33170661253933,0.186176846997924,"07.de 80 anios y mas","alzheimer",NA,NA,NA
"factor(month)5",0.76180778318344,7.71027311618786,0.0988042539743514,0.921504086989338,"07.de 80 anios y mas","alzheimer",NA,NA,NA
"factor(month)6",3.39646371084893,8.03974363846825,0.422459205614177,0.673654643450789,"07.de 80 anios y mas","alzheimer",NA,NA,NA
"factor(month)7",3.44552887399322,6.85413952897209,0.502693133022628,0.616355763974654,"07.de 80 anios y mas","alzheimer",NA,NA,NA
"factor(month)8",-8.34502955752378,8.12392582480689,-1.02721636527524,0.306954658638129,"07.de 80 anios y mas","alzheimer",NA,NA,NA
"factor(month)9",-4.6871950932499,7.15794106994611,-0.654824487579246,0.514179933342673,"07.de 80 anios y mas","alzheimer",NA,NA,NA
"factor(month)10",0.0812781319906959,7.50515712312293,0.010829637628809,0.991382319465596,"07.de 80 anios y mas","alzheimer",NA,NA,NA
"factor(month)11",-4.58028713762827,7.65677309795718,-0.598200714456366,0.551144652093266,"07.de 80 anios y mas","alzheimer",NA,NA,NA
"factor(month)12",1.18561880216432,7.53992338009557,0.157245470861707,0.87538866013596,"07.de 80 anios y mas","alzheimer",NA,NA,NA
"covid:factor(anio_def)2020",-0.0697971753740052,0.168024873153987,-0.41539787570641,0.678797349550837,"07.de 80 anios y mas","alzheimer",NA,NA,NA
"covid:factor(anio_def)2021",-0.0692820886849666,0.168166632365501,-0.411984754112134,0.681288573340866,"07.de 80 anios y mas","alzheimer",NA,NA,NA
"covid:factor(anio_def)2022",-0.0601015797915152,0.168283524092008,-0.357144765750539,0.721783983660828,"07.de 80 anios y mas","alzheimer",NA,NA,NA
"covid:factor(anio_def)2023",-0.0309913693232898,0.171487755517695,-0.180720595646795,0.856975960627752,"07.de 80 anios y mas","alzheimer",NA,NA,NA
NA,NA,NA,NA,NA,"07.de 80 anios y mas","alzheimer",2015,0.0743103155637074,0.168037745215196
NA,NA,NA,NA,NA,"07.de 80 anios y mas","alzheimer",2016,NA,0.168037745215196
NA,NA,NA,NA,NA,"07.de 80 anios y mas","alzheimer",2017,NA,0.168037745215196
NA,NA,NA,NA,NA,"07.de 80 anios y mas","alzheimer",2018,NA,0.168037745215196
NA,NA,NA,NA,NA,"07.de 80 anios y mas","alzheimer",2019,NA,0.168037745215196
NA,NA,NA,NA,NA,"07.de 80 anios y mas","alzheimer",2020,0.00451314018970216,0.001543894757095
NA,NA,NA,NA,NA,"07.de 80 anios y mas","alzheimer",2021,0.00502822687874074,0.00266012787672033
NA,NA,NA,NA,NA,"07.de 80 anios y mas","alzheimer",2022,0.0142087357721921,0.00316345560175919
NA,NA,NA,NA,NA,"07.de 80 anios y mas","alzheimer",2023,0.0433189462404176,0.0136888033891326
NA,NA,NA,NA,NA,"07.de 80 anios y mas","alzheimer",2024,NA,0.168037745215196
"(Intercept)",-4.62654656134947,6.32684832797595,-0.731256120190505,0.466441708621422,"07.de 80 anios y mas","metabolic",NA,NA,NA
"covid",0.0729237422862366,0.132757602283172,0.549299934859403,0.584102221375286,"07.de 80 anios y mas","metabolic",NA,NA,NA
"factor(anio_def)2016",13.4249999999996,5.51840477862451,2.43276826158191,0.0168759983045834,"07.de 80 anios y mas","metabolic",NA,NA,NA
"factor(anio_def)2017",10.6833333333327,6.27102438580363,1.70360258166395,0.0917593404961541,"07.de 80 anios y mas","metabolic",NA,NA,NA
"factor(anio_def)2018",2.35833333333229,5.67544917339579,0.415532455895685,0.678699192816059,"07.de 80 anios y mas","metabolic",NA,NA,NA
"factor(anio_def)2019",5.5333333333319,4.57261486847336,1.21010264203145,0.229273758545033,"07.de 80 anios y mas","metabolic",NA,NA,NA
"factor(anio_def)2020",-18.0104891888191,6.89030822309461,-2.61388730455517,0.0104253701477555,"07.de 80 anios y mas","metabolic",NA,NA,NA
"factor(anio_def)2021",-2.95689396911445,6.51650220456366,-0.453754771546561,0.651051214944643,"07.de 80 anios y mas","metabolic",NA,NA,NA
"factor(anio_def)2022",6.95058073872989,8.33001668207113,0.834401779013212,0.406170135078076,"07.de 80 anios y mas","metabolic",NA,NA,NA
"factor(anio_def)2023",-12.4468138305453,6.01009806203962,-2.07098348513822,0.0411012024626896,"07.de 80 anios y mas","metabolic",NA,NA,NA
"factor(anio_def)2024",5.21105535421791,9.48805266660614,0.549222852920977,0.584154900194751,"07.de 80 anios y mas","metabolic",NA,NA,NA
"factor(month)2",1.46244484738897,8.1188574170702,0.180129391644953,0.857438745982894,"07.de 80 anios y mas","metabolic",NA,NA,NA
"factor(month)3",3.98576090147499,7.25656281989129,0.549262922460953,0.584127515859064,"07.de 80 anios y mas","metabolic",NA,NA,NA
"factor(month)4",-2.69039783169262,7.73970872132012,-0.347609700644359,0.728910467245967,"07.de 80 anios y mas","metabolic",NA,NA,NA
"factor(month)5",0.160398425401827,8.03015366396382,0.0199745150733082,0.984106040437332,"07.de 80 anios y mas","metabolic",NA,NA,NA
"factor(month)6",-4.12648277906498,6.96731441226531,-0.592263034922135,0.555096439866598,"07.de 80 anios y mas","metabolic",NA,NA,NA
"factor(month)7",-0.49860106622344,7.31002221828457,-0.0682078728811915,0.945765038741947,"07.de 80 anios y mas","metabolic",NA,NA,NA
"factor(month)8",-8.39013241025976,7.53579032300711,-1.11337126573762,0.268387975241203,"07.de 80 anios y mas","metabolic",NA,NA,NA
"factor(month)9",-7.07239191573391,6.97043873957995,-1.01462650773689,0.312888402143546,"07.de 80 anios y mas","metabolic",NA,NA,NA
